#   X     Y     Z      S       D
    98   371   242  4.0376  1.2056
    98   370   242  4.0354  1.2046
    97   371   242  4.0323  1.2032
    97   370   242  4.0309  1.2026
    99   371   242  4.0067  1.1919
    99   370   242  4.0021  1.1899
    98   372   242  3.9646  1.1734
    97   372   242  3.9576  1.1704
    99   372   242  3.9380  1.1618
    97   371   241  3.7388  1.0753
    98   371   241  3.7320  1.0724
    97   370   241  3.7255  1.0698
    98   370   241  3.7204  1.0676
    97   372   241  3.6948  1.0571
    99   371   241  3.6922  1.0560
    98   372   241  3.6863  1.0535
    99   370   241  3.6815  1.0515
    99   372   241  3.6467  1.0373
    98   371   243  3.1839  0.8589
    98   370   243  3.1833  0.8587
    99   370   243  3.1808  0.8578
    99   371   243  3.1734  0.8550
    97   371   243  3.1644  0.8516
    97   370   243  3.1569  0.8488
    98   372   243  3.1469  0.8451
    97   372   243  3.1327  0.8398
    99   372   243  3.1309  0.8392
    96   371   242  3.9881  1.1837
    96   370   242  3.9856  1.1826
    97   371   244  3.9799  1.1839
    98   369   242  3.9609  1.1718
    97   370   244  3.9608  1.1755
    97   369   242  3.9556  1.1695
    96   371   244  3.9550  1.1730
    98   371   244  3.9496  1.1707
   100   371   242  3.9412  1.1632
    96   370   244  3.9400  1.1664
   100   370   242  3.9331  1.1597
    99   369   242  3.9278  1.1574
    98   370   244  3.9258  1.1603
    96   372   242  3.9142  1.1515
    96   369   242  3.9089  1.1492
    97   372   244  3.9081  1.1526
    98   372   244  3.8848  1.1425
    96   372   244  3.8787  1.1399
   100   372   242  3.8787  1.1362
    99   371   244  3.8723  1.1371
   100   369   242  3.8595  1.1280
    97   369   244  3.8577  1.1308
    99   370   244  3.8432  1.1246
    96   369   244  3.8405  1.1234
    98   373   242  3.8222  1.1120
    98   369   244  3.8203  1.1148
    99   372   244  3.8166  1.1132
    97   373   242  3.8133  1.1083
    99   373   242  3.8004  1.1028
    96   373   242  3.7709  1.0904
   100   371   244  3.7579  1.0884
    97   373   244  3.7494  1.0848
   100   373   242  3.7490  1.0812
    99   369   244  3.7365  1.0794
    98   373   244  3.7348  1.0787
   100   370   244  3.7233  1.0738
    96   373   244  3.7156  1.0707
    96   371   241  3.7143  1.0651
   100   372   244  3.7132  1.0696
    96   370   241  3.6988  1.0587
    99   373   244  3.6790  1.0554
    96   372   241  3.6733  1.0482
    97   369   241  3.6542  1.0403
    98   369   241  3.6505  1.0388
    96   369   241  3.6266  1.0290
   100   371   241  3.6179  1.0255
   100   369   244  3.6168  1.0298
    99   369   241  3.6133  1.0236
   100   370   241  3.6069  1.0210
    97   373   241  3.6003  1.0184
   100   373   244  3.5912  1.0194
    98   373   241  3.5906  1.0144
    96   373   241  3.5820  1.0109
   100   372   241  3.5744  1.0079
    99   373   241  3.5522  0.9990
   100   369   241  3.5403  0.9942
   100   373   241  3.4836  0.9716
    97   371   240  3.3357  0.9126
    98   371   240  3.3337  0.9118
    98   372   240  3.3125  0.9037
    97   372   240  3.3104  0.9029
    97   370   240  3.3074  0.9017
    96   371   240  3.3057  0.9011
    99   371   240  3.3036  0.9003
    98   370   240  3.3018  0.8996
    99   372   240  3.2877  0.8942
    96   370   240  3.2806  0.8915
    96   372   240  3.2776  0.8904
    99   370   240  3.2681  0.8868
   100   371   240  3.2489  0.8795
    98   373   240  3.2395  0.8760
   100   372   240  3.2385  0.8756
    97   373   240  3.2334  0.8737
    97   369   240  3.2310  0.8728
    98   369   240  3.2230  0.8698
    99   373   240  3.2206  0.8689
   100   370   240  3.2103  0.8650
    96   369   240  3.2073  0.8639
    96   373   240  3.1989  0.8608
    99   369   240  3.1878  0.8566
   100   373   240  3.1789  0.8533
    99   369   243  3.1542  0.8478
   100   370   243  3.1495  0.8461
    98   369   243  3.1472  0.8452
   100   371   243  3.1338  0.8402
   100   369   243  3.1336  0.8402
   100   369   240  3.1300  0.8352
    96   371   243  3.1159  0.8336
    97   369   243  3.1131  0.8326
    96   370   243  3.1030  0.8289
    96   372   243  3.0889  0.8237
   100   372   243  3.0862  0.8227
    98   373   243  3.0752  0.8187
    97   373   243  3.0641  0.8146
    99   373   243  3.0570  0.8120
    96   369   243  3.0537  0.8108
    96   373   243  3.0238  0.8000
   100   373   243  3.0111  0.7953
    95   371   242  3.9016  1.1460
    95   370   242  3.8968  1.1440
    95   371   244  3.8699  1.1360
    95   370   244  3.8583  1.1311
   101   371   242  3.8417  1.1204
    95   372   242  3.8305  1.1156
   101   370   242  3.8304  1.1156
    98   368   242  3.8246  1.1131
    95   369   242  3.8182  1.1104
    97   368   242  3.8164  1.1096
    99   368   242  3.7952  1.1006
    95   372   244  3.7918  1.1027
   101   372   242  3.7867  1.0970
    96   368   242  3.7676  1.0890
    95   369   244  3.7637  1.0908
   101   369   242  3.7589  1.0854
   100   368   242  3.7324  1.0743
    95   373   242  3.6906  1.0569
    97   368   244  3.6856  1.0582
    95   368   242  3.6760  1.0509
    96   368   244  3.6716  1.0523
   101   373   242  3.6671  1.0472
    95   371   241  3.6594  1.0425
    98   368   244  3.6482  1.0427
    95   370   241  3.6419  1.0353
   101   368   242  3.6402  1.0361
    95   373   244  3.6288  1.0347
    98   374   242  3.6245  1.0297
    95   372   241  3.6222  1.0272
   101   371   244  3.6178  1.0302
    97   374   242  3.6143  1.0256
    99   374   242  3.6074  1.0228
    95   368   244  3.6011  1.0234
   101   372   244  3.5851  1.0169
   101   370   244  3.5778  1.0139
    96   374   242  3.5735  1.0090
    95   369   241  3.5699  1.0061
    99   368   244  3.5673  1.0097
   100   374   242  3.5640  1.0052
    95   373   241  3.5358  0.9924
    97   368   241  3.5293  0.9898
    98   368   241  3.5266  0.9887
    97   374   244  3.5194  0.9903
    98   374   244  3.5142  0.9883
   101   371   241  3.5077  0.9812
    96   368   241  3.5024  0.9790
    95   374   242  3.4973  0.9785
   101   370   241  3.4955  0.9763
   101   374   242  3.4935  0.9770
    99   368   241  3.4917  0.9748
    96   374   244  3.4819  0.9754
