#   X     Y     Z      S       D
   414   186   164  3.6214  1.0057
   414   185   164  3.6185  1.0046
   415   186   164  3.6175  1.0042
   415   185   164  3.6082  1.0005
   415   187   164  3.5909  0.9937
   413   185   164  3.5884  0.9927
   413   186   164  3.5880  0.9925
   414   187   164  3.5863  0.9919
   413   187   164  3.5475  0.9766
   413   186   165  3.5344  0.9708
   413   187   165  3.5278  0.9682
   414   186   165  3.4992  0.9571
   413   185   165  3.4977  0.9566
   414   187   165  3.4939  0.9551
   414   185   165  3.4617  0.9427
   415   186   165  3.4257  0.9289
   415   187   165  3.4233  0.9280
   415   185   165  3.3871  0.9143
   416   186   164  3.5782  0.9887
   414   184   164  3.5742  0.9871
   416   187   164  3.5624  0.9825
   415   184   164  3.5600  0.9816
   416   185   164  3.5599  0.9815
   413   184   164  3.5454  0.9758
   415   188   164  3.5334  0.9712
   412   186   165  3.5280  0.9683
   412   187   165  3.5218  0.9659
   414   188   164  3.5191  0.9656
   412   185   164  3.5170  0.9648
   412   186   164  3.5166  0.9646
   416   188   164  3.5159  0.9644
   416   184   164  3.5051  0.9602
   412   185   165  3.4913  0.9541
   413   188   165  3.4790  0.9493
   412   187   164  3.4744  0.9483
   413   188   164  3.4732  0.9479
   412   188   165  3.4732  0.9471
   412   184   164  3.4729  0.9477
   414   188   165  3.4472  0.9372
   413   184   165  3.4195  0.9266
   412   184   165  3.4138  0.9244
   412   188   164  3.3967  0.9186
   414   184   165  3.3832  0.9128
   415   188   165  3.3810  0.9120
   416   187   165  3.3213  0.8896
   416   186   165  3.3200  0.8891
   415   184   165  3.3089  0.8849
   416   188   165  3.2852  0.8761
   416   185   165  3.2802  0.8743
   416   184   165  3.2037  0.8461
   417   186   164  3.5051  0.9602
   417   187   164  3.5014  0.9587
   414   183   164  3.4883  0.9536
   411   186   165  3.4802  0.9498
   411   187   165  3.4758  0.9481
   417   185   164  3.4757  0.9488
   415   183   164  3.4724  0.9475
   417   188   164  3.4667  0.9453
   413   183   164  3.4592  0.9425
   415   189   164  3.4502  0.9390
   411   185   165  3.4426  0.9354
   416   189   164  3.4426  0.9361
   411   188   165  3.4294  0.9303
   414   189   164  3.4264  0.9299
   416   183   164  3.4138  0.9251
   417   184   164  3.4124  0.9246
   411   186   164  3.4089  0.9232
   411   185   164  3.4062  0.9222
   417   189   164  3.4031  0.9210
   413   189   165  3.3913  0.9159
   412   183   164  3.3853  0.9143
   412   189   165  3.3852  0.9136
   413   189   164  3.3727  0.9095
   411   187   164  3.3690  0.9081
   411   184   165  3.3657  0.9062
   414   189   165  3.3626  0.9050
   411   184   164  3.3592  0.9044
   411   189   165  3.3432  0.8978
   417   183   164  3.3156  0.8881
   413   183   165  3.3042  0.8832
   415   189   165  3.3022  0.8824
   412   183   165  3.3000  0.8816
   411   188   164  3.2921  0.8793
   412   189   164  3.2912  0.8790
   411   183   164  3.2700  0.8711
   414   183   165  3.2679  0.8697
   411   183   165  3.2544  0.8647
   416   189   165  3.2145  0.8501
   415   183   165  3.1957  0.8432
   417   187   165  3.1949  0.8429
   417   186   165  3.1896  0.8410
   411   189   164  3.1855  0.8401
   417   188   165  3.1658  0.8324
   417   185   165  3.1494  0.8264
   417   189   165  3.1045  0.8103
   416   183   165  3.0947  0.8068
   417   184   165  3.0759  0.8001
   418   187   164  3.4081  0.9229
   418   186   164  3.3989  0.9195
   410   186   165  3.3945  0.9171
   410   187   165  3.3930  0.9165
   418   188   164  3.3852  0.9142
   414   182   164  3.3636  0.9061
   418   185   164  3.3575  0.9038
   410   185   165  3.3553  0.9023
   410   188   165  3.3500  0.9003
   415   182   164  3.3477  0.9001
   416   190   164  3.3455  0.8993
   415   190   164  3.3454  0.8993
   413   182   164  3.3339  0.8949
   418   189   164  3.3308  0.8938
   414   190   164  3.3136  0.8873
   417   190   164  3.3125  0.8869
   416   182   164  3.2879  0.8778
   418   184   164  3.2846  0.8765
   410   184   165  3.2789  0.8738
   413   190   165  3.2708  0.8708
   410   186   164  3.2697  0.8710
   410   189   165  3.2671  0.8694
   412   190   165  3.2636  0.8681
   410   185   164  3.2617  0.8681
   412   182   164  3.2594  0.8672
   413   190   164  3.2522  0.8646
   414   190   165  3.2460  0.8616
   418   190   164  3.2459  0.8623
   410   187   164  3.2356  0.8585
   411   190   165  3.2228  0.8531
   410   184   164  3.2110  0.8494
   415   190   165  3.1924  0.8420
   417   182   164  3.1876  0.8409
   418   183   164  3.1817  0.8388
   410   183   165  3.1705  0.8341
   412   190   164  3.1649  0.8327
   410   188   164  3.1635  0.8322
   413   182   165  3.1591  0.8300
   412   182   165  3.1571  0.8292
   410   190   165  3.1493  0.8264
   411   182   164  3.1447  0.8254
   414   182   165  3.1233  0.8170
   410   183   164  3.1210  0.8168
   411   182   165  3.1155  0.8143
   416   190   165  3.1142  0.8138
   410   189   164  3.0599  0.7950
   411   190   164  3.0563  0.7938
   415   182   165  3.0546  0.7925
   418   182   164  3.0516  0.7921
   418   187   165  3.0506  0.7911
   418   186   165  3.0421  0.7881
   410   182   165  3.0371  0.7864
   418   188   165  3.0280  0.7832
   417   190   165  3.0150  0.7786
