#   X     Y     Z      S       D
   107   217   169  4.5121  1.3864
   106   217   169  4.4984  1.3800
   107   216   169  4.4979  1.3797
   107   218   169  4.4831  1.3728
   106   218   169  4.4794  1.3711
   108   217   169  4.4753  1.3692
   106   216   169  4.4751  1.3691
   108   216   169  4.4739  1.3685
   108   218   169  4.4334  1.3497
   106   216   168  3.9803  1.1497
   107   216   168  3.9625  1.1422
   108   216   168  3.9021  1.1168
   106   217   168  3.8991  1.1155
   107   217   168  3.8729  1.1046
   107   216   170  3.8194  1.0810
   108   216   170  3.8084  1.0765
   108   217   168  3.8055  1.0768
   107   217   170  3.8000  1.0731
   106   216   170  3.7964  1.0716
   106   218   168  3.7950  1.0725
   108   217   170  3.7832  1.0662
   106   217   170  3.7793  1.0646
   107   218   168  3.7611  1.0587
   107   218   170  3.7579  1.0559
   106   218   170  3.7407  1.0490
   108   218   170  3.7349  1.0466
   108   218   168  3.6883  1.0294
   108   215   171  4.4829  1.3707
   108   216   171  4.4803  1.3695
   107   216   171  4.4752  1.3671
   107   215   171  4.4731  1.3662
   107   217   171  4.4536  1.3571
   108   217   171  4.4515  1.3561
   109   215   171  4.4459  1.3535
   107   215   169  4.4430  1.3541
   105   217   169  4.4394  1.3524
   109   216   171  4.4378  1.3498
   108   215   169  4.4298  1.3480
   106   216   171  4.4260  1.3443
   105   218   169  4.4254  1.3459
   106   215   171  4.4213  1.3421
   106   219   169  4.4163  1.3417
   106   215   169  4.4135  1.3404
   105   216   169  4.4124  1.3400
   107   219   169  4.4108  1.3392
   106   217   171  4.4098  1.3368
   107   218   171  4.4044  1.3344
   109   217   171  4.4017  1.3331
   109   216   169  4.3999  1.3342
   108   218   171  4.3946  1.3298
   109   217   169  4.3869  1.3282
   109   215   169  4.3692  1.3201
   105   219   169  4.3671  1.3192
   106   218   171  4.3671  1.3173
   108   219   169  4.3502  1.3114
   105   215   169  4.3495  1.3111
   105   216   171  4.3402  1.3050
   109   218   171  4.3377  1.3039
   105   215   171  4.3354  1.3029
   109   218   169  4.3319  1.3031
   105   217   171  4.3263  1.2987
   107   219   171  4.3246  1.2979
   108   219   171  4.3083  1.2906
   106   219   171  4.2930  1.2837
   105   218   171  4.2869  1.2810
