#   X     Y     Z      S       D
    90   406   275  3.1146  0.8864
    91   405   275  3.1098  0.8844
    90   405   275  3.1095  0.8843
    91   406   275  3.1057  0.8828
    89   406   275  3.0957  0.8788
    90   407   275  3.0935  0.8780
    89   407   275  3.0826  0.8736
    89   405   275  3.0814  0.8731
    91   407   275  3.0769  0.8714
    91   404   275  3.0878  0.8757
    92   405   275  3.0826  0.8736
    90   404   275  3.0771  0.8715
    92   404   275  3.0713  0.8692
    92   406   275  3.0692  0.8683
    88   406   275  3.0503  0.8609
    90   408   275  3.0488  0.8603
    88   407   275  3.0458  0.8591
    89   408   275  3.0444  0.8586
    89   404   275  3.0391  0.8565
    92   407   275  3.0329  0.8541
    88   405   275  3.0268  0.8517
    91   408   275  3.0264  0.8515
    88   408   275  3.0152  0.8471
    91   403   275  3.0398  0.8568
    92   403   275  3.0343  0.8546
    93   405   275  3.0299  0.8529
    93   404   275  3.0291  0.8526
    90   403   275  3.0184  0.8484
    91   409   274  3.0159  0.8455
    93   406   275  3.0072  0.8440
    93   403   275  3.0031  0.8424
    92   409   274  3.0017  0.8399
    91   410   274  3.0494  0.8585
    90   410   274  3.0365  0.8535
    92   410   274  3.0259  0.8493
    91   411   274  3.0414  0.8554
    90   411   274  3.0353  0.8530
    92   411   274  3.0100  0.8431
