#   X     Y     Z      S       D
   130   447   308  3.4839  1.1376
   130   446   308  3.4832  1.1373
   131   446   308  3.4792  1.1354
   131   447   308  3.4776  1.1346
   129   447   308  3.4603  1.1263
   130   448   308  3.4556  1.1240
   129   446   308  3.4554  1.1239
   131   448   308  3.4477  1.1202
   129   448   308  3.4358  1.1146
   129   447   309  3.2184  1.0162
   129   448   309  3.2161  1.0152
   129   446   309  3.1953  1.0057
   130   447   309  3.1767  0.9972
   130   448   309  3.1681  0.9934
   130   446   309  3.1604  0.9899
   131   447   309  3.1150  0.9696
   131   446   309  3.1057  0.9654
   131   448   309  3.1001  0.9630
   130   445   308  3.4483  1.1205
   131   445   308  3.4472  1.1200
   132   446   308  3.4416  1.1173
   132   447   308  3.4396  1.1164
   129   445   308  3.4159  1.1051
   132   445   308  3.4110  1.1027
   132   448   308  3.4100  1.1023
   128   447   308  3.4098  1.1022
   130   449   308  3.4057  1.1002
   128   446   308  3.3988  1.0970
   131   449   308  3.3965  1.0959
   128   448   308  3.3911  1.0933
   129   449   308  3.3891  1.0924
   132   449   308  3.3594  1.0784
   128   445   308  3.3532  1.0755
   128   449   308  3.3498  1.0739
   128   448   309  3.2365  1.0245
   128   447   309  3.2326  1.0227
   128   449   309  3.2153  1.0148
   128   446   309  3.2030  1.0092
   129   449   309  3.1898  1.0032
   132   448   310  3.1836  1.0032
   131   448   310  3.1835  1.0032
   132   447   310  3.1822  1.0026
   131   447   310  3.1798  1.0015
   130   448   310  3.1595  0.9923
   131   449   310  3.1562  0.9908
   132   449   310  3.1550  0.9903
   130   447   310  3.1530  0.9894
   132   446   310  3.1497  0.9879
   128   445   309  3.1472  0.9840
   129   445   309  3.1459  0.9834
   131   446   310  3.1448  0.9857
   130   449   309  3.1366  0.9792
   130   449   310  3.1338  0.9807
   130   445   309  3.1181  0.9710
   130   446   310  3.1148  0.9722
   129   448   310  3.1147  0.9722
   129   447   310  3.1052  0.9679
   129   449   310  3.0907  0.9615
   132   445   310  3.0872  0.9599
   131   445   310  3.0800  0.9567
   131   445   309  3.0710  0.9501
   129   446   310  3.0635  0.9494
