#   X     Y     Z      S       D
   143   309   272  3.2175  0.9213
   142   309   272  3.2139  0.9199
   142   310   272  3.2135  0.9197
   143   310   272  3.2116  0.9189
   143   308   272  3.1909  0.9106
   142   308   272  3.1818  0.9070
   144   309   272  3.1796  0.9061
   144   310   272  3.1679  0.9014
   144   308   272  3.1592  0.8979
   142   311   272  3.1798  0.9062
   143   311   272  3.1736  0.9037
   141   310   272  3.1720  0.9030
   141   309   272  3.1681  0.9015
   141   311   272  3.1420  0.8911
   143   307   272  3.1334  0.8877
   141   308   272  3.1320  0.8871
   144   311   272  3.1253  0.8845
   142   307   272  3.1200  0.8823
   144   307   272  3.1071  0.8772
   145   309   272  3.1013  0.8750
   145   308   272  3.0868  0.8693
   145   310   272  3.0841  0.8682
   141   307   272  3.0676  0.8617
   145   307   272  3.0403  0.8511
   145   311   272  3.0376  0.8500
   142   312   272  3.1145  0.8802
   143   312   272  3.1057  0.8767
   140   310   272  3.0866  0.8692
   140   309   272  3.0799  0.8665
   141   312   272  3.0791  0.8662
   140   311   272  3.0595  0.8586
   144   312   272  3.0548  0.8567
   143   306   272  3.0488  0.8544
   140   308   272  3.0418  0.8517
   142   306   272  3.0330  0.8482
   144   306   272  3.0264  0.8457
   142   313   272  3.0209  0.8436
   143   313   272  3.0114  0.8399
