#   X     Y     Z      S       D
   139    21   319  3.1057  0.9931
   140    21   319  3.1056  0.9931
   140    20   319  3.1016  0.9912
   139    20   319  3.0989  0.9900
   139    22   319  3.0913  0.9865
   138    21   319  3.0911  0.9864
   140    22   319  3.0869  0.9845
   138    22   319  3.0817  0.9821
   138    20   319  3.0808  0.9817
   141    21   319  3.0895  0.9857
   141    20   319  3.0879  0.9849
   140    19   319  3.0751  0.9791
   139    19   319  3.0712  0.9773
   141    22   319  3.0673  0.9755
   137    21   319  3.0635  0.9738
   141    19   319  3.0625  0.9733
   137    22   319  3.0597  0.9721
   139    23   319  3.0555  0.9701
   138    23   319  3.0523  0.9687
   138    19   319  3.0515  0.9683
   137    20   319  3.0492  0.9673
   140    23   319  3.0458  0.9657
   137    23   319  3.0373  0.9619
   141    23   319  3.0221  0.9550
   137    19   319  3.0176  0.9530
   142    20   319  3.0577  0.9712
   142    21   319  3.0571  0.9708
   142    19   319  3.0340  0.9604
   142    22   319  3.0319  0.9594
   140    18   319  3.0271  0.9573
   136    22   319  3.0270  0.9572
   136    21   319  3.0251  0.9563
   139    18   319  3.0235  0.9556
   141    18   319  3.0147  0.9517
   136    23   319  3.0113  0.9501
   136    20   319  3.0065  0.9480
   138    18   319  3.0038  0.9467
   138    24   319  3.0030  0.9464
   143    20   319  3.0119  0.9504
   143    21   319  3.0086  0.9489
