#   X     Y     Z      S       D
   211   389   157  2.4661  0.5994
   211   388   157  2.4517  0.5948
   210   389   157  2.4516  0.5947
   211   390   157  2.4459  0.5929
   210   388   157  2.4432  0.5921
   212   389   157  2.4281  0.5873
   210   390   157  2.4255  0.5865
   212   390   157  2.4116  0.5821
   212   388   157  2.4101  0.5817
   211   387   157  2.4021  0.5791
   210   387   157  2.3997  0.5784
   211   391   157  2.3934  0.5764
   209   389   157  2.3803  0.5723
   209   388   157  2.3795  0.5721
   210   391   157  2.3675  0.5683
   212   391   157  2.3629  0.5669
   212   387   157  2.3572  0.5651
   209   390   157  2.3475  0.5621
   209   387   157  2.3444  0.5612
   213   389   157  2.3440  0.5610
   213   390   157  2.3284  0.5562
   213   388   157  2.3253  0.5552
   209   391   157  2.2839  0.5425
   213   391   157  2.2806  0.5415
   213   387   157  2.2719  0.5389
   210   386   157  2.3230  0.5546
   211   386   157  2.3194  0.5534
   211   392   157  2.3109  0.5508
   212   392   157  2.2840  0.5426
   210   392   157  2.2800  0.5413
   209   386   157  2.2767  0.5403
   212   386   157  2.2715  0.5387
   208   388   157  2.2604  0.5353
   208   389   157  2.2532  0.5331
   208   387   157  2.2350  0.5276
   214   389   157  2.2201  0.5231
   208   390   157  2.2146  0.5214
   214   388   157  2.2035  0.5181
   213   392   157  2.2028  0.5179
   214   390   157  2.2025  0.5178
   209   392   157  2.1918  0.5146
   213   386   157  2.1863  0.5129
   208   386   157  2.1788  0.5106
   214   391   157  2.1527  0.5028
   214   387   157  2.1525  0.5028
   208   391   157  2.1470  0.5012
   214   392   157  2.0730  0.4793
   214   386   157  2.0697  0.4783
   208   392   157  2.0529  0.4734
   210   385   157  2.2181  0.5225
   211   385   157  2.2085  0.5196
   211   393   157  2.1995  0.5169
   209   385   157  2.1811  0.5113
   212   393   157  2.1762  0.5099
   210   393   157  2.1640  0.5062
   212   385   157  2.1580  0.5044
   213   393   157  2.0962  0.4861
   208   385   157  2.0957  0.4859
   207   388   157  2.0923  0.4849
   207   389   157  2.0783  0.4808
   207   387   157  2.0769  0.4804
   213   385   157  2.0731  0.4793
   209   393   157  2.0723  0.4790
   215   389   157  2.0614  0.4758
   215   388   157  2.0495  0.4723
   215   390   157  2.0395  0.4694
   207   390   157  2.0361  0.4684
   207   386   157  2.0334  0.4677
   215   387   157  2.0036  0.4590
   210   384   157  2.0907  0.4844
   211   384   157  2.0756  0.4800
   209   384   157  2.0631  0.4763
   211   394   157  2.0584  0.4750
   212   394   157  2.0387  0.4692
   212   384   157  2.0228  0.4646
   210   394   157  2.0188  0.4634
