#   X     Y     Z      S       D
    93   466   299  2.3661  0.6459
    93   465   299  2.3647  0.6454
    94   465   299  2.3625  0.6446
    94   466   299  2.3622  0.6445
    93   467   299  2.3434  0.6376
    92   466   299  2.3432  0.6376
    94   467   299  2.3407  0.6367
    92   465   299  2.3406  0.6366
    92   467   299  2.3200  0.6292
    94   464   299  2.3429  0.6375
    93   464   299  2.3405  0.6366
    95   465   299  2.3400  0.6364
    95   466   299  2.3375  0.6355
    95   464   299  2.3262  0.6314
    95   467   299  2.3172  0.6282
    92   464   299  2.3135  0.6268
    94   468   299  2.2996  0.6218
    93   468   299  2.2988  0.6216
    91   466   299  2.2900  0.6184
    91   465   299  2.2862  0.6170
    95   468   299  2.2802  0.6149
    92   468   299  2.2738  0.6126
    91   467   299  2.2679  0.6105
    91   464   299  2.2574  0.6068
    91   468   299  2.2229  0.5945
    94   463   299  2.3074  0.6246
    96   465   299  2.3037  0.6233
    95   463   299  2.2995  0.6218
    96   466   299  2.2985  0.6214
    93   463   299  2.2979  0.6212
    96   464   299  2.2961  0.6206
    96   467   299  2.2790  0.6145
    96   463   299  2.2786  0.6143
    92   463   299  2.2662  0.6099
    96   468   299  2.2459  0.6027
    94   469   299  2.2428  0.6016
    93   469   299  2.2372  0.5996
    95   469   299  2.2295  0.5969
    92   469   299  2.2100  0.5900
    91   463   299  2.2083  0.5894
    90   466   299  2.2064  0.5887
    96   469   299  2.2016  0.5870
    90   465   299  2.2006  0.5867
    90   467   299  2.1877  0.5821
    90   464   299  2.1712  0.5764
    91   469   299  2.1604  0.5726
    90   468   299  2.1470  0.5679
    90   463   299  2.1226  0.5595
    90   469   299  2.0897  0.5482
    96   463   300  2.0337  0.5304
    95   463   300  2.0262  0.5278
    94   463   300  2.0106  0.5225
    96   464   300  2.0022  0.5197
    95   462   299  2.2644  0.6092
    94   462   299  2.2614  0.6082
    97   465   299  2.2587  0.6072
    97   464   299  2.2568  0.6065
    96   462   299  2.2545  0.6057
    97   466   299  2.2509  0.6044
    97   463   299  2.2473  0.6031
    93   462   299  2.2431  0.6017
    97   462   299  2.2326  0.5980
    97   467   299  2.2320  0.5977
    92   462   299  2.2058  0.5885
    97   468   299  2.2023  0.5872
    94   470   299  2.1760  0.5780
    93   462   301  2.1715  0.5793
    95   470   299  2.1698  0.5759
    93   470   299  2.1650  0.5742
    93   463   301  2.1641  0.5767
    97   469   299  2.1635  0.5737
    94   462   301  2.1615  0.5758
    94   463   301  2.1608  0.5755
    94   464   301  2.1509  0.5721
    96   470   299  2.1494  0.5688
    93   464   301  2.1482  0.5711
    95   463   301  2.1479  0.5710
    91   462   299  2.1460  0.5676
    95   464   301  2.1445  0.5699
    95   462   301  2.1418  0.5689
    95   465   301  2.1363  0.5670
    92   470   299  2.1354  0.5639
    96   464   301  2.1313  0.5652
    96   465   301  2.1286  0.5643
    96   463   301  2.1285  0.5643
    97   470   299  2.1183  0.5580
    96   462   301  2.1161  0.5600
    97   465   301  2.1151  0.5596
    97   464   301  2.1130  0.5589
    97   463   301  2.1052  0.5562
    89   466   299  2.0961  0.5503
    97   462   301  2.0877  0.5502
    91   470   299  2.0873  0.5473
    89   465   299  2.0872  0.5473
    89   467   299  2.0829  0.5458
    90   462   299  2.0618  0.5386
    89   464   299  2.0574  0.5371
    97   462   300  2.0537  0.5372
    96   462   300  2.0518  0.5365
    89   468   299  2.0498  0.5345
    95   462   300  2.0435  0.5337
    97   463   300  2.0348  0.5307
    94   462   300  2.0266  0.5279
    90   470   299  2.0221  0.5251
    89   463   299  2.0108  0.5213
    97   464   300  2.0024  0.5197
    89   469   299  2.0013  0.5181
    96   461   299  2.2266  0.5958
    95   461   299  2.2250  0.5953
    97   461   299  2.2144  0.5915
    94   461   299  2.2107  0.5902
    98   464   299  2.2105  0.5901
    98   465   299  2.2084  0.5894
    98   463   299  2.2067  0.5888
    98   462   299  2.1988  0.5860
    98   466   299  2.1987  0.5860
    98   461   299  2.1874  0.5820
    93   461   299  2.1830  0.5805
    98   467   299  2.1804  0.5796
    92   462   301  2.1680  0.5781
    92   461   301  2.1677  0.5780
    93   461   301  2.1652  0.5771
    92   463   301  2.1548  0.5735
    98   468   299  2.1536  0.5702
    94   461   301  2.1484  0.5712
    92   461   299  2.1400  0.5655
    94   465   301  2.1370  0.5672
    92   464   301  2.1340  0.5662
    93   465   301  2.1290  0.5645
    95   466   301  2.1270  0.5637
    96   466   301  2.1240  0.5627
