#   X     Y     Z      S       D
    96   364   225  2.0741  0.4775
    97   364   225  2.0729  0.4772
    96   365   225  2.0694  0.4761
    97   365   225  2.0689  0.4760
    96   363   225  2.0649  0.4748
    97   363   225  2.0620  0.4740
    95   364   225  2.0549  0.4719
    95   365   225  2.0498  0.4704
    95   363   225  2.0469  0.4696
    96   366   225  2.0489  0.4702
    97   366   225  2.0488  0.4701
    98   364   225  2.0473  0.4697
    98   365   225  2.0445  0.4689
    96   362   225  2.0432  0.4685
    97   362   225  2.0372  0.4668
    98   363   225  2.0341  0.4659
    95   366   225  2.0290  0.4644
    95   362   225  2.0278  0.4640
    98   366   225  2.0248  0.4632
    94   364   225  2.0209  0.4620
    94   365   225  2.0153  0.4604
    94   363   225  2.0139  0.4600
    98   362   225  2.0054  0.4576
    97   367   225  2.0106  0.4591
    96   367   225  2.0104  0.4590
    96   361   225  2.0100  0.4589
