#   X     Y     Z      S       D
   358    51   124  2.3951  0.5962
   358    52   124  2.3917  0.5951
   359    51   124  2.3903  0.5946
   359    52   124  2.3886  0.5941
   357    51   124  2.3869  0.5935
   358    50   124  2.3850  0.5929
   357    52   124  2.3821  0.5920
   357    50   124  2.3789  0.5909
   359    50   124  2.3775  0.5905
   358    53   124  2.3770  0.5903
   359    53   124  2.3747  0.5896
   360    52   124  2.3711  0.5884
   360    51   124  2.3705  0.5882
   356    51   124  2.3678  0.5873
   357    53   124  2.3667  0.5870
   356    52   124  2.3616  0.5853
   356    50   124  2.3614  0.5853
   358    49   124  2.3592  0.5846
   360    53   124  2.3582  0.5842
   357    49   124  2.3556  0.5834
   360    50   124  2.3546  0.5831
   359    49   124  2.3485  0.5811
   356    53   124  2.3449  0.5799
   356    49   124  2.3399  0.5783
   360    49   124  2.3220  0.5725
   358    54   124  2.3524  0.5824
   359    54   124  2.3498  0.5815
   357    54   124  2.3418  0.5789
   355    51   124  2.3393  0.5781
   361    52   124  2.3379  0.5777
   361    51   124  2.3347  0.5766
   355    50   124  2.3342  0.5765
   360    54   124  2.3335  0.5763
   355    52   124  2.3315  0.5756
   361    53   124  2.3267  0.5741
   356    54   124  2.3188  0.5715
   358    48   124  2.3162  0.5707
   361    50   124  2.3153  0.5704
   357    48   124  2.3151  0.5704
   355    49   124  2.3141  0.5700
   355    53   124  2.3128  0.5696
   361    54   124  2.3029  0.5664
   359    48   124  2.3025  0.5663
   356    48   124  2.3014  0.5660
   355    54   124  2.2843  0.5605
   361    49   124  2.2791  0.5588
   355    48   124  2.2773  0.5583
   360    48   124  2.2726  0.5568
   361    48   124  2.2267  0.5422
   358    55   124  2.3182  0.5713
   359    55   124  2.3151  0.5703
   357    55   124  2.3077  0.5680
   354    51   124  2.3023  0.5662
   354    50   124  2.2986  0.5650
   360    55   124  2.2984  0.5650
   354    52   124  2.2925  0.5631
   362    52   124  2.2887  0.5619
   356    55   124  2.2836  0.5603
   362    51   124  2.2826  0.5600
   362    53   124  2.2799  0.5591
   354    49   124  2.2797  0.5590
   354    53   124  2.2711  0.5563
   361    55   124  2.2686  0.5555
   362    50   124  2.2601  0.5528
   362    54   124  2.2582  0.5522
   357    47   124  2.2571  0.5518
   358    47   124  2.2559  0.5515
   355    55   124  2.2467  0.5486
   356    47   124  2.2455  0.5482
   354    48   124  2.2444  0.5478
   359    47   124  2.2398  0.5464
   354    54   124  2.2393  0.5462
   362    55   124  2.2261  0.5421
   355    47   124  2.2235  0.5412
   362    49   124  2.2210  0.5404
   360    47   124  2.2076  0.5362
   354    55   124  2.1982  0.5333
   354    47   124  2.1928  0.5316
   362    48   124  2.1664  0.5234
   361    47   124  2.1600  0.5214
   362    47   124  2.0988  0.5025
   358    56   124  2.2743  0.5573
   359    56   124  2.2707  0.5562
   357    56   124  2.2639  0.5540
   353    51   124  2.2571  0.5518
   353    50   124  2.2547  0.5511
   360    56   124  2.2539  0.5508
   353    52   124  2.2452  0.5481
   356    56   124  2.2389  0.5461
   353    49   124  2.2369  0.5455
   361    56   124  2.2251  0.5417
   363    52   124  2.2241  0.5414
   353    53   124  2.2207  0.5404
   363    53   124  2.2182  0.5396
   363    51   124  2.2153  0.5386
   353    48   124  2.2032  0.5348
   355    56   124  2.2000  0.5339
   363    54   124  2.1998  0.5338
   363    50   124  2.1903  0.5308
   362    56   124  2.1853  0.5293
   353    54   124  2.1851  0.5292
   357    46   124  2.1832  0.5286
   358    46   124  2.1803  0.5277
   356    46   124  2.1737  0.5256
   363    55   124  2.1714  0.5249
   359    46   124  2.1628  0.5222
   355    46   124  2.1543  0.5196
   353    47   124  2.1540  0.5195
   363    49   124  2.1493  0.5180
   354    56   124  2.1487  0.5179
   353    55   124  2.1401  0.5152
   363    56   124  2.1350  0.5136
   360    46   124  2.1298  0.5120
   354    46   124  2.1266  0.5110
   363    48   124  2.0938  0.5009
   353    46   124  2.0913  0.5002
   353    56   124  2.0876  0.4990
   361    46   124  2.0821  0.4974
   363    47   124  2.0266  0.4805
   362    46   124  2.0216  0.4790
   358    57   124  2.2202  0.5402
   359    57   124  2.2164  0.5390
   357    57   124  2.2098  0.5369
   352    51   124  2.2039  0.5351
   352    50   124  2.2027  0.5347
   360    57   124  2.2002  0.5339
   352    52   124  2.1902  0.5308
   352    49   124  2.1858  0.5294
   356    57   124  2.1844  0.5290
   361    57   124  2.1733  0.5255
   352    53   124  2.1628  0.5222
   352    48   124  2.1536  0.5194
   364    52   124  2.1455  0.5169
   355    57   124  2.1444  0.5165
   364    53   124  2.1428  0.5160
   362    57   124  2.1369  0.5142
   364    51   124  2.1342  0.5134
   364    54   124  2.1284  0.5116
   352    54   124  2.1236  0.5101
   364    50   124  2.1077  0.5052
   352    47   124  2.1070  0.5050
   364    55   124  2.1048  0.5043
   357    45   124  2.0971  0.5019
   358    45   124  2.0930  0.5007
   354    57   124  2.0917  0.5003
   363    57   124  2.0916  0.5003
   356    45   124  2.0896  0.4996
   359    45   124  2.0753  0.4953
   352    55   124  2.0750  0.4952
   364    56   124  2.0739  0.4948
   355    45   124  2.0729  0.4945
   364    49   124  2.0662  0.4925
   354    45   124  2.0487  0.4872
   352    46   124  2.0478  0.4869
   360    45   124  2.0430  0.4854
   364    57   124  2.0367  0.4835
   353    57   124  2.0291  0.4812
   352    56   124  2.0198  0.4784
   353    45   124  2.0173  0.4777
