#   X     Y     Z      S       D
   161   467   336  2.2132  0.6485
   162   467   336  2.2132  0.6485
   161   468   336  2.2077  0.6464
   162   468   336  2.2071  0.6461
   160   467   336  2.2038  0.6448
   162   466   336  2.2006  0.6436
   161   466   336  2.2003  0.6435
   160   468   336  2.1997  0.6432
   161   467   335  2.1956  0.6401
   162   467   335  2.1942  0.6395
   161   468   335  2.1908  0.6382
   162   468   335  2.1893  0.6376
   160   466   336  2.1893  0.6391
   161   466   335  2.1881  0.6371
   160   467   335  2.1881  0.6371
   162   466   335  2.1864  0.6365
   160   468   335  2.1839  0.6355
   160   466   335  2.1802  0.6340
   163   467   336  2.2040  0.6449
   163   468   336  2.1981  0.6426
   163   466   336  2.1899  0.6394
   161   469   336  2.1881  0.6387
   162   469   336  2.1863  0.6380
   163   467   335  2.1829  0.6351
   159   467   336  2.1824  0.6364
   160   469   336  2.1816  0.6361
   159   468   336  2.1807  0.6357
   163   468   335  2.1783  0.6333
   163   469   336  2.1762  0.6340
   161   469   335  2.1745  0.6318
   163   466   335  2.1739  0.6316
   159   467   335  2.1731  0.6313
   162   469   335  2.1722  0.6309
   159   468   335  2.1701  0.6301
   161   465   335  2.1686  0.6295
   160   469   335  2.1685  0.6295
   162   465   335  2.1664  0.6287
   162   465   336  2.1662  0.6301
   161   465   336  2.1658  0.6300
   159   466   336  2.1654  0.6298
   159   469   336  2.1645  0.6294
   159   466   335  2.1643  0.6278
   163   469   335  2.1605  0.6264
   160   465   335  2.1603  0.6263
   159   469   335  2.1560  0.6246
   163   465   336  2.1533  0.6251
   160   465   336  2.1530  0.6250
   163   465   335  2.1525  0.6233
   159   465   335  2.1436  0.6198
   159   465   336  2.1266  0.6147
   163   467   334  2.1106  0.6057
   163   468   334  2.1106  0.6057
   163   466   334  2.0933  0.5991
   163   469   334  2.0928  0.5989
   162   467   334  2.0712  0.5907
   162   468   334  2.0704  0.5904
   163   465   334  2.0596  0.5863
   162   466   334  2.0569  0.5853
   162   469   334  2.0543  0.5843
   162   465   334  2.0276  0.5742
   161   467   334  2.0266  0.5739
   161   468   334  2.0261  0.5737
   161   466   334  2.0140  0.5692
   161   469   334  2.0124  0.5685
   164   467   336  2.1829  0.6366
   164   468   336  2.1783  0.6348
   164   466   336  2.1657  0.6299
   164   467   335  2.1610  0.6266
   161   470   336  2.1586  0.6272
   164   468   335  2.1569  0.6250
   164   469   336  2.1556  0.6260
   162   470   336  2.1549  0.6257
