#   X     Y     Z      S       D
   277   100   166  2.0739  0.4765
   277    99   166  2.0730  0.4762
   276   100   166  2.0726  0.4761
   278    99   166  2.0716  0.4758
   276   101   166  2.0700  0.4754
   277   101   166  2.0645  0.4737
   278   100   166  2.0644  0.4737
   276    99   166  2.0633  0.4734
   278   101   166  2.0484  0.4691
   278    98   166  2.0654  0.4740
   275   101   166  2.0644  0.4737
   279    98   166  2.0619  0.4730
   275   100   166  2.0601  0.4725
   276   102   166  2.0596  0.4723
   275   102   166  2.0594  0.4723
   279    99   166  2.0588  0.4721
   277    98   166  2.0570  0.4716
   277   102   166  2.0484  0.4691
   279   100   166  2.0440  0.4678
   275    99   166  2.0426  0.4674
   276    98   166  2.0375  0.4659
   278   102   166  2.0269  0.4628
   279   101   166  2.0219  0.4614
   275    98   166  2.0073  0.4572
   279    97   166  2.0480  0.4690
   275   103   166  2.0478  0.4689
   274   102   166  2.0467  0.4686
   274   101   166  2.0464  0.4685
   280    98   166  2.0449  0.4680
   276   103   166  2.0434  0.4676
   280    97   166  2.0410  0.4669
   278    97   166  2.0408  0.4668
   274   103   166  2.0391  0.4664
   274   100   166  2.0355  0.4653
   280    99   166  2.0335  0.4647
   277   103   166  2.0275  0.4630
   277    97   166  2.0212  0.4612
   280   100   166  2.0120  0.4585
   274    99   166  2.0102  0.4580
   278   103   166  2.0014  0.4555
   275   104   166  2.0306  0.4639
   274   104   166  2.0251  0.4623
   276   104   166  2.0222  0.4615
   273   102   166  2.0196  0.4607
   280    96   166  2.0176  0.4602
   281    97   166  2.0172  0.4601
   273   103   166  2.0154  0.4595
   273   101   166  2.0146  0.4593
   279    96   166  2.0133  0.4589
   281    98   166  2.0125  0.4587
   281    96   166  2.0039  0.4562
   273   104   166  2.0038  0.4562
   277   104   166  2.0019  0.4557
   275   105   166  2.0074  0.4572
   274   105   166  2.0046  0.4564
