#   X     Y     Z      S       D
   314   393   165  2.0584  0.4723
   314   394   165  2.0578  0.4721
   313   393   165  2.0501  0.4699
   313   394   165  2.0499  0.4698
   315   394   165  2.0399  0.4669
   315   393   165  2.0395  0.4668
   314   392   165  2.0373  0.4661
   313   392   165  2.0275  0.4633
   315   392   165  2.0190  0.4609
   314   395   165  2.0387  0.4666
   313   395   165  2.0301  0.4641
   315   395   165  2.0233  0.4621
   312   394   165  2.0192  0.4609
   312   393   165  2.0174  0.4604
   312   395   165  2.0004  0.4555
   314   396   165  2.0061  0.4571
