#   X     Y     Z      S       D
   433   249   190  2.3214  0.5451
   433   250   190  2.3207  0.5450
   432   249   190  2.3152  0.5433
   432   250   190  2.3119  0.5423
   434   250   190  2.3117  0.5422
   434   249   190  2.3077  0.5410
   433   248   190  2.2863  0.5346
   432   248   190  2.2843  0.5340
   434   248   190  2.2671  0.5288
   431   249   190  2.2896  0.5356
   433   251   190  2.2869  0.5347
   431   250   190  2.2855  0.5343
   435   250   190  2.2849  0.5342
   434   251   190  2.2807  0.5329
   432   251   190  2.2776  0.5319
   435   249   190  2.2746  0.5310
   431   248   190  2.2617  0.5272
   435   251   190  2.2591  0.5264
   431   251   190  2.2529  0.5246
   435   248   190  2.2276  0.5170
   432   247   190  2.2191  0.5145
   433   247   190  2.2164  0.5137
   431   247   190  2.2006  0.5090
   434   247   190  2.1920  0.5065
   435   247   190  2.1472  0.4933
   430   249   190  2.2463  0.5226
   430   250   190  2.2427  0.5215
   436   250   190  2.2409  0.5210
   433   252   190  2.2254  0.5164
   436   249   190  2.2232  0.5157
   436   251   190  2.2218  0.5153
   430   248   190  2.2204  0.5149
   434   252   190  2.2197  0.5147
   432   252   190  2.2182  0.5142
   430   251   190  2.2134  0.5128
   435   252   190  2.2009  0.5091
   431   252   190  2.1979  0.5082
   436   248   190  2.1697  0.4999
   436   252   190  2.1687  0.4996
   430   252   190  2.1644  0.4984
   430   247   190  2.1630  0.4980
   432   246   190  2.1216  0.4859
   433   246   190  2.1148  0.4839
   431   246   190  2.1076  0.4818
   434   246   190  2.0867  0.4757
   436   247   190  2.0845  0.4751
   430   246   190  2.0748  0.4723
   435   246   190  2.0389  0.4620
   429   249   190  2.1868  0.5050
   429   250   190  2.1842  0.5042
   437   250   190  2.1799  0.5029
   437   251   190  2.1685  0.4996
   429   248   190  2.1626  0.4978
   429   251   190  2.1590  0.4968
   437   249   190  2.1548  0.4956
   433   253   190  2.1444  0.4925
   432   253   190  2.1418  0.4918
   434   253   190  2.1363  0.4901
   431   253   190  2.1283  0.4878
   437   252   190  2.1221  0.4860
   435   253   190  2.1176  0.4847
   429   252   190  2.1170  0.4845
   429   247   190  2.1092  0.4822
   430   253   190  2.1030  0.4805
   437   248   190  2.0953  0.4782
   436   253   190  2.0877  0.4760
   429   253   190  2.0650  0.4695
   437   253   190  2.0457  0.4639
   429   246   190  2.0263  0.4584
   437   247   190  2.0066  0.4528
   428   249   190  2.1120  0.4831
   428   250   190  2.1103  0.4826
   438   250   190  2.1020  0.4802
   438   251   190  2.0984  0.4791
   428   248   190  2.0898  0.4766
   428   251   190  2.0893  0.4765
   438   249   190  2.0702  0.4710
   438   252   190  2.0599  0.4680
   432   254   190  2.0573  0.4673
   428   252   190  2.0546  0.4665
   433   254   190  2.0527  0.4660
   431   254   190  2.0524  0.4659
   428   247   190  2.0408  0.4625
   434   254   190  2.0393  0.4621
   430   254   190  2.0370  0.4615
   435   254   190  2.0174  0.4558
   428   253   190  2.0125  0.4544
   429   254   190  2.0099  0.4537
   438   248   190  2.0062  0.4527
   427   249   190  2.0214  0.4570
   427   250   190  2.0202  0.4566
   439   251   190  2.0114  0.4541
   439   250   190  2.0074  0.4530
   427   251   190  2.0031  0.4518
   427   248   190  2.0019  0.4514
