#   X     Y     Z      S       D
   101   393   333  2.4432  0.7363
   101   394   333  2.4418  0.7357
   102   394   333  2.4379  0.7341
   102   393   333  2.4373  0.7338
   101   392   333  2.4309  0.7312
   100   393   333  2.4242  0.7284
   102   392   333  2.4241  0.7284
   100   394   333  2.4195  0.7265
   100   392   333  2.4137  0.7241
   101   394   332  2.3979  0.7159
   102   394   332  2.3853  0.7107
   100   394   332  2.3842  0.7103
   101   393   332  2.3378  0.6916
   102   393   332  2.3258  0.6867
   100   393   332  2.3244  0.6862
   101   392   332  2.2559  0.6590
   102   392   332  2.2448  0.6546
   100   392   332  2.2431  0.6540
   101   395   332  2.4328  0.7302
   101   395   333  2.4274  0.7297
   102   395   333  2.4267  0.7294
   102   395   332  2.4205  0.7251
   100   395   332  2.4184  0.7242
   103   394   333  2.4104  0.7228
   103   393   333  2.4086  0.7220
   101   391   333  2.4029  0.7197
   103   395   333  2.4014  0.7191
   100   395   333  2.4009  0.7189
   102   391   333  2.3966  0.7171
   103   392   333  2.3952  0.7165
   100   391   333  2.3859  0.7128
   103   395   332  2.3856  0.7109
    99   393   333  2.3789  0.7099
    99   395   332  2.3750  0.7066
    99   392   333  2.3714  0.7069
    99   394   333  2.3697  0.7062
   103   391   333  2.3685  0.7057
   103   394   332  2.3505  0.6967
    99   395   333  2.3454  0.6964
    99   391   333  2.3447  0.6961
    99   394   332  2.3419  0.6932
   103   393   332  2.2924  0.6735
    99   393   332  2.2835  0.6699
   103   392   332  2.2136  0.6424
    99   392   332  2.2045  0.6389
   101   391   332  2.1568  0.6204
   102   391   332  2.1464  0.6164
   100   391   332  2.1453  0.6160
   103   391   332  2.1177  0.6055
    99   391   332  2.1103  0.6027
   101   396   332  2.4409  0.7335
   102   396   332  2.4303  0.7291
   100   396   332  2.4249  0.7269
   102   396   333  2.4032  0.7198
   101   396   333  2.3997  0.7184
   103   396   332  2.3968  0.7154
   103   396   333  2.3815  0.7110
    99   396   332  2.3803  0.7087
   100   396   333  2.3681  0.7055
   104   394   333  2.3618  0.7030
   104   393   333  2.3594  0.7020
   101   390   333  2.3562  0.7007
   104   395   333  2.3545  0.7000
   102   390   333  2.3521  0.6990
   104   392   333  2.3463  0.6967
   104   396   332  2.3457  0.6947
   104   396   333  2.3379  0.6933
   100   390   333  2.3376  0.6932
   104   395   332  2.3335  0.6898
   103   390   333  2.3265  0.6888
   104   391   333  2.3210  0.6865
    98   393   333  2.3066  0.6808
    98   396   332  2.3066  0.6791
    99   396   333  2.3066  0.6808
    98   392   333  2.3033  0.6795
    98   395   332  2.3024  0.6774
   104   394   332  2.2993  0.6762
    99   390   333  2.2956  0.6764
    98   394   333  2.2916  0.6748
   104   390   333  2.2816  0.6708
    98   391   333  2.2788  0.6697
    98   394   332  2.2708  0.6649
    98   395   333  2.2605  0.6625
   104   393   332  2.2435  0.6541
    98   390   333  2.2300  0.6504
    98   393   332  2.2151  0.6430
    98   396   333  2.2149  0.6445
   104   392   332  2.1681  0.6248
    98   392   332  2.1403  0.6141
   104   391   332  2.0761  0.5897
    98   391   332  2.0520  0.5806
   101   390   332  2.0459  0.5784
   100   390   332  2.0367  0.5749
   102   390   332  2.0358  0.5746
   103   390   332  2.0097  0.5648
    99   390   332  2.0066  0.5637
   101   397   332  2.4223  0.7258
