#   X     Y     Z      S       D
    92   459   312  2.2008  0.6062
    93   459   312  2.2007  0.6062
    92   460   312  2.2003  0.6060
    93   460   312  2.1994  0.6057
    93   458   312  2.1840  0.6001
    92   458   312  2.1825  0.5995
    91   460   312  2.1794  0.5984
    91   459   312  2.1789  0.5982
    91   458   312  2.1598  0.5913
    92   461   312  2.1836  0.5999
    93   461   312  2.1826  0.5996
    94   459   312  2.1808  0.5989
    94   460   312  2.1781  0.5979
    94   458   312  2.1668  0.5938
    91   461   312  2.1637  0.5927
    94   461   312  2.1616  0.5919
    93   457   312  2.1484  0.5871
    92   457   312  2.1448  0.5858
    90   460   312  2.1367  0.5829
    94   457   312  2.1351  0.5823
    90   459   312  2.1347  0.5822
    90   461   312  2.1232  0.5781
    91   457   312  2.1215  0.5775
    90   458   312  2.1150  0.5751
    90   457   312  2.0772  0.5616
    94   461   313  2.0603  0.5570
    93   461   313  2.0490  0.5530
    92   461   313  2.0245  0.5444
    94   460   313  2.0050  0.5375
    92   462   312  2.1545  0.5894
    93   462   312  2.1544  0.5893
    95   459   312  2.1449  0.5859
    95   460   312  2.1400  0.5841
    94   462   312  2.1353  0.5824
    91   462   312  2.1353  0.5824
    95   458   312  2.1351  0.5824
    95   461   312  2.1237  0.5782
    95   457   312  2.1090  0.5730
    95   462   313  2.1048  0.5729
    95   462   312  2.0999  0.5697
    94   462   313  2.0981  0.5705
    90   462   312  2.0974  0.5688
    93   456   312  2.0947  0.5679
    92   456   312  2.0886  0.5657
    94   456   312  2.0862  0.5648
    93   462   313  2.0838  0.5654
    89   460   312  2.0732  0.5602
    89   459   312  2.0690  0.5587
    95   456   312  2.0668  0.5579
    95   461   313  2.0652  0.5587
    91   456   312  2.0649  0.5573
    89   461   312  2.0632  0.5566
    92   462   313  2.0555  0.5553
    89   458   312  2.0487  0.5515
    95   462   311  2.0439  0.5485
    89   462   312  2.0416  0.5490
    90   456   312  2.0220  0.5421
    94   462   311  2.0183  0.5395
    89   457   312  2.0121  0.5386
    95   460   313  2.0092  0.5390
    91   462   313  2.0084  0.5387
    96   463   313  2.1304  0.5821
    95   463   313  2.1246  0.5800
    93   463   312  2.1188  0.5765
    92   463   312  2.1169  0.5758
    94   463   313  2.1150  0.5766
    96   462   313  2.1093  0.5745
    94   463   312  2.1035  0.5710
    96   459   312  2.0992  0.5695
    91   463   312  2.0979  0.5690
    93   463   313  2.0964  0.5699
    96   458   312  2.0945  0.5678
    96   460   312  2.0914  0.5667
    96   463   311  2.0864  0.5635
    96   457   312  2.0750  0.5609
    96   461   312  2.0747  0.5607
    95   463   311  2.0734  0.5589
    95   463   312  2.0728  0.5601
    96   461   313  2.0692  0.5602
    92   463   313  2.0632  0.5580
    90   463   312  2.0623  0.5563
    96   462   311  2.0576  0.5533
    96   462   312  2.0533  0.5532
    94   463   311  2.0498  0.5505
    96   456   312  2.0405  0.5486
    96   463   312  2.0310  0.5453
    93   455   312  2.0255  0.5433
    94   455   312  2.0223  0.5422
    92   455   312  2.0164  0.5402
    93   463   311  2.0151  0.5384
    96   461   311  2.0141  0.5380
    96   460   313  2.0135  0.5405
    91   463   313  2.0115  0.5398
    89   463   312  2.0109  0.5382
    95   455   312  2.0101  0.5380
    97   463   313  2.1351  0.5838
    97   464   313  2.1346  0.5836
    96   464   313  2.1302  0.5821
    95   464   313  2.1227  0.5793
    97   462   313  2.1147  0.5765
    94   464   313  2.1093  0.5745
    97   464   311  2.1048  0.5700
    96   464   311  2.1004  0.5685
    97   463   311  2.0894  0.5646
    95   464   311  2.0866  0.5636
    93   464   313  2.0856  0.5660
    93   464   312  2.0793  0.5624
    97   461   313  2.0757  0.5625
    92   464   312  2.0742  0.5606
    94   464   312  2.0693  0.5588
    94   464   311  2.0634  0.5553
    97   462   311  2.0606  0.5543
    91   464   312  2.0543  0.5535
    97   458   312  2.0512  0.5524
    97   459   312  2.0507  0.5522
    92   464   313  2.0472  0.5524
    95   464   312  2.0451  0.5502
    97   460   312  2.0397  0.5484
    97   457   312  2.0384  0.5479
    93   464   311  2.0303  0.5437
    97   461   312  2.0223  0.5422
    97   460   313  2.0212  0.5432
    90   464   312  2.0203  0.5415
    97   461   311  2.0182  0.5394
    97   456   312  2.0112  0.5384
    96   464   312  2.0098  0.5379
    97   462   312  2.0028  0.5354
    98   463   313  2.1389  0.5852
    98   464   313  2.1361  0.5842
    98   462   313  2.1212  0.5788
    97   465   313  2.1137  0.5761
    98   465   313  2.1134  0.5760
    96   465   313  2.1093  0.5745
    97   465   311  2.1073  0.5709
    98   465   311  2.1036  0.5696
    96   465   311  2.1005  0.5685
    95   465   313  2.0996  0.5710
    98   464   311  2.0995  0.5681
    98   461   313  2.0847  0.5657
    95   465   311  2.0846  0.5629
    98   463   311  2.0830  0.5623
    94   465   313  2.0823  0.5649
    94   465   311  2.0604  0.5543
    98   462   311  2.0539  0.5520
    93   465   313  2.0537  0.5547
    93   465   312  2.0379  0.5477
    94   465   312  2.0344  0.5465
    98   460   313  2.0328  0.5473
    92   465   312  2.0282  0.5443
    93   465   311  2.0276  0.5427
    95   465   312  2.0178  0.5406
    98   461   311  2.0122  0.5374
    98   458   312  2.0113  0.5384
    92   465   313  2.0105  0.5394
    98   459   312  2.0066  0.5367
    91   465   312  2.0061  0.5365
    98   457   312  2.0038  0.5358
    99   463   313  2.1399  0.5856
    99   464   313  2.1333  0.5832
    99   462   313  2.1264  0.5807
    99   465   313  2.1073  0.5738
    97   466   311  2.0980  0.5676
    98   466   311  2.0963  0.5670
    99   461   313  2.0942  0.5691
    96   466   311  2.0882  0.5641
    99   465   311  2.0875  0.5639
    99   464   311  2.0835  0.5625
    99   466   311  2.0804  0.5614
    97   466   313  2.0760  0.5626
    98   466   313  2.0745  0.5621
    96   466   313  2.0713  0.5609
    95   466   311  2.0693  0.5574
    99   463   311  2.0673  0.5567
    99   466   313  2.0663  0.5591
    95   466   313  2.0596  0.5568
    99   460   313  2.0464  0.5521
    94   466   311  2.0430  0.5481
    94   466   313  2.0388  0.5494
    99   462   311  2.0388  0.5467
    93   466   311  2.0095  0.5364
    93   466   313  2.0061  0.5379
   100   463   313  2.1354  0.5839
   100   462   313  2.1274  0.5810
   100   464   313  2.1239  0.5798
   100   461   313  2.1012  0.5716
   100   465   313  2.0941  0.5691
    98   467   311  2.0787  0.5607
    97   467   311  2.0781  0.5605
    96   467   311  2.0651  0.5559
    99   467   311  2.0632  0.5553
   100   460   313  2.0593  0.5567
   100   465   311  2.0572  0.5532
   100   464   311  2.0557  0.5526
   100   466   313  2.0504  0.5535
   100   466   311  2.0477  0.5498
    95   467   311  2.0430  0.5481
   100   463   311  2.0420  0.5478
   100   467   311  2.0287  0.5431
    97   467   313  2.0286  0.5458
    98   467   313  2.0266  0.5451
    96   467   313  2.0232  0.5439
    99   467   313  2.0173  0.5418
   100   462   311  2.0157  0.5386
    94   467   311  2.0141  0.5380
    95   467   313  2.0096  0.5391
   100   459   313  2.0053  0.5376
   101   463   313  2.1235  0.5796
   101   462   313  2.1219  0.5791
   101   464   313  2.1066  0.5736
   101   461   313  2.1028  0.5722
   101   465   313  2.0728  0.5615
   101   460   313  2.0685  0.5599
    98   468   311  2.0512  0.5510
    97   468   311  2.0483  0.5500
    99   468   311  2.0367  0.5459
    96   468   311  2.0324  0.5444
   101   466   313  2.0264  0.5450
   101   459   313  2.0224  0.5436
   101   464   311  2.0149  0.5383
   101   465   311  2.0111  0.5370
    95   468   311  2.0075  0.5357
   101   463   311  2.0064  0.5353
   100   468   311  2.0017  0.5337
   102   462   313  2.1084  0.5742
   102   463   313  2.1031  0.5723
   102   461   313  2.0973  0.5702
   102   464   313  2.0808  0.5643
   102   460   313  2.0719  0.5611
   102   465   313  2.0433  0.5510
   102   459   313  2.0349  0.5480
    98   469   311  2.0141  0.5380
    97   469   311  2.0091  0.5363
    99   469   311  2.0015  0.5336
   103   462   313  2.0869  0.5665
   103   461   313  2.0842  0.5655
   103   463   313  2.0747  0.5621
   103   460   313  2.0681  0.5598
   103   464   313  2.0473  0.5524
   103   459   313  2.0409  0.5501
   103   465   313  2.0065  0.5380
   103   458   313  2.0048  0.5374
   104   461   313  2.0636  0.5582
   104   462   313  2.0581  0.5562
   104   460   313  2.0569  0.5558
   104   459   313  2.0393  0.5496
   104   463   313  2.0392  0.5495
   104   458   313  2.0127  0.5402
   104   464   313  2.0071  0.5382
   105   460   313  2.0386  0.5493
   105   461   313  2.0366  0.5486
   105   459   313  2.0301  0.5463
   105   462   313  2.0232  0.5439
   105   458   313  2.0121  0.5400
   106   460   313  2.0139  0.5406
   106   459   313  2.0136  0.5405
   106   461   313  2.0038  0.5371
   106   458   313  2.0033  0.5369
