#   X     Y     Z      S       D
   422   261   195  2.5781  0.6246
   423   261   195  2.5763  0.6240
   422   262   195  2.5647  0.6204
   422   260   195  2.5617  0.6194
   423   262   195  2.5616  0.6194
   423   260   195  2.5591  0.6186
   421   261   195  2.5272  0.6085
   421   260   195  2.5179  0.6056
   421   262   195  2.5107  0.6033
   423   260   194  2.2721  0.5301
   422   260   194  2.2340  0.5188
   423   261   194  2.2216  0.5151
   422   261   194  2.1800  0.5028
   421   260   194  2.1581  0.4964
   423   262   194  2.1463  0.4929
   422   262   194  2.1015  0.4799
   421   261   194  2.0995  0.4793
   421   262   194  2.0179  0.4559
   424   261   195  2.5219  0.6068
   422   263   195  2.5216  0.6067
   422   259   195  2.5181  0.6056
   423   263   195  2.5141  0.6044
   423   259   195  2.5139  0.6043
   424   260   195  2.5111  0.6034
   424   262   195  2.5011  0.6003
   421   259   195  2.4838  0.5949
   424   259   195  2.4733  0.5916
   421   263   195  2.4698  0.5905
   424   263   195  2.4474  0.5836
   420   260   195  2.4299  0.5782
   420   261   195  2.4275  0.5774
   420   259   195  2.4109  0.5723
   420   262   195  2.4050  0.5705
   420   263   195  2.3651  0.5582
   424   259   194  2.2994  0.5383
   423   259   194  2.2965  0.5375
   424   260   194  2.2753  0.5311
   422   259   194  2.2616  0.5270
   424   261   194  2.2263  0.5165
   421   259   194  2.1911  0.5061
   424   262   194  2.1528  0.4948
   420   259   194  2.0865  0.4755
   424   263   194  2.0579  0.4673
   423   263   194  2.0497  0.4649
   420   260   194  2.0471  0.4642
   424   260   196  2.0067  0.4527
   424   259   196  2.0035  0.4517
   422   263   194  2.0029  0.4516
   424   261   196  2.0008  0.4510
   422   258   195  2.4524  0.5851
   422   264   195  2.4507  0.5846
   423   258   195  2.4472  0.5835
   423   264   195  2.4358  0.5800
   421   258   195  2.4280  0.5775
   425   260   195  2.4217  0.5756
   425   261   195  2.4196  0.5749
   424   258   195  2.4155  0.5737
   421   264   195  2.4068  0.5710
   425   259   195  2.3998  0.5689
   425   262   195  2.3887  0.5655
   420   258   195  2.3711  0.5601
   424   264   195  2.3625  0.5575
   425   258   195  2.3605  0.5568
   425   263   195  2.3276  0.5468
   420   264   195  2.3104  0.5416
   419   260   195  2.3027  0.5393
   419   259   195  2.3011  0.5388
   424   258   194  2.3002  0.5386
   423   258   194  2.2959  0.5373
   419   261   195  2.2870  0.5346
   425   258   194  2.2841  0.5337
   419   258   195  2.2805  0.5326
   425   259   194  2.2784  0.5320
   422   258   194  2.2634  0.5275
   419   262   195  2.2575  0.5258
   425   260   194  2.2512  0.5239
   425   264   195  2.2377  0.5199
   419   263   195  2.2185  0.5142
   425   261   194  2.2007  0.5089
   421   258   194  2.1983  0.5082
   419   264   195  2.1729  0.5007
   425   262   194  2.1269  0.4873
   420   258   194  2.1015  0.4799
   425   263   194  2.0324  0.4600
   425   259   196  2.0240  0.4576
   425   260   196  2.0212  0.4568
   425   258   196  2.0191  0.4562
   425   261   196  2.0083  0.4531
   422   257   195  2.3719  0.5603
   423   257   195  2.3669  0.5588
   421   257   195  2.3558  0.5554
   422   265   195  2.3553  0.5552
   424   257   195  2.3454  0.5523
   423   265   195  2.3306  0.5477
   421   265   195  2.3240  0.5458
   420   257   195  2.3139  0.5427
   425   257   195  2.3105  0.5417
   426   259   195  2.2990  0.5382
   426   260   195  2.2982  0.5380
   426   258   195  2.2861  0.5343
   424   257   194  2.2815  0.5330
   426   261   195  2.2783  0.5320
   423   257   194  2.2741  0.5307
   425   257   194  2.2723  0.5302
   426   257   195  2.2642  0.5278
   426   258   194  2.2568  0.5256
   426   257   194  2.2550  0.5250
   424   265   195  2.2508  0.5238
   426   259   194  2.2429  0.5214
   422   257   194  2.2425  0.5213
   420   265   195  2.2425  0.5213
   419   257   195  2.2416  0.5210
   426   262   195  2.2350  0.5191
   426   260   194  2.2095  0.5115
   421   257   194  2.1823  0.5035
   426   263   195  2.1665  0.4988
   418   259   195  2.1589  0.4966
   418   258   195  2.1570  0.4960
   426   261   194  2.1547  0.4954
   418   260   195  2.1441  0.4922
   418   257   195  2.1370  0.4902
   425   265   195  2.1235  0.4863
   419   265   195  2.1215  0.4857
   418   261   195  2.1165  0.4842
   420   257   194  2.0936  0.4776
   418   262   195  2.0816  0.4741
   426   262   194  2.0782  0.4731
   426   264   195  2.0741  0.4719
   418   263   195  2.0447  0.4635
   426   258   196  2.0297  0.4592
   426   259   196  2.0278  0.4587
   426   257   196  2.0252  0.4579
   426   260   196  2.0174  0.4557
   418   264   195  2.0092  0.4534
   425   257   196  2.0084  0.4531
   422   256   195  2.2838  0.5336
   423   256   195  2.2808  0.5327
   421   256   195  2.2737  0.5306
   424   256   195  2.2703  0.5296
   425   256   195  2.2554  0.5251
   424   256   194  2.2489  0.5232
   425   256   194  2.2482  0.5230
   420   256   195  2.2437  0.5216
   426   256   194  2.2421  0.5212
   422   266   195  2.2387  0.5201
   427   256   194  2.2371  0.5197
   427   257   194  2.2370  0.5197
   426   256   195  2.2367  0.5196
   423   256   194  2.2365  0.5195
   427   258   194  2.2266  0.5166
   421   266   195  2.2232  0.5156
   427   256   195  2.2130  0.5125
   427   257   195  2.2080  0.5111
   422   256   194  2.2043  0.5100
