#   X     Y     Z      S       D
   449   321   277  2.3649  0.6126
   449   320   277  2.3615  0.6115
   449   322   277  2.3491  0.6072
   450   321   277  2.3409  0.6045
   450   320   277  2.3396  0.6040
   448   321   277  2.3382  0.6035
   448   320   277  2.3345  0.6023
   448   322   277  2.3232  0.5984
   450   322   277  2.3229  0.5983
   449   319   277  2.3411  0.6045
   450   319   277  2.3212  0.5977
   448   319   277  2.3142  0.5954
   449   323   277  2.3120  0.5946
   448   323   277  2.2878  0.5865
   450   323   277  2.2833  0.5850
   447   321   277  2.2701  0.5805
   447   320   277  2.2677  0.5797
   451   320   277  2.2583  0.5766
   451   321   277  2.2556  0.5757
   447   322   277  2.2548  0.5754
   447   319   277  2.2494  0.5736
   451   319   277  2.2441  0.5719
   451   322   277  2.2342  0.5686
   447   323   277  2.2201  0.5639
   451   323   277  2.1917  0.5545
   449   318   277  2.3055  0.5924
   450   318   277  2.2873  0.5863
   448   318   277  2.2791  0.5835
   449   324   277  2.2522  0.5745
   448   324   277  2.2307  0.5674
   450   324   277  2.2205  0.5640
   447   318   277  2.2169  0.5628
   451   318   277  2.2145  0.5620
   446   320   277  2.1702  0.5474
   446   321   277  2.1700  0.5473
   447   324   277  2.1649  0.5457
   446   319   277  2.1556  0.5426
   446   322   277  2.1532  0.5418
   446   318   277  2.1274  0.5334
   451   324   277  2.1263  0.5330
   446   323   277  2.1183  0.5305
   452   320   277  2.1053  0.5262
   452   319   277  2.0979  0.5239
   452   321   277  2.0969  0.5235
   452   318   277  2.0753  0.5166
   452   322   277  2.0713  0.5153
   446   324   277  2.0640  0.5129
   452   323   277  2.0261  0.5008
   449   317   277  2.2558  0.5757
   450   317   277  2.2389  0.5701
   448   317   277  2.2304  0.5673
   447   317   277  2.1712  0.5477
   451   317   277  2.1697  0.5472
   449   325   277  2.1695  0.5472
   448   325   277  2.1516  0.5413
   450   325   277  2.1342  0.5356
   447   325   277  2.0889  0.5210
   446   317   277  2.0869  0.5203
   445   320   277  2.0513  0.5089
   445   321   277  2.0472  0.5076
   445   319   277  2.0416  0.5058
   451   325   277  2.0372  0.5044
   452   317   277  2.0366  0.5042
   445   322   277  2.0278  0.5014
   445   318   277  2.0196  0.4988
   449   316   277  2.1929  0.5549
   450   316   277  2.1763  0.5494
   448   316   277  2.1690  0.5470
   447   316   277  2.1134  0.5289
   451   316   277  2.1093  0.5275
   449   326   277  2.0648  0.5132
   448   326   277  2.0514  0.5089
   446   316   277  2.0349  0.5036
   450   326   277  2.0252  0.5005
   449   315   277  2.1174  0.5302
   450   315   277  2.0999  0.5245
   448   315   277  2.0958  0.5232
   447   315   277  2.0444  0.5067
   451   315   277  2.0331  0.5031
   449   314   277  2.0301  0.5021
   448   314   277  2.0118  0.4963
   450   314   277  2.0102  0.4958
