#   X     Y     Z      S       D
   370    48   268  2.1837  0.5417
   370    49   268  2.1832  0.5416
   371    49   268  2.1783  0.5400
   371    48   268  2.1770  0.5396
   370    47   268  2.1676  0.5366
   369    48   268  2.1652  0.5358
   369    49   268  2.1604  0.5343
   371    47   268  2.1580  0.5335
   369    47   268  2.1551  0.5326
   369    48   267  2.0177  0.4883
   370    48   267  2.0172  0.4882
   369    49   267  2.0134  0.4870
   370    49   267  2.0089  0.4856
   370    47   267  2.0073  0.4851
   369    47   267  2.0029  0.4837
   370    50   268  2.1649  0.5357
   371    50   268  2.1600  0.5341
   372    48   268  2.1424  0.5285
   372    49   268  2.1420  0.5284
   369    50   268  2.1401  0.5278
   370    46   268  2.1358  0.5264
   369    46   268  2.1298  0.5245
   368    48   268  2.1258  0.5232
   372    47   268  2.1244  0.5228
   368    47   268  2.1231  0.5224
   371    46   268  2.1228  0.5223
   372    50   268  2.1209  0.5217
   368    49   268  2.1152  0.5199
   368    46   268  2.1058  0.5169
   368    50   268  2.0919  0.5125
   372    46   268  2.0898  0.5118
   370    51   268  2.1277  0.5238
   371    51   268  2.1207  0.5216
   369    51   268  2.1037  0.5162
   369    45   268  2.0883  0.5114
   370    45   268  2.0883  0.5114
   373    48   268  2.0793  0.5085
   372    51   268  2.0777  0.5080
   367    47   268  2.0747  0.5071
   373    49   268  2.0734  0.5067
   368    45   268  2.0723  0.5063
   371    45   268  2.0722  0.5063
   367    48   268  2.0700  0.5056
   373    47   268  2.0664  0.5045
   367    46   268  2.0658  0.5043
   368    51   268  2.0558  0.5011
   367    49   268  2.0540  0.5006
   373    50   268  2.0467  0.4983
   367    45   268  2.0409  0.4965
   372    45   268  2.0399  0.4962
   373    46   268  2.0368  0.4952
   367    50   268  2.0281  0.4925
   370    52   268  2.0717  0.5061
   371    52   268  2.0605  0.5026
   369    52   268  2.0513  0.4997
   369    44   268  2.0302  0.4931
   370    44   268  2.0251  0.4916
   368    44   268  2.0214  0.4904
   366    47   268  2.0136  0.4880
   372    52   268  2.0129  0.4878
   366    46   268  2.0120  0.4875
   368    52   268  2.0071  0.4859
   371    44   268  2.0067  0.4858
   366    48   268  2.0031  0.4847
