#   X     Y     Z      S       D
   152   470   228  2.1208  0.4925
   152   469   228  2.1169  0.4913
   151   470   228  2.1086  0.4889
   151   469   228  2.1064  0.4882
   153   470   228  2.1055  0.4880
   153   469   228  2.0999  0.4863
   152   471   228  2.0885  0.4830
   153   471   228  2.0756  0.4792
   151   471   228  2.0753  0.4791
   152   468   228  2.0827  0.4813
   151   468   228  2.0739  0.4787
   154   470   228  2.0685  0.4771
   150   470   228  2.0659  0.4763
   150   469   228  2.0658  0.4763
   153   468   228  2.0650  0.4761
   154   469   228  2.0609  0.4749
   154   471   228  2.0423  0.4694
   150   468   228  2.0365  0.4677
   150   471   228  2.0321  0.4665
   154   468   228  2.0258  0.4646
   152   472   228  2.0179  0.4623
   153   472   228  2.0073  0.4593
   151   472   228  2.0046  0.4585
   152   467   228  2.0257  0.4646
   151   467   228  2.0184  0.4625
   155   470   228  2.0167  0.4620
   153   467   228  2.0082  0.4595
   155   469   228  2.0068  0.4591
