#   X     Y     Z      S       D
   272   197   252  2.7663  0.7190
   272   196   252  2.7542  0.7147
   273   197   252  2.7524  0.7141
   272   198   252  2.7360  0.7084
   273   196   252  2.7352  0.7081
   273   198   252  2.7271  0.7053
   271   197   252  2.7261  0.7050
   271   196   252  2.7170  0.7018
   271   198   252  2.6938  0.6938
   271   197   253  2.5062  0.6313
   272   197   253  2.5023  0.6300
   271   196   253  2.5002  0.6293
   272   198   253  2.4970  0.6283
   271   198   253  2.4930  0.6269
   272   196   253  2.4896  0.6258
   273   198   253  2.4769  0.6216
   273   197   253  2.4757  0.6212
   273   196   253  2.4576  0.6152
   272   195   252  2.7007  0.6962
   274   197   252  2.6851  0.6908
   273   195   252  2.6767  0.6879
   271   195   252  2.6676  0.6848
   274   198   252  2.6675  0.6847
   272   199   252  2.6644  0.6837
   274   196   252  2.6614  0.6826
   273   199   252  2.6606  0.6824
   270   197   252  2.6326  0.6728
   270   196   252  2.6240  0.6699
   271   199   252  2.6209  0.6688
   274   199   252  2.6091  0.6648
   270   198   252  2.6015  0.6622
   274   195   252  2.5978  0.6610
   270   195   252  2.5775  0.6541
   270   199   252  2.5309  0.6385
   270   196   253  2.4871  0.6250
   270   197   253  2.4853  0.6244
   271   195   253  2.4742  0.6207
   272   199   253  2.4727  0.6202
   270   195   253  2.4673  0.6184
   270   198   253  2.4630  0.6170
   271   199   253  2.4605  0.6162
   273   199   253  2.4596  0.6159
   272   195   253  2.4588  0.6156
   274   198   253  2.4330  0.6071
   274   197   253  2.4265  0.6050
   273   195   253  2.4234  0.6040
   274   199   253  2.4217  0.6034
   270   199   253  2.4213  0.6033
   274   196   253  2.4043  0.5978
   274   195   253  2.3676  0.5859
   272   195   254  2.0972  0.5016
   272   196   254  2.0922  0.5000
   271   195   254  2.0920  0.5000
   273   196   254  2.0818  0.4968
   273   195   254  2.0762  0.4952
   271   196   254  2.0757  0.4950
   273   197   254  2.0690  0.4930
   272   197   254  2.0687  0.4929
   270   195   254  2.0619  0.4908
   274   196   254  2.0414  0.4846
   271   197   254  2.0408  0.4844
   274   197   254  2.0376  0.4834
   270   196   254  2.0345  0.4825
   273   198   254  2.0344  0.4825
   274   195   254  2.0276  0.4804
   272   198   254  2.0234  0.4791
   274   198   254  2.0125  0.4758
   272   194   252  2.6092  0.6648
   271   194   252  2.5810  0.6553
   273   194   252  2.5806  0.6552
   275   197   252  2.5677  0.6508
   275   198   252  2.5592  0.6480
   273   200   252  2.5556  0.6468
   272   200   252  2.5544  0.6464
   275   196   252  2.5369  0.6405
   274   200   252  2.5126  0.6324
   275   199   252  2.5114  0.6320
   271   200   252  2.5096  0.6314
   274   194   252  2.4981  0.6276
   270   194   252  2.4961  0.6269
   269   197   252  2.4883  0.6244
   271   197   255  2.4872  0.6271
   269   196   252  2.4785  0.6211
   271   198   255  2.4781  0.6241
   272   197   255  2.4763  0.6235
   272   198   255  2.4756  0.6233
   271   196   255  2.4751  0.6231
   275   195   252  2.4688  0.6179
   269   198   252  2.4612  0.6154
   270   197   255  2.4585  0.6176
   272   196   255  2.4556  0.6166
   270   196   255  2.4547  0.6163
   272   199   255  2.4531  0.6158
   271   199   255  2.4483  0.6142
   269   196   253  2.4463  0.6115
   270   198   255  2.4419  0.6121
   271   195   255  2.4404  0.6116
   269   197   253  2.4355  0.6080
   273   198   255  2.4348  0.6098
   269   195   252  2.4339  0.6065
   269   195   253  2.4337  0.6074
   270   195   255  2.4283  0.6076
   272   200   253  2.4279  0.6055
   271   194   253  2.4273  0.6053
   273   197   255  2.4266  0.6071
   275   200   252  2.4263  0.6040
   270   194   253  2.4242  0.6043
   270   200   252  2.4222  0.6026
   273   200   253  2.4218  0.6035
   273   199   255  2.4205  0.6051
   272   195   255  2.4130  0.6026
   272   194   253  2.4094  0.5994
   271   200   253  2.4078  0.5989
   269   198   253  2.4035  0.5975
   273   196   255  2.3974  0.5975
   269   199   252  2.3962  0.5942
   269   194   253  2.3961  0.5951
   269   196   255  2.3930  0.5961
   274   200   253  2.3902  0.5932
   269   197   255  2.3893  0.5949
   271   194   255  2.3811  0.5922
   270   194   255  2.3764  0.5907
   269   195   255  2.3747  0.5901
   273   194   253  2.3725  0.5875
   275   194   252  2.3674  0.5849
   275   198   253  2.3647  0.5849
   270   200   253  2.3599  0.5834
   275   199   253  2.3587  0.5830
   269   194   252  2.3577  0.5817
   274   198   255  2.3569  0.5843
   275   197   253  2.3539  0.5814
   269   199   253  2.3519  0.5808
   274   199   255  2.3513  0.5825
   273   195   255  2.3477  0.5814
   272   194   255  2.3473  0.5812
   274   197   255  2.3400  0.5789
   275   200   253  2.3332  0.5748
   269   194   255  2.3312  0.5760
   275   196   253  2.3287  0.5733
   274   194   253  2.3162  0.5693
   274   196   255  2.3030  0.5670
   269   200   252  2.2938  0.5613
   275   195   253  2.2904  0.5611
   269   200   253  2.2812  0.5582
   273   194   255  2.2775  0.5588
   274   195   255  2.2479  0.5494
   275   199   255  2.2477  0.5493
   275   198   255  2.2449  0.5485
   275   194   253  2.2390  0.5448
   275   197   255  2.2201  0.5406
   275   196   255  2.1771  0.5271
   274   194   255  2.1752  0.5265
   275   195   255  2.1184  0.5089
   271   194   254  2.0948  0.5008
   272   194   254  2.0885  0.4989
   270   194   254  2.0762  0.4951
   273   194   254  2.0574  0.4894
   275   194   255  2.0456  0.4866
   269   194   254  2.0321  0.4817
   269   195   254  2.0071  0.4742
   274   194   254  2.0009  0.4723
   272   193   252  2.4845  0.6231
   271   193   252  2.4620  0.6157
   273   193   252  2.4519  0.6124
   272   196   256  2.4272  0.6083
   271   196   256  2.4226  0.6068
   272   197   256  2.4174  0.6051
   273   201   252  2.4160  0.6006
   272   195   256  2.4130  0.6036
   271   195   256  2.4115  0.6032
   272   201   252  2.4097  0.5986
   271   197   256  2.4089  0.6023
   272   200   255  2.4080  0.6010
   276   198   252  2.4072  0.5978
   276   197   252  2.4060  0.5974
   270   199   255  2.4060  0.6003
   273   196   256  2.4015  0.5999
   271   200   255  2.3979  0.5977
   273   197   256  2.3970  0.5984
   270   196   256  2.3874  0.5953
   272   198   256  2.3859  0.5948
   270   193   252  2.3841  0.5902
   273   195   256  2.3831  0.5938
   273   200   255  2.3821  0.5925
   274   201   252  2.3816  0.5894
   270   195   256  2.3784  0.5923
   271   194   256  2.3740  0.5909
   272   194   256  2.3731  0.5906
   271   198   256  2.3728  0.5905
   268   196   253  2.3721  0.5873
   273   198   256  2.3716  0.5901
   276   199   252  2.3715  0.5862
   270   197   256  2.3712  0.5900
   276   196   252  2.3685  0.5852
   268   195   253  2.3679  0.5859
   274   193   252  2.3678  0.5850
   269   198   255  2.3662  0.5873
   271   201   252  2.3635  0.5836
   273   201   253  2.3617  0.5840
   272   201   253  2.3611  0.5838
   271   193   253  2.3586  0.5830
   270   193   253  2.3574  0.5826
   268   197   253  2.3519  0.5808
   270   200   255  2.3514  0.5826
   274   197   256  2.3484  0.5826
   274   196   256  2.3463  0.5819
   270   194   256  2.3427  0.5807
   272   193   253  2.3404  0.5771
   273   194   256  2.3400  0.5798
   268   194   253  2.3374  0.5761
   274   201   253  2.3365  0.5759
   272   199   256  2.3356  0.5784
   271   201   253  2.3339  0.5750
   269   193   253  2.3330  0.5747
   270   198   256  2.3322  0.5773
   274   198   256  2.3306  0.5768
   273   199   256  2.3280  0.5760
   269   199   255  2.3254  0.5741
   274   195   256  2.3224  0.5742
   269   196   256  2.3218  0.5740
   274   200   255  2.3206  0.5726
