#   X     Y     Z      S       D
   313    43   326  3.3140  1.1136
   312    44   325  3.3092  1.1080
   312    43   326  3.3073  1.1102
   313    44   326  3.3049  1.1091
   312    44   326  3.3026  1.1079
   313    44   325  3.2857  1.0965
   314    43   326  3.2777  1.0957
   313    42   326  3.2704  1.0921
   314    44   326  3.2640  1.0890
   312    43   325  3.2602  1.0840
   312    42   326  3.2602  1.0871
   313    43   325  3.2422  1.0753
   314    42   326  3.2383  1.0764
   314    44   325  3.2106  1.0600
   312    44   327  3.1883  1.0552
   314    43   325  3.1709  1.0409
   313    44   327  3.1694  1.0461
   312    42   325  3.1514  1.0316
   312    43   327  3.1482  1.0359
   313    42   325  3.1401  1.0262
   313    43   327  3.1320  1.0281
   314    44   327  3.1028  1.0143
   314    42   325  3.0747  0.9955
   314    43   327  3.0665  0.9972
   312    42   327  3.0546  0.9916
   313    42   327  3.0406  0.9851
   314    42   327  2.9770  0.9556
   312    45   325  3.2988  1.1029
   311    44   325  3.2750  1.0912
   313    45   325  3.2720  1.0897
   311    45   325  3.2700  1.0888
   311    43   326  3.2597  1.0868
   311    44   326  3.2590  1.0865
   312    45   326  3.2523  1.0832
   313    45   326  3.2502  1.0822
   311    43   325  3.2196  1.0643
   311    45   326  3.2130  1.0641
   311    42   326  3.2100  1.0627
   314    45   326  3.2053  1.0604
   315    43   326  3.1980  1.0569
   314    45   325  3.1965  1.0532
   315    44   326  3.1799  1.0482
   312    45   327  3.1796  1.0510
   313    41   326  3.1718  1.0443
   315    42   326  3.1635  1.0403
   312    41   326  3.1599  1.0386
   311    44   327  3.1595  1.0413
   313    45   327  3.1579  1.0405
   311    45   327  3.1552  1.0392
   314    41   326  3.1429  1.0305
   315    45   326  3.1179  1.0186
   311    43   327  3.1159  1.0205
   311    41   326  3.1093  1.0145
   311    42   325  3.1051  1.0097
   315    44   325  3.0923  1.0037
   314    45   327  3.0909  1.0086
   315    45   325  3.0809  0.9984
   315    41   326  3.0729  0.9974
   315    43   325  3.0536  0.9857
   311    42   327  3.0205  0.9757
   315    44   327  2.9908  0.9620
   312    41   325  2.9877  0.9553
   313    41   325  2.9825  0.9529
   315    45   327  2.9811  0.9575
   315    42   325  2.9617  0.9434
   315    43   327  2.9538  0.9450
   311    41   325  2.9378  0.9326
   314    41   325  2.9239  0.9263
   312    41   327  2.9078  0.9241
   313    41   327  2.8952  0.9184
   311    41   327  2.8740  0.9089
   315    42   327  2.8654  0.9050
   314    41   327  2.8341  0.8911
   315    41   325  2.8173  0.8789
   315    41   327  2.7254  0.8434
   313    45   324  2.5457  0.7612
   313    44   324  2.5454  0.7611
   312    45   324  2.5440  0.7605
   312    44   324  2.5406  0.7591
   314    44   324  2.5355  0.7570
   314    45   324  2.5327  0.7558
   311    45   324  2.5281  0.7540
   311    44   324  2.5217  0.7513
   315    44   324  2.5088  0.7461
   313    43   324  2.5073  0.7455
   315    45   324  2.5035  0.7439
   314    43   324  2.5018  0.7432
   312    43   324  2.4977  0.7416
   315    43   324  2.4790  0.7340
   311    43   324  2.4744  0.7321
   313    42   324  2.4314  0.7148
   314    42   324  2.4310  0.7146
   312    42   324  2.4168  0.7090
   315    42   324  2.4126  0.7073
   311    42   324  2.3888  0.6978
   314    41   324  2.3249  0.6727
   313    41   324  2.3208  0.6711
   315    41   324  2.3107  0.6672
   312    41   324  2.3021  0.6638
   311    41   324  2.2707  0.6517
   312    46   325  3.2337  1.0711
   311    46   325  3.2083  1.0588
   313    46   325  3.2065  1.0580
   310    45   325  3.1818  1.0461
   310    44   325  3.1803  1.0454
   310    44   326  3.1777  1.0471
   310    43   326  3.1751  1.0459
   312    46   326  3.1659  1.0415
   313    46   326  3.1602  1.0387
   310    45   326  3.1353  1.0269
   314    46   325  3.1342  1.0235
   311    46   326  3.1302  1.0244
   312    46   327  3.1292  1.0268
   310    46   325  3.1263  1.0197
   310    42   326  3.1237  1.0213
   310    43   325  3.1194  1.0165
   314    46   326  3.1123  1.0160
   311    46   327  3.1094  1.0174
   313    46   327  3.1053  1.0155
   310    45   327  3.0867  1.0067
   310    44   327  3.0858  1.0062
   316    43   326  3.0764  0.9991
   310    46   326  3.0555  0.9893
   316    44   326  3.0542  0.9887
   316    42   326  3.0475  0.9856
   310    46   327  3.0473  0.9882
   310    43   327  3.0388  0.9842
   314    46   327  3.0387  0.9842
   315    46   325  3.0249  0.9724
   310    41   326  3.0236  0.9745
   315    46   326  3.0234  0.9744
   313    40   326  3.0217  0.9736
   312    40   326  3.0102  0.9683
   310    42   325  3.0016  0.9616
   314    40   326  2.9945  0.9610
   316    45   326  2.9903  0.9591
   316    41   326  2.9632  0.9467
   311    40   326  2.9616  0.9460
   310    42   327  2.9427  0.9400
   316    44   325  2.9396  0.9334
   316    45   325  2.9335  0.9306
   315    46   327  2.9322  0.9352
   315    40   326  2.9283  0.9308
   316    43   325  2.8993  0.9152
   316    46   326  2.8960  0.9163
   316    46   325  2.8861  0.9093
   310    40   326  2.8793  0.9088
   316    44   327  2.8380  0.8928
   310    41   325  2.8345  0.8864
   316    45   327  2.8328  0.8905
   316    40   326  2.8246  0.8844
   316    42   325  2.8095  0.8754
   316    43   327  2.7985  0.8753
   310    41   327  2.7985  0.8753
   313    46   323  2.7981  0.8658
   314    46   323  2.7981  0.8657
   316    46   327  2.7895  0.8714
   312    40   325  2.7795  0.8623
   313    40   325  2.7782  0.8617
   315    46   323  2.7581  0.8484
   312    46   323  2.7578  0.8483
   314    45   323  2.7418  0.8414
   313    45   323  2.7329  0.8376
   311    40   325  2.7293  0.8406
   314    40   325  2.7258  0.8391
   312    40   327  2.7137  0.8383
   315    45   323  2.7122  0.8288
   316    42   327  2.7103  0.8368
   313    40   327  2.7015  0.8331
   312    45   323  2.6859  0.8176
   311    40   327  2.6823  0.8248
   316    46   323  2.6798  0.8150
   311    46   323  2.6787  0.8146
   316    41   325  2.6705  0.8154
   314    44   323  2.6558  0.8049
   316    45   323  2.6448  0.8003
   314    40   327  2.6432  0.8081
   313    44   323  2.6401  0.7983
   315    44   323  2.6351  0.7962
   310    40   325  2.6307  0.7986
   315    40   325  2.6262  0.7967
   310    40   327  2.6121  0.7950
   311    45   323  2.6031  0.7829
   312    44   323  2.5890  0.7770
   316    44   323  2.5782  0.7726
   316    41   327  2.5739  0.7789
   310    46   323  2.5655  0.7673
   314    43   323  2.5462  0.7594
   315    40   327  2.5395  0.7646
   315    43   323  2.5323  0.7537
   313    43   323  2.5265  0.7513
   313    46   324  2.5098  0.7465
   312    46   324  2.5090  0.7462
   311    44   323  2.5053  0.7427
   310    45   324  2.4977  0.7416
   314    46   324  2.4957  0.7408
   311    46   324  2.4940  0.7400
   310    45   323  2.4892  0.7362
   310    44   324  2.4885  0.7378
   316    40   325  2.4866  0.7390
   316    43   323  2.4844  0.7342
   312    43   323  2.4745  0.7303
   315    46   324  2.4656  0.7285
   310    46   324  2.4645  0.7281
   316    44   324  2.4631  0.7276
   316    45   324  2.4562  0.7248
   310    43   324  2.4372  0.7171
   316    43   324  2.4359  0.7166
   314    42   323  2.4181  0.7077
   316    46   324  2.4179  0.7094
   315    42   323  2.4083  0.7038
   313    42   323  2.3973  0.6994
   316    40   327  2.3949  0.7057
   310    44   323  2.3936  0.6979
   311    43   323  2.3928  0.6976
   316    42   324  2.3728  0.6915
   316    42   323  2.3673  0.6875
   310    42   324  2.3479  0.6817
   312    42   323  2.3472  0.6797
   310    43   323  2.2858  0.6558
   314    41   323  2.2745  0.6515
   316    41   324  2.2743  0.6530
   311    42   323  2.2701  0.6498
   315    41   323  2.2664  0.6483
   313    41   323  2.2552  0.6440
   316    41   323  2.2300  0.6344
   310    41   324  2.2277  0.6352
   312    41   323  2.2093  0.6266
   314    40   324  2.1889  0.6204
   313    40   324  2.1821  0.6178
   315    40   324  2.1777  0.6162
   310    42   323  2.1698  0.6117
   312    40   324  2.1612  0.6100
   316    40   324  2.1442  0.6036
   311    41   323  2.1387  0.6000
   311    40   324  2.1289  0.5979
   314    40   323  2.1177  0.5922
   315    40   323  2.1092  0.5891
   313    40   323  2.1017  0.5863
   310    40   324  2.0865  0.5821
   316    40   323  2.0755  0.5766
   312    40   323  2.0616  0.5715
   310    41   323  2.0466  0.5661
   312    47   325  3.1214  1.0174
   313    47   325  3.0971  1.0060
   311    47   325  3.0971  1.0060
   309    44   326  3.0632  0.9929
   309    43   326  3.0583  0.9906
   312    47   326  3.0534  0.9883
   313    47   326  3.0454  0.9846
   312    47   327  3.0450  0.9871
   309    45   325  3.0369  0.9779
   314    47   325  3.0312  0.9753
   311    47   327  3.0292  0.9798
   309    44   325  3.0288  0.9742
   309    45   326  3.0236  0.9745
   310    47   325  3.0200  0.9701
   311    47   326  3.0200  0.9728
   313    47   327  3.0197  0.9754
   309    42   326  3.0061  0.9664
   314    47   326  2.9960  0.9618
   309    46   325  2.9894  0.9560
   309    45   327  2.9796  0.9568
   310    47   327  2.9734  0.9540
   309    44   327  2.9732  0.9539
   309    43   325  2.9642  0.9445
   314    47   327  2.9547  0.9454
   309    46   327  2.9474  0.9421
   310    47   326  2.9470  0.9393
   309    46   326  2.9458  0.9388
   315    47   325  2.9310  0.9295
   309    43   327  2.9235  0.9312
   317    43   326  2.9162  0.9254
   309    41   326  2.9076  0.9215
   315    47   326  2.9072  0.9213
   317    42   326  2.8933  0.9151
   309    47   325  2.8915  0.9117
   317    44   326  2.8906  0.9139
   309    47   327  2.8816  0.9123
   315    47   327  2.8522  0.8991
   309    42   325  2.8465  0.8918
   309    47   326  2.8382  0.8905
   313    47   323  2.8281  0.8788
   309    42   327  2.8281  0.8884
   313    39   326  2.8280  0.8859
   317    45   326  2.8261  0.8851
   312    39   326  2.8189  0.8819
   314    47   323  2.8181  0.8745
   317    41   326  2.8164  0.8808
   316    47   325  2.8030  0.8726
   314    39   326  2.8006  0.8739
   312    47   323  2.7963  0.8649
   316    47   326  2.7820  0.8657
   311    39   326  2.7748  0.8626
   309    40   326  2.7677  0.8595
   315    47   323  2.7676  0.8525
   317    45   325  2.7621  0.8548
   317    44   325  2.7612  0.8544
   315    39   326  2.7370  0.8461
   317    46   326  2.7341  0.8449
   317    46   325  2.7245  0.8385
   311    47   323  2.7234  0.8336
   317    43   325  2.7175  0.8355
   316    47   327  2.7155  0.8391
   310    39   326  2.6985  0.8296
   309    41   327  2.6882  0.8273
   317    40   326  2.6859  0.8242
   309    41   325  2.6846  0.8214
   316    47   323  2.6792  0.8148
   317    47   325  2.6529  0.8079
   317    45   327  2.6517  0.8117
   317    44   327  2.6510  0.8114
   316    39   326  2.6385  0.8040
   317    42   325  2.6283  0.7976
   317    47   326  2.6247  0.7982
   317    46   327  2.6156  0.7964
   310    47   323  2.6135  0.7872
   317    43   327  2.6080  0.7932
   309    39   326  2.5940  0.7853
   317    46   323  2.5661  0.7676
   317    47   323  2.5567  0.7637
   317    47   327  2.5490  0.7686
   317    45   323  2.5417  0.7575
   312    39   325  2.5412  0.7613
   313    39   325  2.5404  0.7610
   317    42   327  2.5197  0.7564
   309    40   327  2.5095  0.7522
   317    39   326  2.5077  0.7495
