#   X     Y     Z      S       D
   130    76   183  2.3680  0.5602
   129    76   183  2.3646  0.5591
   131    76   183  2.3632  0.5587
   130    75   183  2.3573  0.5569
   129    75   183  2.3545  0.5560
   131    75   183  2.3508  0.5549
   130    77   183  2.3374  0.5508
   131    77   183  2.3359  0.5504
   129    77   183  2.3328  0.5494
   131    77   184  2.0519  0.4663
   131    76   184  2.0494  0.4655
   131    75   184  2.0291  0.4597
   130    77   184  2.0012  0.4518
   130    76   184  2.0006  0.4516
   128    76   183  2.3522  0.5553
   132    76   183  2.3515  0.5551
   128    75   183  2.3416  0.5521
   132    75   183  2.3366  0.5506
   132    77   183  2.3297  0.5485
   128    77   183  2.3216  0.5460
   130    74   183  2.3054  0.5411
   129    74   183  2.3027  0.5403
   131    74   183  2.2988  0.5391
   128    74   183  2.2899  0.5364
   132    74   183  2.2848  0.5349
   132    78   183  2.2759  0.5322
   131    78   183  2.2744  0.5318
   130    78   183  2.2712  0.5308
   129    78   183  2.2651  0.5290
   128    78   183  2.2559  0.5262
   132    77   184  2.0891  0.4770
   132    76   184  2.0838  0.4755
   132    78   184  2.0767  0.4734
   132    75   184  2.0597  0.4685
   131    78   184  2.0375  0.4621
   132    74   184  2.0177  0.4565
   132    78   182  2.0002  0.4517
   133    76   183  2.3347  0.5500
   127    76   183  2.3313  0.5490
   133    77   183  2.3201  0.5456
   127    75   183  2.3189  0.5452
   133    75   183  2.3164  0.5444
   127    77   183  2.3045  0.5408
   133    78   183  2.2768  0.5325
   127    74   183  2.2670  0.5296
   133    74   183  2.2649  0.5289
   127    78   183  2.2442  0.5228
   131    79   181  2.2250  0.5174
   130    73   183  2.2178  0.5149
   129    73   183  2.2148  0.5140
   131    73   183  2.2126  0.5133
   133    79   183  2.2124  0.5133
   131    78   181  2.2076  0.5122
   132    79   181  2.2038  0.5111
   128    73   183  2.2024  0.5103
   132    73   183  2.2009  0.5099
   132    79   183  2.1992  0.5094
   131    79   183  2.1887  0.5063
   132    78   181  2.1865  0.5059
   133    73   183  2.1842  0.5049
   127    73   183  2.1805  0.5038
   130    79   183  2.1801  0.5037
   129    79   183  2.1726  0.5015
   131    77   181  2.1713  0.5014
   133    79   181  2.1703  0.5011
   128    79   183  2.1661  0.4996
   127    79   183  2.1610  0.4981
   133    78   181  2.1516  0.4957
   132    77   181  2.1510  0.4955
   133    77   181  2.1159  0.4852
   133    77   184  2.1077  0.4824
   133    78   184  2.0993  0.4800
   133    76   184  2.0980  0.4796
   133    79   184  2.0747  0.4728
   133    75   184  2.0695  0.4713
   132    79   184  2.0485  0.4653
   133    74   184  2.0235  0.4581
   133    78   182  2.0169  0.4565
   133    79   182  2.0130  0.4554
   131    79   184  2.0084  0.4538
   134    76   183  2.3133  0.5435
   134    77   183  2.3074  0.5417
   126    76   183  2.3033  0.5405
   134    75   183  2.2908  0.5367
   126    75   183  2.2875  0.5357
   126    77   183  2.2826  0.5342
   134    78   183  2.2769  0.5325
   131    80   180  2.2765  0.5329
   130    80   180  2.2764  0.5329
   131    79   180  2.2695  0.5308
   130    79   180  2.2662  0.5299
   132    80   180  2.2648  0.5294
   132    79   180  2.2596  0.5279
   131    78   180  2.2418  0.5225
   134    74   183  2.2397  0.5214
   133    80   180  2.2392  0.5218
   130    78   180  2.2353  0.5206
   126    74   183  2.2348  0.5199
   133    79   180  2.2338  0.5201
   132    78   180  2.2337  0.5201
   130    80   181  2.2334  0.5199
   130    79   181  2.2333  0.5198
   126    78   183  2.2310  0.5188
   134    79   183  2.2273  0.5177
   131    80   181  2.2244  0.5172
   130    78   181  2.2145  0.5142
   133    78   180  2.2080  0.5125
   132    80   181  2.2040  0.5111
   134    80   180  2.1972  0.5093
   131    77   180  2.1910  0.5074
   134    79   180  2.1892  0.5069
   132    77   180  2.1856  0.5058
   130    77   180  2.1810  0.5045
   130    77   181  2.1765  0.5030
   133    80   181  2.1731  0.5020
   134    80   183  2.1651  0.4993
   134    73   183  2.1629  0.4987
   134    78   180  2.1614  0.4987
   133    77   180  2.1610  0.4986
   126    79   183  2.1582  0.4973
   126    73   183  2.1493  0.4947
   133    80   183  2.1354  0.4906
   134    80   181  2.1327  0.4901
   134    79   181  2.1256  0.4880
   130    76   181  2.1199  0.4864
   131    76   180  2.1168  0.4856
   131    76   181  2.1162  0.4853
   132    76   180  2.1151  0.4851
   134    77   180  2.1141  0.4849
   132    80   183  2.1102  0.4833
   134    78   181  2.1041  0.4818
   130    72   183  2.1033  0.4813
   130    76   180  2.1028  0.4816
   134    77   184  2.1027  0.4809
   134    78   184  2.1009  0.4804
   131    72   183  2.1003  0.4804
   129    72   183  2.0996  0.4802
   132    76   181  2.0971  0.4797
   133    76   180  2.0935  0.4789
   132    72   183  2.0923  0.4781
   131    80   183  2.0910  0.4777
   128    72   183  2.0879  0.4768
   134    76   184  2.0871  0.4764
   134    79   184  2.0831  0.4753
   133    72   183  2.0808  0.4747
   130    80   183  2.0775  0.4738
   126    80   183  2.0751  0.4731
   129    80   183  2.0690  0.4713
   127    72   183  2.0676  0.4709
   127    80   183  2.0675  0.4709
   134    77   181  2.0672  0.4711
   134    72   183  2.0659  0.4704
