#   X     Y     Z      S       D
   357   266   111  2.4049  0.6083
   357   265   111  2.4020  0.6073
   356   266   111  2.3968  0.6056
   356   265   111  2.3918  0.6040
   357   267   111  2.3875  0.6025
   358   266   111  2.3837  0.6013
   356   267   111  2.3835  0.6012
   358   265   111  2.3826  0.6009
   358   267   111  2.3627  0.5943
   357   267   112  2.2304  0.5507
   357   266   112  2.2228  0.5482
   356   267   112  2.2192  0.5471
   358   267   112  2.2184  0.5468
   356   266   112  2.2118  0.5447
   358   266   112  2.2106  0.5443
   357   265   112  2.2092  0.5439
   356   265   112  2.2000  0.5409
   358   265   112  2.1951  0.5394
   357   264   111  2.3775  0.5992
   356   264   111  2.3672  0.5958
   355   266   111  2.3609  0.5937
   358   264   111  2.3582  0.5928
   356   268   111  2.3542  0.5915
   355   265   111  2.3534  0.5913
   357   268   111  2.3521  0.5908
   355   267   111  2.3520  0.5908
   359   265   111  2.3338  0.5848
   359   266   111  2.3332  0.5846
   355   268   111  2.3292  0.5833
   355   264   111  2.3285  0.5831
   358   268   111  2.3218  0.5809
   359   264   111  2.3093  0.5768
   359   267   111  2.3088  0.5766
   359   268   111  2.2630  0.5618
   357   268   112  2.2318  0.5511
   356   268   112  2.2225  0.5481
   358   268   112  2.2180  0.5467
   355   268   112  2.1894  0.5376
   357   264   112  2.1881  0.5372
   359   267   112  2.1849  0.5362
   355   267   112  2.1843  0.5360
   359   268   112  2.1830  0.5355
   356   264   112  2.1819  0.5352
   359   266   112  2.1768  0.5336
   355   266   112  2.1768  0.5336
   358   264   112  2.1709  0.5317
   355   265   112  2.1665  0.5303
   359   265   112  2.1593  0.5281
   355   264   112  2.1510  0.5254
   359   264   112  2.1321  0.5195
   357   263   111  2.3306  0.5838
   356   263   111  2.3221  0.5810
   356   269   111  2.3121  0.5777
   358   263   111  2.3096  0.5769
   357   269   111  2.3019  0.5744
   354   266   111  2.3000  0.5738
   355   269   111  2.2958  0.5724
   354   267   111  2.2958  0.5724
   354   265   111  2.2900  0.5705
   355   263   111  2.2855  0.5691
   354   268   111  2.2798  0.5672
   354   264   111  2.2648  0.5624
   358   269   111  2.2643  0.5622
   359   263   111  2.2593  0.5606
   360   265   111  2.2562  0.5596
   354   269   111  2.2553  0.5593
   360   266   111  2.2539  0.5588
   360   264   111  2.2320  0.5518
   360   267   111  2.2265  0.5500
   357   269   112  2.2258  0.5492
   354   263   111  2.2240  0.5492
   356   269   112  2.2204  0.5475
   358   269   112  2.2082  0.5436
   359   269   111  2.1993  0.5413
   355   269   112  2.1912  0.5382
   360   263   111  2.1809  0.5355
   360   268   111  2.1765  0.5341
   359   269   112  2.1698  0.5314
   357   263   112  2.1566  0.5272
   356   263   112  2.1538  0.5263
   354   269   112  2.1398  0.5219
   358   263   112  2.1357  0.5206
   354   268   112  2.1344  0.5202
   360   267   112  2.1314  0.5193
   360   268   112  2.1284  0.5183
   354   267   112  2.1274  0.5180
   355   263   112  2.1259  0.5175
   360   266   112  2.1228  0.5166
   354   266   112  2.1196  0.5156
   360   269   112  2.1125  0.5133
   354   265   112  2.1102  0.5126
   360   269   111  2.1078  0.5124
   360   265   112  2.1035  0.5105
   354   264   112  2.0964  0.5083
   359   263   112  2.0936  0.5074
   354   263   112  2.0736  0.5012
   360   264   112  2.0735  0.5012
   360   263   112  2.0323  0.4885
   356   270   111  2.2611  0.5611
   357   262   111  2.2608  0.5611
   356   262   111  2.2562  0.5596
   355   270   111  2.2556  0.5594
   357   270   111  2.2408  0.5546
   358   262   111  2.2365  0.5532
   354   270   111  2.2263  0.5500
   355   262   111  2.2240  0.5492
   353   267   111  2.2193  0.5477
   353   266   111  2.2191  0.5476
   356   270   112  2.2109  0.5444
   357   270   112  2.2106  0.5443
   353   268   111  2.2098  0.5447
   353   265   111  2.2068  0.5437
   358   270   111  2.1943  0.5397
   353   269   111  2.1940  0.5397
   358   270   112  2.1876  0.5370
   355   270   112  2.1873  0.5369
   359   262   111  2.1836  0.5363
   353   264   111  2.1817  0.5357
   353   270   111  2.1759  0.5339
