#   X     Y     Z      S       D
   425   139   311  2.3209  0.6490
   426   139   311  2.3190  0.6483
   425   138   311  2.3151  0.6469
   425   140   311  2.3140  0.6464
   426   138   311  2.3120  0.6457
   426   140   311  2.3117  0.6456
   424   139   311  2.3038  0.6426
   424   138   311  2.3000  0.6412
   424   140   311  2.2971  0.6402
   426   138   310  2.2029  0.6039
   426   139   310  2.1976  0.6020
   425   138   310  2.1840  0.5970
   426   140   310  2.1817  0.5962
   425   139   310  2.1773  0.5946
   425   140   310  2.1604  0.5885
   424   138   310  2.1522  0.5856
   424   139   310  2.1425  0.5821
   424   140   310  2.1235  0.5753
   425   137   311  2.2972  0.6402
   425   141   311  2.2943  0.6391
   427   139   311  2.2939  0.6389
   426   137   311  2.2916  0.6381
   426   141   311  2.2897  0.6374
   427   140   311  2.2863  0.6361
   427   138   311  2.2862  0.6361
   424   137   311  2.2858  0.6359
   424   141   311  2.2802  0.6338
   423   139   311  2.2741  0.6316
   423   138   311  2.2731  0.6312
   423   140   311  2.2673  0.6291
   427   137   311  2.2644  0.6280
   423   137   311  2.2634  0.6277
   427   141   311  2.2630  0.6275
   423   141   311  2.2529  0.6238
   427   138   310  2.2076  0.6056
   427   137   310  2.2028  0.6039
   427   139   310  2.2021  0.6036
   426   137   310  2.1981  0.6021
   427   140   310  2.1858  0.5977
   425   137   310  2.1810  0.5960
   427   141   310  2.1583  0.5877
   426   141   310  2.1548  0.5865
   424   137   310  2.1529  0.5858
   425   141   310  2.1333  0.5788
   423   137   310  2.1158  0.5725
   423   138   310  2.1101  0.5705
   423   139   310  2.0963  0.5656
   424   141   310  2.0955  0.5653
   423   140   310  2.0746  0.5579
   423   141   310  2.0459  0.5478
   425   136   311  2.2679  0.6293
   425   142   311  2.2618  0.6270
   424   136   311  2.2611  0.6268
   426   136   311  2.2591  0.6260
   426   142   311  2.2533  0.6239
   424   142   311  2.2528  0.6237
   423   136   311  2.2444  0.6206
   428   139   311  2.2437  0.6204
   422   138   311  2.2411  0.6194
   422   139   311  2.2388  0.6186
   422   137   311  2.2366  0.6177
   428   140   311  2.2364  0.6177
   428   138   311  2.2357  0.6174
   422   140   311  2.2311  0.6158
   423   142   311  2.2308  0.6156
   427   136   311  2.2302  0.6154
   427   142   311  2.2243  0.6133
   422   136   311  2.2236  0.6130
   422   141   311  2.2187  0.6112
   428   137   311  2.2136  0.6093
   428   141   311  2.2132  0.6092
   422   142   311  2.2010  0.6047
   428   138   310  2.1985  0.6023
   428   137   310  2.1950  0.6010
   428   139   310  2.1913  0.5997
   427   136   310  2.1876  0.5983
   426   136   310  2.1835  0.5969
   428   136   310  2.1806  0.5958
   428   136   311  2.1792  0.5968
   428   142   311  2.1744  0.5951
   428   140   310  2.1734  0.5932
   425   136   310  2.1688  0.5915
   424   136   310  2.1449  0.5829
   428   141   310  2.1444  0.5828
   427   142   310  2.1195  0.5739
   426   142   310  2.1171  0.5730
   423   136   310  2.1135  0.5717
   428   142   310  2.1043  0.5684
   425   142   310  2.0965  0.5657
   422   136   310  2.0767  0.5586
   422   137   310  2.0724  0.5571
   422   138   310  2.0611  0.5532
   424   142   310  2.0598  0.5527
   422   139   310  2.0431  0.5468
   422   140   310  2.0191  0.5384
   423   142   310  2.0116  0.5358
   425   135   311  2.2282  0.6147
   424   135   311  2.2263  0.6140
   425   143   311  2.2169  0.6105
   426   135   311  2.2159  0.6102
   423   135   311  2.2154  0.6100
   424   143   311  2.2147  0.6097
   421   137   311  2.2103  0.6081
   421   138   311  2.2096  0.6079
   421   139   311  2.2037  0.6057
   421   136   311  2.2034  0.6056
   426   143   311  2.2031  0.6055
   422   135   311  2.2008  0.6047
   423   143   311  2.1999  0.6043
   421   140   311  2.1944  0.6023
   421   135   311  2.1866  0.5995
   427   135   311  2.1853  0.5990
   421   141   311  2.1827  0.5981
   422   143   311  2.1766  0.5959
   429   138   310  2.1764  0.5943
   429   137   310  2.1752  0.5939
   427   143   311  2.1714  0.5940
   429   139   311  2.1699  0.5934
   421   142   311  2.1680  0.5927
   429   139   310  2.1668  0.5908
   429   140   311  2.1635  0.5911
   429   136   310  2.1625  0.5893
   427   135   310  2.1619  0.5890
   429   138   311  2.1616  0.5904
   426   135   310  2.1593  0.5881
   428   135   310  2.1547  0.5865
   421   143   311  2.1484  0.5857
   425   135   310  2.1477  0.5840
   429   140   310  2.1465  0.5835
   429   141   311  2.1419  0.5833
   429   137   311  2.1400  0.5826
   429   135   310  2.1378  0.5804
   428   135   311  2.1347  0.5807
   424   135   310  2.1286  0.5771
   428   143   311  2.1214  0.5760
   429   141   310  2.1155  0.5724
   429   136   311  2.1069  0.5708
   429   142   311  2.1052  0.5702
   423   135   310  2.1035  0.5682
   422   135   310  2.0741  0.5577
   429   142   310  2.0737  0.5576
   427   143   310  2.0706  0.5565
   426   143   310  2.0700  0.5563
   429   135   311  2.0646  0.5558
   429   143   311  2.0551  0.5524
   428   143   310  2.0540  0.5507
   425   143   310  2.0518  0.5499
   421   135   310  2.0412  0.5462
   421   136   310  2.0356  0.5442
   421   137   310  2.0246  0.5404
   429   143   310  2.0222  0.5395
   424   143   310  2.0182  0.5381
   421   138   310  2.0082  0.5347
   420   137   311  2.1877  0.5999
   420   136   311  2.1862  0.5994
   420   138   311  2.1820  0.5978
   424   134   311  2.1815  0.5976
   425   134   311  2.1788  0.5967
   423   134   311  2.1760  0.5956
   420   135   311  2.1750  0.5953
   420   139   311  2.1722  0.5943
   422   134   311  2.1671  0.5924
   424   144   311  2.1657  0.5919
   426   134   311  2.1634  0.5911
   420   140   311  2.1607  0.5901
   425   144   311  2.1603  0.5900
   423   144   311  2.1592  0.5896
   421   134   311  2.1584  0.5893
   420   134   311  2.1519  0.5869
   420   141   311  2.1484  0.5856
   430   137   310  2.1442  0.5827
   422   144   311  2.1436  0.5839
   430   138   310  2.1429  0.5822
   426   144   311  2.1409  0.5830
   420   142   311  2.1346  0.5807
   430   136   310  2.1338  0.5790
   427   134   311  2.1316  0.5796
   430   139   310  2.1305  0.5778
   427   134   310  2.1256  0.5760
   426   134   310  2.1256  0.5760
   421   144   311  2.1213  0.5759
   425   134   310  2.1181  0.5734
