#   X     Y     Z      S       D
   426    71   196  2.2753  0.5311
   426    70   196  2.2745  0.5309
   426    72   196  2.2732  0.5305
   425    71   196  2.2704  0.5296
   425    72   196  2.2700  0.5295
   425    70   196  2.2686  0.5291
   427    70   196  2.2685  0.5291
   427    71   196  2.2684  0.5290
   427    72   196  2.2642  0.5278
   427    70   195  2.0125  0.4543
   426    69   196  2.2701  0.5295
   426    73   196  2.2659  0.5283
   425    73   196  2.2650  0.5280
   425    69   196  2.2642  0.5278
   427    69   196  2.2635  0.5276
   424    72   196  2.2560  0.5253
   424    71   196  2.2550  0.5250
   427    73   196  2.2540  0.5247
   424    73   196  2.2523  0.5242
   424    70   196  2.2522  0.5242
   428    70   196  2.2481  0.5230
   424    69   196  2.2472  0.5227
   428    71   196  2.2470  0.5226
   428    69   196  2.2426  0.5213
   428    72   196  2.2403  0.5206
   428    73   196  2.2269  0.5166
   428    69   195  2.0283  0.4588
   428    70   195  2.0260  0.4582
   427    69   195  2.0162  0.4554
   428    71   195  2.0112  0.4539
   426    69   195  2.0005  0.4509
   426    68   196  2.2590  0.5262
   425    68   196  2.2542  0.5248
   427    68   196  2.2506  0.5237
   425    74   196  2.2501  0.5236
   426    74   196  2.2489  0.5232
   424    74   196  2.2387  0.5201
   424    68   196  2.2372  0.5197
   427    74   196  2.2338  0.5187
   423    72   196  2.2309  0.5179
   423    71   196  2.2293  0.5174
   428    68   196  2.2279  0.5170
   423    73   196  2.2275  0.5168
   423    70   196  2.2255  0.5162
   423    69   196  2.2193  0.5144
   423    74   196  2.2138  0.5128
   429    70   196  2.2105  0.5118
   423    68   196  2.2080  0.5111
   429    71   196  2.2080  0.5111
   429    69   196  2.2051  0.5102
   428    74   196  2.2031  0.5096
   429    72   196  2.1988  0.5083
   429    68   196  2.1898  0.5057
   429    73   196  2.1820  0.5034
   429    74   196  2.1548  0.4954
   429    69   195  2.0354  0.4608
   429    70   195  2.0334  0.4603
   429    68   195  2.0204  0.4565
   429    71   195  2.0175  0.4557
   428    68   195  2.0154  0.4551
   427    68   195  2.0066  0.4526
   426    67   196  2.2370  0.5197
   425    67   196  2.2340  0.5188
   427    67   196  2.2262  0.5164
   425    75   196  2.2197  0.5145
   424    67   196  2.2174  0.5138
   426    75   196  2.2165  0.5136
   424    75   196  2.2091  0.5114
   428    67   196  2.2014  0.5091
   427    75   196  2.1987  0.5083
   422    72   196  2.1929  0.5066
   422    71   196  2.1915  0.5062
   422    73   196  2.1885  0.5053
   423    67   196  2.1871  0.5049
   422    70   196  2.1871  0.5049
   423    75   196  2.1840  0.5040
   422    69   196  2.1794  0.5026
   422    74   196  2.1735  0.5009
   422    68   196  2.1660  0.4987
   428    75   196  2.1649  0.4983
   429    67   196  2.1627  0.4977
   430    70   196  2.1537  0.4951
   430    69   196  2.1498  0.4939
   430    71   196  2.1493  0.4938
   422    67   196  2.1424  0.4918
   422    75   196  2.1422  0.4917
   430    72   196  2.1376  0.4904
   430    68   196  2.1357  0.4898
   430    73   196  2.1178  0.4846
   429    75   196  2.1135  0.4834
   430    67   196  2.1104  0.4825
   430    74   196  2.0877  0.4759
   430    75   196  2.0443  0.4634
   430    69   195  2.0348  0.4607
   430    70   195  2.0319  0.4598
   430    68   195  2.0190  0.4561
   430    71   195  2.0141  0.4547
   426    66   196  2.2006  0.5089
   425    66   196  2.1994  0.5085
   427    66   196  2.1876  0.5050
   424    66   196  2.1833  0.5038
   425    76   196  2.1689  0.4995
   426    76   196  2.1645  0.4982
   428    66   196  2.1613  0.4973
   424    76   196  2.1586  0.4965
   423    66   196  2.1518  0.4945
   427    76   196  2.1448  0.4925
   421    71   196  2.1386  0.4907
   421    72   196  2.1386  0.4907
   421    70   196  2.1343  0.4894
   423    76   196  2.1329  0.4890
   421    73   196  2.1320  0.4887
   421    69   196  2.1253  0.4868
   429    66   196  2.1229  0.4861
   421    74   196  2.1143  0.4836
   421    68   196  2.1091  0.4821
   428    76   196  2.1087  0.4820
   422    66   196  2.1043  0.4807
   422    76   196  2.0897  0.4765
   421    67   196  2.0817  0.4742
   421    75   196  2.0805  0.4738
   431    70   196  2.0774  0.4729
   431    69   196  2.0765  0.4726
   430    66   196  2.0738  0.4719
   431    71   196  2.0703  0.4709
   431    68   196  2.0662  0.4697
   431    72   196  2.0561  0.4668
   429    76   196  2.0555  0.4666
   431    67   196  2.0458  0.4638
   421    66   196  2.0395  0.4620
   431    73   196  2.0341  0.4605
   421    76   196  2.0260  0.4581
   431    69   195  2.0228  0.4572
   431    70   195  2.0180  0.4559
   431    66   196  2.0154  0.4551
   431    68   195  2.0076  0.4529
   431    74   196  2.0023  0.4514
   426    65   196  2.1478  0.4933
   425    65   196  2.1476  0.4933
   427    65   196  2.1339  0.4893
   424    65   196  2.1316  0.4886
   428    65   196  2.1077  0.4817
   423    65   196  2.0990  0.4791
   425    77   196  2.0956  0.4782
   426    77   196  2.0911  0.4768
   424    77   196  2.0848  0.4750
   429    65   196  2.0714  0.4712
   427    77   196  2.0708  0.4710
   420    71   196  2.0669  0.4699
   420    72   196  2.0645  0.4692
   420    70   196  2.0635  0.4689
   423    77   196  2.0582  0.4674
   420    73   196  2.0543  0.4663
   420    69   196  2.0535  0.4660
   422    65   196  2.0487  0.4647
   420    68   196  2.0344  0.4605
   428    77   196  2.0340  0.4604
   420    74   196  2.0328  0.4601
   430    65   196  2.0270  0.4584
   422    77   196  2.0138  0.4547
   420    67   196  2.0027  0.4515
   426    64   196  2.0792  0.4734
   425    64   196  2.0784  0.4732
   427    64   196  2.0662  0.4697
   424    64   196  2.0618  0.4684
   428    64   196  2.0423  0.4628
   423    64   196  2.0277  0.4586
   429    64   196  2.0101  0.4536
   425    78   196  2.0015  0.4512
