#   X     Y     Z      S       D
   409   146   159  2.3231  0.5537
   408   146   159  2.3230  0.5537
   408   145   159  2.3186  0.5523
   409   145   159  2.3157  0.5514
   409   147   159  2.3113  0.5501
   410   146   159  2.3106  0.5498
   408   147   159  2.3073  0.5488
   410   147   159  2.3027  0.5474
   410   145   159  2.3001  0.5466
   407   146   159  2.3098  0.5496
   407   145   159  2.3079  0.5490
   408   144   159  2.2959  0.5453
   409   144   159  2.2914  0.5440
   407   147   159  2.2902  0.5436
   407   144   159  2.2862  0.5424
   411   146   159  2.2858  0.5422
   411   147   159  2.2816  0.5410
   409   148   159  2.2800  0.5405
   410   148   159  2.2756  0.5391
   410   144   159  2.2739  0.5386
   411   145   159  2.2723  0.5381
   408   148   159  2.2714  0.5379
   411   148   159  2.2587  0.5340
   407   148   159  2.2497  0.5313
   411   144   159  2.2444  0.5296
   406   146   159  2.2823  0.5412
   406   145   159  2.2823  0.5412
   406   144   159  2.2607  0.5346
   406   147   159  2.2595  0.5342
   408   143   159  2.2587  0.5340
   409   143   159  2.2543  0.5327
   412   146   159  2.2494  0.5312
   412   147   159  2.2488  0.5310
   407   143   159  2.2481  0.5308
   410   143   159  2.2366  0.5273
   412   145   159  2.2332  0.5263
   410   149   159  2.2308  0.5255
   409   149   159  2.2306  0.5255
   412   148   159  2.2303  0.5254
   406   143   159  2.2208  0.5225
   411   149   159  2.2185  0.5218
   408   149   159  2.2172  0.5214
   406   148   159  2.2147  0.5207
   411   143   159  2.2068  0.5183
   412   144   159  2.2038  0.5174
   412   149   159  2.1951  0.5147
   407   149   159  2.1905  0.5134
   412   143   159  2.1659  0.5060
   406   149   159  2.1506  0.5015
   405   145   159  2.2399  0.5283
   405   146   159  2.2393  0.5281
   405   144   159  2.2173  0.5214
   405   147   159  2.2143  0.5205
   408   142   159  2.2119  0.5198
   409   142   159  2.2096  0.5191
   413   147   159  2.2059  0.5180
   413   146   159  2.2029  0.5171
   407   142   159  2.1986  0.5158
   410   142   159  2.1935  0.5143
   413   148   159  2.1922  0.5139
   413   145   159  2.1843  0.5115
   405   143   159  2.1750  0.5087
   410   150   159  2.1713  0.5076
   406   142   159  2.1678  0.5066
   409   150   159  2.1663  0.5061
   405   148   159  2.1661  0.5061
   411   142   159  2.1649  0.5057
   411   150   159  2.1641  0.5055
   413   149   159  2.1626  0.5050
   413   144   159  2.1535  0.5023
   408   150   159  2.1479  0.5007
   412   150   159  2.1463  0.5002
   412   142   159  2.1251  0.4939
   413   150   159  2.1204  0.4925
   405   142   159  2.1181  0.4918
   407   150   159  2.1162  0.4912
   413   143   159  2.1156  0.4911
   405   149   159  2.0983  0.4859
   413   142   159  2.0757  0.4793
   406   150   159  2.0716  0.4781
   405   150   159  2.0158  0.4618
   404   146   159  2.1797  0.5101
   404   145   159  2.1797  0.5101
   409   141   159  2.1628  0.5051
   408   141   159  2.1611  0.5046
   414   147   159  2.1557  0.5029
   404   144   159  2.1550  0.5028
   404   147   159  2.1539  0.5024
   410   141   159  2.1499  0.5012
   414   146   159  2.1488  0.5009
   414   148   159  2.1470  0.5004
   407   141   159  2.1433  0.4993
   414   145   159  2.1279  0.4947
   411   141   159  2.1239  0.4935
   414   149   159  2.1239  0.4935
   404   143   159  2.1095  0.4893
   406   141   159  2.1076  0.4887
   404   148   159  2.1042  0.4877
   410   151   159  2.1018  0.4870
   411   151   159  2.1000  0.4865
   414   144   159  2.0961  0.4853
   409   151   159  2.0916  0.4840
   414   150   159  2.0888  0.4831
   412   151   159  2.0884  0.4830
   412   141   159  2.0861  0.4824
   413   151   159  2.0694  0.4774
   408   151   159  2.0683  0.4771
   414   143   159  2.0580  0.4741
   405   141   159  2.0530  0.4727
   404   142   159  2.0487  0.4714
   414   151   159  2.0451  0.4704
   413   141   159  2.0381  0.4683
   404   149   159  2.0344  0.4672
   407   151   159  2.0318  0.4665
   414   142   159  2.0185  0.4626
   409   140   159  2.1185  0.4919
   408   140   159  2.1115  0.4899
   410   140   159  2.1101  0.4894
   403   146   159  2.1035  0.4875
   415   147   159  2.1017  0.4869
   403   145   159  2.1015  0.4869
   415   148   159  2.0985  0.4860
   415   146   159  2.0909  0.4838
   407   140   159  2.0878  0.4829
   411   140   159  2.0876  0.4828
   415   149   159  2.0820  0.4812
   403   147   159  2.0788  0.4802
   403   144   159  2.0741  0.4788
   415   145   159  2.0675  0.4769
   415   150   159  2.0543  0.4730
   412   140   159  2.0523  0.4725
   406   140   159  2.0461  0.4707
   415   144   159  2.0345  0.4673
   411   152   159  2.0316  0.4664
   403   148   159  2.0296  0.4658
   410   152   159  2.0275  0.4652
   412   152   159  2.0263  0.4649
   403   143   159  2.0253  0.4646
   415   151   159  2.0180  0.4625
   413   152   159  2.0139  0.4613
   409   152   159  2.0120  0.4607
   413   140   159  2.0058  0.4590
   409   139   159  2.0801  0.4806
   410   139   159  2.0768  0.4796
   408   139   159  2.0670  0.4768
   411   139   159  2.0581  0.4742
   416   148   159  2.0501  0.4718
   416   147   159  2.0479  0.4712
   416   149   159  2.0402  0.4689
   407   139   159  2.0366  0.4679
   416   146   159  2.0331  0.4669
   412   139   159  2.0255  0.4646
   416   150   159  2.0195  0.4629
   402   146   159  2.0128  0.4610
   402   145   159  2.0079  0.4595
   416   145   159  2.0070  0.4593
   410   138   159  2.0509  0.4720
   409   138   159  2.0490  0.4715
   411   138   159  2.0360  0.4677
   408   138   159  2.0297  0.4659
   412   138   159  2.0058  0.4590
   417   148   159  2.0049  0.4587
   417   149   159  2.0009  0.4575
   410   137   159  2.0320  0.4665
   409   137   159  2.0253  0.4646
   411   137   159  2.0206  0.4632
   410   136   159  2.0186  0.4627
   411   136   159  2.0105  0.4603
   409   136   159  2.0076  0.4594
   410   135   159  2.0085  0.4597
   411   135   159  2.0037  0.4583
