#   X     Y     Z      S       D
   206   154   186  4.0882  1.1850
   205   154   186  4.0767  1.1800
   206   155   186  4.0678  1.1762
   205   155   186  4.0625  1.1740
   206   153   186  4.0394  1.1642
   207   154   186  4.0378  1.1635
   205   153   186  4.0247  1.1579
   207   155   186  4.0106  1.1520
   207   153   186  3.9940  1.1450
   205   155   187  3.7280  1.0358
   206   155   187  3.6965  1.0233
   205   154   187  3.6584  1.0082
   206   154   187  3.6478  1.0041
   207   155   187  3.6293  0.9968
   207   154   187  3.6029  0.9865
   206   153   187  3.5501  0.9660
   205   153   187  3.5430  0.9633
   207   153   187  3.5243  0.9561
   205   155   185  3.3598  0.8945
   205   154   185  3.3473  0.8899
   206   155   185  3.3154  0.8782
   206   154   185  3.3139  0.8776
   205   153   185  3.3101  0.8762
   206   153   185  3.2881  0.8681
   207   154   185  3.2480  0.8535
   207   155   185  3.2376  0.8497
   207   153   185  3.2350  0.8488
   204   154   186  4.0050  1.1496
   204   155   186  3.9967  1.1461
   205   156   186  3.9791  1.1388
   206   156   186  3.9752  1.1371
   204   153   186  3.9510  1.1270
   206   152   186  3.9279  1.1174
   208   154   186  3.9278  1.1174
   204   156   186  3.9230  1.1154
   205   152   186  3.9125  1.1110
   207   156   186  3.9093  1.1097
   208   155   186  3.8928  1.1029
   208   153   186  3.8913  1.1022
   207   152   186  3.8862  1.1002
   204   152   186  3.8404  1.0814
   208   152   186  3.7908  1.0613
   208   156   186  3.7831  1.0582
   204   156   187  3.7522  1.0455
   205   156   187  3.7398  1.0405
   204   155   187  3.7212  1.0331
   206   156   187  3.6863  1.0192
   204   154   187  3.6338  0.9986
   207   156   187  3.5964  0.9840
   208   155   187  3.5298  0.9582
   208   154   187  3.5246  0.9563
   204   153   187  3.5039  0.9483
   206   155   188  3.4770  0.9379
   208   156   187  3.4756  0.9376
   205   155   188  3.4683  0.9346
   205   156   188  3.4681  0.9345
   208   153   187  3.4648  0.9335
   206   156   188  3.4620  0.9322
   207   155   188  3.4556  0.9298
   204   156   188  3.4420  0.9247
   206   154   188  3.4399  0.9239
   207   154   188  3.4337  0.9215
   204   155   188  3.4300  0.9201
   207   156   188  3.4242  0.9180
   205   154   188  3.4181  0.9157
   206   152   187  3.4121  0.9136
   208   155   188  3.4032  0.9101
   207   152   187  3.4008  0.9094
   208   154   188  3.3975  0.9079
   205   152   187  3.3921  0.9061
   204   154   188  3.3694  0.8975
   207   153   188  3.3663  0.8963
   204   155   185  3.3647  0.8964
   206   153   188  3.3602  0.8941
   208   152   187  3.3558  0.8926
   208   156   188  3.3552  0.8922
   204   156   185  3.3533  0.8921
   208   153   188  3.3441  0.8881
   204   154   185  3.3433  0.8885
   204   152   187  3.3428  0.8878
   205   156   185  3.3410  0.8876
   205   153   188  3.3283  0.8823
   204   153   185  3.2969  0.8714
   206   156   185  3.2877  0.8680
   204   153   188  3.2723  0.8617
   207   152   188  3.2653  0.8592
   208   152   188  3.2541  0.8551
   205   152   185  3.2537  0.8556
   206   152   188  3.2505  0.8538
   206   152   185  3.2423  0.8514
   204   152   185  3.2322  0.8478
   205   152   188  3.2122  0.8399
   207   152   185  3.2014  0.8366
   207   156   185  3.2002  0.8362
   208   153   185  3.1557  0.8203
   208   154   185  3.1556  0.8202
   204   152   188  3.1517  0.8183
   208   152   185  3.1349  0.8129
   208   155   185  3.1332  0.8122
   208   156   185  3.0865  0.7958
   204   155   184  2.9966  0.7646
   204   156   184  2.9884  0.7617
   204   154   184  2.9717  0.7560
   205   155   184  2.9567  0.7508
   205   154   184  2.9411  0.7455
   205   156   184  2.9385  0.7446
   204   153   184  2.9202  0.7384
   205   153   184  2.8972  0.7305
   206   155   184  2.8848  0.7264
   206   154   184  2.8799  0.7247
   206   156   184  2.8559  0.7166
   204   152   184  2.8476  0.7138
   206   153   184  2.8450  0.7129
   205   152   184  2.8300  0.7079
   207   154   184  2.7917  0.6951
   207   155   184  2.7862  0.6933
   206   152   184  2.7847  0.6928
   207   153   184  2.7664  0.6867
   207   156   184  2.7469  0.6803
   207   152   184  2.7141  0.6695
   208   154   184  2.6812  0.6588
   208   155   184  2.6664  0.6540
   208   153   184  2.6649  0.6535
   208   152   184  2.6211  0.6394
   208   156   184  2.6187  0.6386
   203   154   186  3.8782  1.0969
   203   155   186  3.8759  1.0959
   205   157   186  3.8272  1.0760
   203   153   186  3.8229  1.0743
   203   156   186  3.8125  1.0700
   206   157   186  3.8116  1.0697
   204   157   186  3.7841  1.0585
   209   154   186  3.7640  1.0505
   206   151   186  3.7625  1.0499
   205   151   186  3.7482  1.0441
   209   153   186  3.7373  1.0398
   207   157   186  3.7354  1.0390
   207   151   186  3.7241  1.0345
   203   156   187  3.7208  1.0329
   209   155   186  3.7201  1.0329
   203   152   186  3.7156  1.0311
   204   157   187  3.7148  1.0306
   203   157   187  3.6989  1.0242
   203   157   186  3.6873  1.0199
   205   157   187  3.6839  1.0183
   204   151   186  3.6807  1.0173
   203   155   187  3.6744  1.0145
   209   152   186  3.6481  1.0044
   208   151   186  3.6368  1.0000
   206   157   187  3.6100  0.9893
   209   156   186  3.6026  0.9866
   208   157   186  3.6007  0.9859
   203   154   187  3.5735  0.9751
   203   151   186  3.5632  0.9714
   209   151   186  3.5071  0.9498
   207   157   187  3.4997  0.9467
   203   153   187  3.4332  0.9215
   209   154   187  3.4147  0.9146
   209   157   186  3.4137  0.9144
   205   157   188  3.4111  0.9131
   209   155   187  3.4016  0.9097
   204   157   188  3.3975  0.9080
   206   157   188  3.3904  0.9053
   203   156   188  3.3823  0.9023
   209   153   187  3.3712  0.8984
   203   155   188  3.3613  0.8945
   208   157   187  3.3605  0.8944
   203   157   188  3.3476  0.8894
   207   157   188  3.3371  0.8855
   209   156   187  3.3300  0.8831
   209   154   188  3.3299  0.8829
   203   155   185  3.3261  0.8821
   203   156   185  3.3198  0.8798
   209   155   188  3.3196  0.8791
   204   157   185  3.3020  0.8732
   203   154   185  3.2985  0.8719
   203   154   188  3.2936  0.8695
   209   153   188  3.2916  0.8688
   205   157   185  3.2852  0.8670
   209   152   187  3.2755  0.8631
   203   157   185  3.2716  0.8621
   203   152   187  3.2654  0.8594
   209   156   188  3.2561  0.8558
   208   157   188  3.2532  0.8548
   203   153   185  3.2457  0.8527
   206   151   187  3.2404  0.8503
   207   151   187  3.2385  0.8496
   206   157   185  3.2262  0.8456
   209   152   188  3.2145  0.8408
   205   151   187  3.2123  0.8401
   208   151   187  3.2034  0.8370
   209   157   187  3.2007  0.8360
   203   153   188  3.1918  0.8326
   205   151   185  3.1820  0.8297
   206   151   185  3.1795  0.8288
   203   152   185  3.1753  0.8273
   204   151   187  3.1571  0.8203
   204   151   185  3.1535  0.8195
   207   151   185  3.1490  0.8179
   207   151   188  3.1435  0.8154
   209   157   188  3.1412  0.8145
   208   151   188  3.1402  0.8142
   209   151   187  3.1328  0.8117
   207   157   185  3.1327  0.8121
   206   151   188  3.1231  0.8081
   209   151   188  3.1110  0.8038
   208   151   185  3.0938  0.7983
   203   151   185  3.0922  0.7978
   205   151   188  3.0812  0.7933
   203   151   187  3.0766  0.7919
   203   152   188  3.0687  0.7890
   209   153   185  3.0553  0.7848
   209   152   185  3.0470  0.7819
   209   154   185  3.0427  0.7804
   204   151   188  3.0186  0.7715
   209   151   185  3.0174  0.7716
   208   157   185  3.0134  0.7702
   209   155   185  3.0093  0.7688
   203   155   184  3.0005  0.7659
   203   156   184  3.0001  0.7658
   205   156   183  2.9714  0.7561
   203   154   184  2.9685  0.7549
   204   156   183  2.9644  0.7537
   205   155   183  2.9623  0.7530
   203   157   184  2.9596  0.7518
   206   155   183  2.9583  0.7516
   209   156   185  2.9545  0.7499
   206   156   183  2.9542  0.7502
   204   155   183  2.9442  0.7468
   204   157   184  2.9404  0.7453
   203   151   188  2.9346  0.7425
   207   155   183  2.9337  0.7432
   203   156   183  2.9305  0.7421
   204   157   183  2.9287  0.7415
   205   157   183  2.9236  0.7398
   207   156   183  2.9146  0.7367
   203   153   184  2.9116  0.7354
   206   154   183  2.9110  0.7355
   203   157   183  2.9047  0.7333
   205   154   183  2.9039  0.7330
   203   155   183  2.9019  0.7323
   207   154   183  2.8993  0.7315
   206   157   183  2.8924  0.7291
   208   155   183  2.8887  0.7279
   205   157   184  2.8817  0.7253
   204   154   183  2.8771  0.7240
   209   157   185  2.8768  0.7234
   208   154   183  2.8685  0.7210
   208   156   183  2.8538  0.7161
   207   157   183  2.8377  0.7107
   203   152   184  2.8356  0.7098
   203   154   183  2.8286  0.7077
   209   155   183  2.8233  0.7059
   206   153   183  2.8221  0.7055
   207   153   183  2.8199  0.7047
   209   154   183  2.8177  0.7040
   205   153   183  2.8072  0.7005
   208   153   183  2.8000  0.6981
   206   157   184  2.7898  0.6945
   204   153   183  2.7748  0.6897
   209   156   183  2.7727  0.6890
   208   157   183  2.7614  0.6853
   209   153   183  2.7610  0.6851
   204   151   184  2.7579  0.6839
   205   151   184  2.7438  0.6793
   203   151   184  2.7438  0.6793
   203   153   183  2.7228  0.6726
   207   152   183  2.7058  0.6670
   206   151   184  2.7037  0.6661
   206   152   183  2.7025  0.6659
   208   152   183  2.6928  0.6628
   205   152   183  2.6836  0.6598
   207   157   184  2.6727  0.6560
   209   157   183  2.6652  0.6538
   209   152   183  2.6619  0.6527
   204   152   183  2.6485  0.6484
   207   151   184  2.6397  0.6454
   203   152   183  2.5953  0.6313
   207   151   183  2.5665  0.6221
   206   151   183  2.5612  0.6204
   208   151   183  2.5568  0.6190
   208   151   184  2.5546  0.6181
   209   154   184  2.5529  0.6176
   209   153   184  2.5445  0.6149
   205   151   183  2.5413  0.6141
   208   157   184  2.5382  0.6129
   209   155   184  2.5308  0.6106
   209   151   183  2.5304  0.6106
   209   152   184  2.5091  0.6037
   204   151   183  2.5059  0.6029
   209   156   184  2.4772  0.5937
   203   151   183  2.4528  0.5863
   209   151   184  2.4514  0.5857
   209   157   184  2.3931  0.5677
   202   155   186  3.7082  1.0282
   202   154   186  3.7044  1.0266
   202   156   186  3.6554  1.0073
   202   153   186  3.6481  1.0044
   202   156   187  3.6441  1.0026
   202   157   187  3.6341  0.9987
   205   158   186  3.6115  0.9901
   204   158   187  3.6017  0.9860
   203   158   187  3.5998  0.9853
   202   155   187  3.5867  0.9802
   204   158   186  3.5836  0.9792
   206   158   186  3.5825  0.9788
   210   154   186  3.5555  0.9684
   205   158   187  3.5550  0.9679
   206   150   186  3.5534  0.9676
   202   158   187  3.5468  0.9648
   202   152   186  3.5453  0.9644
   202   157   186  3.5447  0.9642
   210   153   186  3.5413  0.9629
   205   150   186  3.5407  0.9627
   207   150   186  3.5188  0.9543
   203   158   186  3.5033  0.9484
   210   155   186  3.5018  0.9478
   207   158   186  3.4954  0.9453
   204   150   186  3.4796  0.9393
   202   154   187  3.4770  0.9381
   210   152   186  3.4671  0.9346
   206   158   187  3.4648  0.9335
   208   150   186  3.4410  0.9247
   202   151   186  3.4022  0.9101
   202   158   186  3.3780  0.9011
   210   156   186  3.3770  0.9007
   203   150   186  3.3726  0.8991
   208   158   186  3.3529  0.8918
   210   151   186  3.3437  0.8883
   207   158   187  3.3389  0.8864
