#   X     Y     Z      S       D
   222   282   191  2.1428  0.4920
   222   283   191  2.1412  0.4915
   223   282   191  2.1392  0.4909
   223   283   191  2.1382  0.4906
   222   281   191  2.1314  0.4887
   221   282   191  2.1313  0.4886
   221   283   191  2.1298  0.4882
   223   281   191  2.1270  0.4874
   221   281   191  2.1201  0.4854
   222   284   191  2.1266  0.4873
   223   284   191  2.1242  0.4866
   224   283   191  2.1217  0.4858
   224   282   191  2.1217  0.4858
   221   284   191  2.1152  0.4839
   224   284   191  2.1086  0.4820
   224   281   191  2.1081  0.4819
   222   280   191  2.1066  0.4815
   220   282   191  2.1033  0.4805
   220   283   191  2.1025  0.4803
   223   280   191  2.1009  0.4798
   221   280   191  2.0961  0.4784
   220   281   191  2.0919  0.4772
   220   284   191  2.0888  0.4763
   224   280   191  2.0800  0.4737
   220   280   191  2.0684  0.4704
   222   285   191  2.0982  0.4790
   223   285   191  2.0964  0.4785
   225   283   191  2.0921  0.4772
   225   282   191  2.0906  0.4768
   221   285   191  2.0864  0.4756
   224   285   191  2.0815  0.4742
   225   284   191  2.0799  0.4737
   225   281   191  2.0750  0.4723
   222   279   191  2.0676  0.4702
   220   285   191  2.0606  0.4681
   223   279   191  2.0598  0.4679
   221   279   191  2.0587  0.4676
   219   283   191  2.0587  0.4676
   219   282   191  2.0583  0.4675
   225   285   191  2.0534  0.4661
   219   284   191  2.0466  0.4641
   219   281   191  2.0464  0.4641
   225   280   191  2.0440  0.4634
   224   279   191  2.0360  0.4611
   220   279   191  2.0326  0.4601
   219   280   191  2.0236  0.4576
   219   285   191  2.0201  0.4566
   222   286   191  2.0542  0.4663
   223   286   191  2.0533  0.4661
   226   283   191  2.0478  0.4645
   226   282   191  2.0444  0.4635
   221   286   191  2.0419  0.4628
   224   286   191  2.0389  0.4619
   226   284   191  2.0368  0.4613
   226   281   191  2.0260  0.4582
   220   286   191  2.0162  0.4555
   222   278   191  2.0137  0.4548
   225   286   191  2.0108  0.4539
   226   285   191  2.0108  0.4539
   221   278   191  2.0074  0.4529
   223   278   191  2.0030  0.4517
