#   X     Y     Z      S       D
    34   465   325  2.4445  0.7219
    33   465   325  2.4415  0.7207
    34   464   325  2.4410  0.7205
    35   464   325  2.4342  0.7178
    33   466   325  2.4325  0.7171
    33   464   325  2.4266  0.7147
    35   465   325  2.4256  0.7143
    34   466   325  2.4251  0.7141
    35   466   325  2.3956  0.7023
    35   465   326  2.1531  0.6100
    35   464   326  2.1448  0.6068
    35   466   326  2.1437  0.6064
    34   465   326  2.0966  0.5888
    34   464   326  2.0883  0.5857
    34   466   326  2.0880  0.5856
    34   464   324  2.0560  0.5709
    33   464   324  2.0506  0.5689
    35   464   324  2.0503  0.5688
    33   465   326  2.0190  0.5601
    33   464   326  2.0118  0.5575
    33   466   326  2.0108  0.5571
    35   463   325  2.4207  0.7124
    32   466   325  2.4163  0.7106
    32   465   325  2.4157  0.7103
    34   463   325  2.4149  0.7100
    36   464   325  2.4073  0.7070
    36   463   325  2.4069  0.7068
    33   467   325  2.4004  0.7043
    32   467   325  2.3925  0.7011
    32   464   325  2.3909  0.7005
    33   463   325  2.3893  0.6998
    36   465   325  2.3866  0.6988
    34   467   325  2.3844  0.6979
    35   467   325  2.3466  0.6829
    36   466   325  2.3465  0.6829
    32   463   325  2.3444  0.6820
    36   467   325  2.2900  0.6608
    36   465   326  2.1852  0.6221
    36   464   326  2.1776  0.6192
    36   466   326  2.1752  0.6183
    36   463   326  2.1524  0.6097
    36   467   326  2.1499  0.6088
    34   463   324  2.1243  0.5961
    33   463   324  2.1232  0.5957
    35   467   326  2.1188  0.5971
    35   463   326  2.1187  0.5970
    35   463   324  2.1141  0.5923
    32   463   324  2.1108  0.5911
    36   463   324  2.0925  0.5844
    34   467   326  2.0644  0.5768
    34   463   326  2.0632  0.5764
    36   463   327  2.0564  0.5753
    35   463   327  2.0477  0.5721
    34   463   327  2.0353  0.5675
    32   464   324  2.0342  0.5629
    36   464   324  2.0331  0.5625
    36   464   327  2.0290  0.5652
    33   463   327  2.0197  0.5617
    35   464   327  2.0196  0.5617
    34   464   327  2.0055  0.5566
    32   463   327  2.0007  0.5548
    35   462   325  2.3859  0.6985
    36   462   325  2.3853  0.6982
    31   466   325  2.3762  0.6946
    37   463   325  2.3747  0.6940
    34   462   325  2.3681  0.6914
    31   465   325  2.3675  0.6912
    37   462   325  2.3667  0.6909
    37   464   325  2.3620  0.6890
    31   467   325  2.3600  0.6882
    33   468   325  2.3478  0.6834
    32   468   325  2.3463  0.6828
    31   464   325  2.3349  0.6783
    33   462   325  2.3324  0.6774
    37   465   325  2.3298  0.6763
    34   468   325  2.3256  0.6747
    31   468   325  2.3199  0.6725
    31   463   325  2.2822  0.6577
    35   468   325  2.2821  0.6577
    37   466   325  2.2806  0.6572
    32   462   325  2.2803  0.6570
    36   468   325  2.2210  0.6342
    37   467   325  2.2180  0.6331
    31   462   325  2.2144  0.6317
    37   465   326  2.1922  0.6248
    33   462   324  2.1871  0.6197
    37   464   326  2.1859  0.6224
    34   462   324  2.1841  0.6186
    37   466   326  2.1821  0.6209
    32   462   324  2.1788  0.6166
    35   462   324  2.1700  0.6133
    37   463   326  2.1631  0.6137
    31   462   324  2.1595  0.6093
    37   467   326  2.1573  0.6115
    37   468   325  2.1460  0.6058
    36   462   324  2.1450  0.6039
    37   462   326  2.1257  0.5997
    37   468   326  2.1212  0.5980
    36   468   326  2.1131  0.5949
    36   462   326  2.1115  0.5943
    37   462   324  2.1088  0.5904
    31   463   324  2.0876  0.5825
    35   468   326  2.0823  0.5834
    35   462   326  2.0770  0.5815
    37   462   327  2.0746  0.5820
    36   462   327  2.0689  0.5799
    37   463   327  2.0602  0.5767
    35   462   327  2.0598  0.5765
    37   463   324  2.0594  0.5722
    34   462   327  2.0482  0.5722
    33   462   327  2.0339  0.5670
    34   462   328  2.0323  0.5678
    33   462   328  2.0323  0.5678
    37   464   327  2.0319  0.5662
    34   468   326  2.0293  0.5639
    34   462   326  2.0235  0.5618
    32   462   328  2.0167  0.5620
    32   462   327  2.0166  0.5606
    35   462   328  2.0163  0.5619
    34   463   328  2.0105  0.5597
    33   463   328  2.0095  0.5594
    31   464   324  2.0073  0.5531
    37   464   324  2.0040  0.5520
    34   461   329  2.3698  0.6992
    35   461   329  2.3678  0.6984
    33   461   329  2.3621  0.6961
    36   461   329  2.3551  0.6933
    32   461   329  2.3451  0.6893
    36   461   325  2.3440  0.6819
    37   461   325  2.3386  0.6798
    35   461   325  2.3324  0.6773
    38   462   325  2.3308  0.6767
    38   463   325  2.3255  0.6746
    34   462   329  2.3251  0.6814
    35   462   329  2.3214  0.6799
    33   462   329  2.3189  0.6789
    31   461   329  2.3185  0.6787
    38   461   325  2.3161  0.6710
    30   466   325  2.3138  0.6701
    36   462   329  2.3072  0.6743
    34   461   325  2.3042  0.6663
    30   467   325  2.3038  0.6662
    32   462   329  2.3031  0.6727
    38   464   325  2.3007  0.6649
    30   465   325  2.2989  0.6643
    32   469   325  2.2812  0.6574
    33   469   325  2.2783  0.6563
    31   462   329  2.2777  0.6627
    30   468   325  2.2695  0.6528
    34   463   329  2.2632  0.6570
    30   464   325  2.2614  0.6497
    33   461   325  2.2607  0.6495
    31   469   325  2.2596  0.6490
    35   463   329  2.2590  0.6554
    38   465   325  2.2584  0.6485
    33   463   329  2.2577  0.6548
    34   469   325  2.2524  0.6462
    36   463   329  2.2446  0.6497
    32   463   329  2.2428  0.6490
    33   461   324  2.2369  0.6387
    32   461   324  2.2325  0.6370
    34   461   324  2.2305  0.6362
    31   463   329  2.2184  0.6396
    31   461   324  2.2173  0.6312
    30   469   325  2.2139  0.6315
    35   461   324  2.2134  0.6297
    35   469   325  2.2061  0.6285
    30   463   325  2.2059  0.6284
    32   461   325  2.2041  0.6277
    38   466   325  2.2018  0.6269
    30   461   324  2.1918  0.6215
    34   464   329  2.1864  0.6272
    36   461   324  2.1860  0.6193
    35   464   329  2.1827  0.6258
    33   464   329  2.1808  0.6251
    38   465   326  2.1759  0.6186
    38   464   326  2.1713  0.6169
    32   464   329  2.1662  0.6195
    38   466   326  2.1656  0.6147
    38   463   326  2.1524  0.6097
    37   461   324  2.1480  0.6050
    36   469   325  2.1432  0.6047
    38   467   326  2.1419  0.6057
    30   462   325  2.1383  0.6029
    31   461   325  2.1376  0.6026
    38   467   325  2.1349  0.6016
    30   462   324  2.1298  0.5982
    38   462   326  2.1207  0.5978
    38   468   326  2.1075  0.5928
    38   461   324  2.0987  0.5866
    38   461   327  2.0842  0.5856
    37   461   327  2.0799  0.5840
    38   461   326  2.0791  0.5823
    37   469   326  2.0781  0.5819
    37   461   326  2.0770  0.5815
    38   462   327  2.0746  0.5820
    36   461   327  2.0712  0.5808
    36   469   326  2.0693  0.5786
    37   469   325  2.0680  0.5767
    38   469   326  2.0656  0.5773
    30   461   325  2.0650  0.5756
    38   468   325  2.0616  0.5744
    38   462   324  2.0610  0.5727
    35   461   327  2.0602  0.5767
    36   461   326  2.0587  0.5747
    38   463   327  2.0567  0.5754
    30   463   324  2.0541  0.5702
    34   461   327  2.0476  0.5720
    35   469   326  2.0388  0.5674
    33   461   328  2.0377  0.5698
    34   461   328  2.0370  0.5695
    33   461   327  2.0332  0.5667
    38   464   327  2.0260  0.5641
    32   461   328  2.0244  0.5648
    35   461   326  2.0236  0.5618
    35   461   328  2.0216  0.5638
    32   461   327  2.0162  0.5605
    38   463   324  2.0142  0.5556
    35   460   329  2.3975  0.7103
    34   460   329  2.3970  0.7101
    36   460   329  2.3875  0.7063
    33   460   329  2.3872  0.7062
    32   460   329  2.3686  0.6987
    37   460   329  2.3658  0.6976
    31   460   329  2.3410  0.6877
    37   461   329  2.3308  0.6836
    30   460   329  2.3036  0.6729
    37   460   325  2.2922  0.6616
    36   460   325  2.2860  0.6592
    37   462   329  2.2819  0.6643
    38   460   325  2.2819  0.6577
    30   461   329  2.2817  0.6642
    39   462   325  2.2788  0.6564
    39   461   325  2.2764  0.6555
    33   460   324  2.2693  0.6511
