#   X     Y     Z      S       D
   135   274   124  2.3382  0.5778
   136   274   124  2.3340  0.5764
   135   275   124  2.3330  0.5761
   136   273   124  2.3286  0.5747
   134   275   124  2.3238  0.5731
   135   273   124  2.3227  0.5728
   136   275   124  2.3225  0.5727
   134   274   124  2.3222  0.5726
   134   273   124  2.2964  0.5644
   135   276   124  2.3147  0.5702
   137   273   124  2.3140  0.5700
   137   274   124  2.3109  0.5690
   134   276   124  2.3086  0.5683
   136   276   124  2.3020  0.5662
   136   272   124  2.2983  0.5650
   137   272   124  2.2959  0.5642
   137   275   124  2.2947  0.5638
   133   275   124  2.2942  0.5636
   133   274   124  2.2863  0.5611
   133   276   124  2.2822  0.5598
   135   272   124  2.2789  0.5588
   137   276   124  2.2734  0.5570
   133   273   124  2.2514  0.5500
   134   272   124  2.2396  0.5463
   133   272   124  2.1833  0.5286
   133   276   123  2.0403  0.4851
   134   276   123  2.0224  0.4797
   133   275   123  2.0074  0.4752
   135   277   124  2.2903  0.5624
   134   277   124  2.2836  0.5603
   138   273   124  2.2798  0.5591
   136   277   124  2.2794  0.5589
   138   272   124  2.2711  0.5563
   138   274   124  2.2705  0.5561
   133   277   124  2.2571  0.5519
   137   277   124  2.2538  0.5508
   138   275   124  2.2519  0.5502
   137   271   124  2.2489  0.5493
   132   275   124  2.2446  0.5479
   138   271   124  2.2365  0.5453
   136   271   124  2.2364  0.5453
   132   276   124  2.2352  0.5449
   132   274   124  2.2317  0.5438
   138   276   124  2.2316  0.5438
   138   277   124  2.2161  0.5389
   132   277   124  2.2103  0.5371
   135   271   124  2.2011  0.5342
   132   273   124  2.1898  0.5307
   134   271   124  2.1467  0.5172
   132   272   124  2.1135  0.5070
   133   271   124  2.0780  0.4961
   132   277   123  2.0722  0.4949
   133   277   123  2.0626  0.4919
   132   276   123  2.0432  0.4860
   134   277   123  2.0389  0.4847
   135   277   123  2.0025  0.4737
   132   275   123  2.0024  0.4737
   135   278   124  2.2659  0.5546
   136   278   124  2.2602  0.5528
   134   278   124  2.2549  0.5512
   137   278   124  2.2406  0.5466
   139   273   124  2.2270  0.5423
   133   278   124  2.2253  0.5418
   139   272   124  2.2242  0.5414
   139   274   124  2.2149  0.5385
   138   278   124  2.2092  0.5367
   139   271   124  2.1983  0.5333
   139   275   124  2.1963  0.5327
   139   276   124  2.1788  0.5272
   131   275   124  2.1771  0.5267
   132   278   124  2.1760  0.5264
   138   270   124  2.1700  0.5245
   131   276   124  2.1694  0.5243
   139   277   124  2.1682  0.5239
   137   270   124  2.1677  0.5238
   139   278   124  2.1674  0.5237
   131   274   124  2.1610  0.5217
   131   277   124  2.1444  0.5165
   139   270   124  2.1430  0.5161
   136   270   124  2.1384  0.5147
   131   273   124  2.1149  0.5074
   131   278   124  2.1084  0.5054
   131   278   123  2.0924  0.5010
   132   278   123  2.0916  0.5008
   135   270   124  2.0859  0.4985
   133   278   123  2.0762  0.4961
   131   277   123  2.0667  0.4932
   134   278   123  2.0478  0.4874
   131   272   124  2.0342  0.4828
   131   276   123  2.0307  0.4822
   134   270   124  2.0160  0.4773
   135   278   123  2.0085  0.4755
   136   279   124  2.2481  0.5490
   135   279   124  2.2459  0.5483
   137   279   124  2.2364  0.5453
   134   279   124  2.2278  0.5426
   138   279   124  2.2123  0.5377
   133   279   124  2.1921  0.5314
   139   279   124  2.1766  0.5265
   140   273   124  2.1567  0.5203
   140   272   124  2.1558  0.5201
   140   274   124  2.1452  0.5168
   132   279   124  2.1381  0.5146
   140   271   124  2.1345  0.5135
   140   279   124  2.1297  0.5120
   140   275   124  2.1293  0.5119
   140   276   124  2.1163  0.5078
   140   278   124  2.1158  0.5077
   140   277   124  2.1111  0.5062
   131   279   123  2.1097  0.5064
   132   279   123  2.1028  0.5042
   130   279   123  2.1019  0.5040
   130   275   124  2.0953  0.5014
   130   276   124  2.0883  0.4993
   140   270   124  2.0863  0.4986
   133   279   123  2.0821  0.4979
   130   278   123  2.0780  0.4966
   130   274   124  2.0779  0.4961
   138   269   124  2.0686  0.4932
   131   279   124  2.0671  0.4928
   130   277   124  2.0631  0.4916
   139   269   124  2.0545  0.4889
   137   269   124  2.0505  0.4877
   134   279   123  2.0498  0.4880
   130   277   123  2.0456  0.4867
   130   273   124  2.0303  0.4816
   130   278   124  2.0259  0.4803
   135   279   123  2.0086  0.4755
   140   269   124  2.0072  0.4746
   136   269   124  2.0039  0.4736
   130   276   123  2.0026  0.4737
   136   280   124  2.2448  0.5479
   137   280   124  2.2414  0.5469
   135   280   124  2.2335  0.5444
   138   280   124  2.2241  0.5414
   134   280   124  2.2065  0.5359
   139   280   124  2.1934  0.5318
   133   280   124  2.1626  0.5222
   140   280   124  2.1496  0.5182
   131   280   123  2.1199  0.5095
   130   280   123  2.1186  0.5091
   132   280   123  2.1068  0.5055
   129   280   123  2.1027  0.5042
   132   280   124  2.1019  0.5034
   141   280   124  2.0940  0.5010
   133   280   123  2.0809  0.4975
   129   279   123  2.0791  0.4970
   141   279   124  2.0724  0.4944
   141   273   124  2.0696  0.4935
   141   272   124  2.0668  0.4927
   141   274   124  2.0620  0.4912
   141   278   124  2.0549  0.4891
   141   275   124  2.0515  0.4880
   129   278   123  2.0484  0.4876
   141   271   124  2.0460  0.4864
   141   277   124  2.0451  0.4861
   134   280   123  2.0450  0.4866
   141   276   124  2.0444  0.4859
   131   280   124  2.0260  0.4803
   129   277   123  2.0091  0.4757
   129   275   124  2.0043  0.4738
   135   280   123  2.0027  0.4738
   141   270   124  2.0010  0.4728
   137   281   124  2.2540  0.5509
   136   281   124  2.2503  0.5497
   138   281   124  2.2418  0.5470
   135   281   124  2.2303  0.5434
   139   281   124  2.2139  0.5382
   134   281   124  2.1938  0.5319
   140   281   124  2.1710  0.5248
   133   281   124  2.1407  0.5154
   130   281   123  2.1292  0.5124
   131   281   123  2.1239  0.5107
   129   281   123  2.1199  0.5095
   141   281   124  2.1150  0.5075
   132   281   123  2.1047  0.5048
   128   281   123  2.0965  0.5023
   133   281   123  2.0736  0.4953
   128   280   123  2.0726  0.4950
   132   281   124  2.0721  0.4943
   142   281   124  2.0492  0.4873
   128   279   123  2.0421  0.4857
   134   281   123  2.0343  0.4833
   142   280   124  2.0289  0.4812
   142   279   124  2.0063  0.4743
   128   278   123  2.0042  0.4742
   137   282   124  2.2713  0.5564
   136   282   124  2.2629  0.5537
   138   282   124  2.2613  0.5532
   135   282   124  2.2359  0.5451
   139   282   124  2.2336  0.5444
   134   282   124  2.1908  0.5310
   140   282   124  2.1894  0.5305
   130   282   123  2.1342  0.5139
   141   282   124  2.1314  0.5125
   129   282   123  2.1312  0.5130
   133   282   124  2.1287  0.5117
   131   282   123  2.1226  0.5104
   128   282   123  2.1139  0.5076
   132   282   123  2.0975  0.5026
   127   282   123  2.0822  0.4979
   142   282   124  2.0638  0.4918
   133   282   123  2.0614  0.4916
   127   281   123  2.0590  0.4908
