        34        140        303        241    140.069    303.466        241     5.1272     1.7433         47      7.359    11.7035        137        143        300        307        241        241    8.13362    1.10526
        35        343        289        240    343.496    289.172        240     5.1257     1.7393         24     3.7493    11.4102        341        346        287        291        240        240     4.1457    1.10573
        36        286        123        250    285.515    122.589        250     5.1204     1.7692         39     6.1885    11.6309        283        288        119        126        250        250    6.84219    1.10563
        37        290        231        223    290.139    231.477    222.954     5.0963     1.6839         82    12.4913    11.9272        286        294        229        234        221        225     13.809    1.10549
        38        145        281        240    145.158    280.818    239.507       5.09     1.7183         55     8.5874     11.768        142        149        278        284        239        240    9.49411    1.10559
        39        321        124        279    320.664    123.794    279.356     5.0887     1.8867         39     6.4733    11.6621        318        323        122        126        279        280    7.15872    1.10588
        40        388        371        215    388.503    371.497        215     5.1015     1.6748         18     2.7068    11.2621        386        391        370        373        215        215     2.9938    1.10603
        41        344         80        266    343.719     79.614        266     5.0944     1.8212         18     2.9285    11.3111        341        346         78         81        266        266    3.23616    1.10506
        42         85        303        156     84.956    303.386        156      5.097     1.6989         21     2.9035    11.2951         83         87        301        306        156        156    3.20582    1.10412
        43        192        234        231    192.432    234.382        231     5.0709     1.6862         21     3.2325    11.3404        191        194        232        237        231        231    3.57883    1.10714
        44        149        366        315    149.002    365.996        315     5.0636      2.104          9     1.5784    11.0699        148        150        365        367        315        315    1.74813    1.10753
        45        351        201        141    351.502    201.001        141     5.0615     1.7105         16      2.168    11.1694        350        353        199        203        141        141    2.39061    1.10268
        46        155        214        303    154.849    214.461        303      5.057     2.0144         13      2.238    11.2131        153        156        213        216        303        303    2.47603    1.10636
        47        312         90        123    312.333     90.111        123     5.0613     1.7545          9     1.1895    10.9131        311        314         89         91        123        123    1.31077    1.10195
        48        203        203        133    203.331    202.666        133     5.0506     1.7233         12     1.6061    11.0404        202        205        201        204        133        133    1.77287    1.10383
        49         86        286        154     85.667    286.114        154     5.0447     1.6744          9     1.2411    10.9234         84         87        285        287        154        154    1.37018      1.104
        50        414        114        238    414.499    114.501        238     5.0249     1.6787         14     2.1846    11.1695        413        416        113        116        238        238    2.41162    1.10392
        51         84        286        156     84.501    286.501        156     5.0307     1.6633          4     0.5531    10.5713         84         85        286        287        156        156   0.610633    1.10402
