         1        231        301        242    229.347    304.984    242.433     5.4218     1.9805      17796    2790.95    14.3058        195        259        279        345        233        250    3085.47    1.10553
         2        164        283        241    159.461    282.959     242.03     5.0032      1.753       8578    1343.73    13.9661        116        186        266        334        232        249    1485.43    1.10545
         3        196        143        126    195.098    144.522    126.538     5.1142     1.8126       9996    1326.55    13.9664        165        223        127        177        120        133    1463.36    1.10314
         4        134        239        253    134.566    238.993    253.328     5.2241     1.8913       2980    475.106    13.5282        125        147        228        249        249        258    525.439    1.10594
         5        269        243        231    270.012    244.857    230.677     4.9715     1.6678       8516    1311.53    13.9468        247        300        222        268        220        237     1449.9    1.10551
         6        338        180        119    337.686    180.448    118.385     5.0585     1.8001       4914    644.605    13.6517        305        358        166        193        113        122    711.195     1.1033
         7        411        116        260    411.064     116.49    260.365     4.9617       1.75       3547    571.496    13.5944        396        424        105        127        255        264    632.065    1.10598
         8        277        191        224    278.111    184.961    223.354     4.8283     1.5724       4748    723.773    13.6786        254        296        159        210        217        227    800.005    1.10533
         9        232        286        280    232.471    286.086    279.763     4.9489     1.8384       1906    316.442    13.3465        222        242        276        298        277        284    350.103    1.10637
        10        251        147        253    251.003    147.168    253.098     4.8881      1.672        880    140.267    12.9763        243        258        139        154        251        256     155.13    1.10596
        11        323        285        331    323.295    284.555    330.826     4.8277     2.0716       2157    388.046    13.4575        313        331        274        296        326        336    429.736    1.10744
        12        135        290        171    134.738    289.556    170.567     4.8514      1.566       2148    303.183    13.3001        125        144        281        299        166        175    334.819    1.10435
        13        173        279        259     172.96     277.56     259.53     4.5945      1.533       4088    657.958    13.6331        159        185        252        294        254        267    727.654    1.10593
        14        208         71        284    208.213     70.487    283.742     4.7839     1.7476       1035     172.93     13.075        202        215         63         78        280        288    191.284    1.10613
        15        239        240        160    238.882    240.063    160.603     4.4942     1.3976        953    132.689     12.923        231        247        231        249        158        166    146.453    1.10373
        16        171         94        277     170.66     94.386    276.958     4.6634     1.6416        744    123.002    12.9162        162        179         86        101        275        279    136.064     1.1062
        17        376        204        219     376.25    204.322    219.387     4.6561     1.4668       1589    240.778    13.1894        367        385        196        213        215        224    266.111    1.10521
        18        283        323        237     282.58     323.07    237.097      4.756     1.5477        593    92.2621    12.7814        277        288        317        328        234        240    102.002    1.10556
        19         85        299        155     84.742    297.544    155.516     4.4747     1.3907       1622    224.165      13.15         78         92        281        310        153        159    247.422    1.10375
        20         82        318        173     82.195    317.465    172.522     4.5102     1.3881        757    107.162    12.8292         75         89        311        324        170        176    118.343    1.10434
        21        149        365        318    148.812    365.364    317.518     4.5231     1.7658        785    138.266    12.9797        143        155        359        371        314        321    153.068    1.10706
        22        303        224        152    302.948    224.448    152.353     4.4538     1.3852        976    134.259    12.9268        296        311        218        231        148        156    148.199    1.10382
        23        351        200        146    350.852    199.963    145.352     4.4931     1.4157       1542    210.077    13.1246        339        361        190        209        140        149    231.814    1.10347
        24        191        234        231    191.245    234.061    231.308     4.4107     1.3606       1103    170.131    13.0269        184        200        225        245        228        234    188.071    1.10545
        25        228        239        228    228.873    238.496    228.441     4.3902     1.3464       1317    202.285    13.1005        217        250        231        246        226        231    223.595    1.10535
        26        273        228        281    272.877      227.8    280.786     4.3919     1.4987        909    151.162    12.9907        266        280        220        235        277        284      167.2    1.10609
        27        345        289        241    344.364     289.01    241.512     4.3655     1.3595        360    56.3877    12.5472        337        350        284        295        239        245    62.3428    1.10561
        28        286        123        250    286.004    122.419    250.071      4.564     1.4804        235    37.2968    12.3809        279        293        114        130        250        251    41.2334    1.10555
        29        321        127        279    321.286    126.606    279.175     4.4414     1.5198        556    92.2197    12.7783        313        330        117        135        278        280    102.021    1.10628
        30        387        372        215    387.369    372.096    215.427     4.5164     1.3889        226    34.0375    12.3312        381        394        367        378        215        216    37.6206    1.10527
        31        343         80        266    343.388     79.479    265.177      4.381     1.4335        303    49.2004    12.4961        338        349         73         84        263        267    54.4065    1.10581
        32        155        216        303     154.17    216.126    303.189     4.3903     1.6058        199    34.2733    12.3575        146        161        209        227        303        305    37.9189    1.10637
        33        313         91        122    312.683     90.535    122.144      4.437       1.43        259    34.1604    12.3373        308        318         85         96        121        123    37.6822     1.1031
        34        203        204        131     203.33     203.44    131.386     4.3575     1.3729        447    59.6935    12.5734        197        210        195        210        129        133    65.8889    1.10379
        35        415        114        234    415.172    114.427    234.043     4.3577     1.3392       1782    276.032    13.2347        406        427        105        123        229        238    305.099     1.1053
        36        184        182        133    183.744    182.037    133.009     4.3431     1.3629        828    110.853    12.8411        176        190        173        189        129        137    122.329    1.10353
        37        118        193        126    118.139    192.949    125.988     4.3245     1.3664        515    68.2847    12.6311        111        125        187        199        124        129    75.3351    1.10325
        38        339        137        278    338.566    136.726    278.101     4.2878     1.4316        363    60.0873    12.5827        334        343        132        142        274        281    66.4919    1.10659
        39        141        293        247    140.869    292.227    247.828     4.3228     1.3517       1019    161.135    13.0023        129        153        279        308        246        251    178.168     1.1057
        40        217        286        231    216.948    286.092        231     4.3955     1.3512        113    17.3937    12.0355        211        223        281        292        231        231    19.2575    1.10715
        41        223        235        120    222.678    235.142    120.418     4.3559     1.3919        223    29.3485    12.2672        216        229        229        241        120        121    32.3697    1.10294
        42        224        234        125    224.375    233.996    124.646     4.3176     1.3651        497    65.7713    12.6147        217        231        222        241        123        126    72.5583    1.10319
        43        143        254        294    142.966    255.604    293.688     4.2508     1.4769        823    139.618    12.9538        137        150        240        271        291        296    154.512    1.10668
        44        307        330        134    306.607    329.708    132.554     4.3143      1.349        397    53.1435    12.5203        297        312        320        337        129        135    58.6188    1.10303
        45        414        115        299    414.474    114.937    298.815     4.3096     1.5339        154    26.3709    12.2361        409        421        109        121        298        299    29.1434    1.10514
        46        388        371        212    388.355    370.609    212.061     4.3325     1.2988         59     8.8419    11.7357        384        392        367        374        212        213    9.77108    1.10509
        47         97        171        180     96.939    171.028    180.683     4.2734     1.2697       1043     149.38    12.9602         87        107        164        178        178        184    164.982    1.10444
        48        134         45        273    134.024     45.256    272.762     4.2604     1.3968        278    45.6668    12.4597        130        138         40         50        271        275    50.5065    1.10598
        49        272        196        230    271.242    196.094     229.73     4.2551     1.2834        167    25.7057    12.1975        262        278        191        201        229        230    28.4087    1.10515
        50        288        124        256    288.128    123.578    255.432     4.2725      1.347        507    81.0801    12.7035        281        295        117        130        253        257    89.6747      1.106
        51        252         87        214    251.875      86.89    214.381     4.2848     1.2787         92    13.8344    11.9279        248        256         83         91        214        215    15.2925     1.1054
        52        167        282        300    167.347     282.08    300.483     4.2798     1.5239        268    45.9302     12.476        160        175        276        288        300        301     50.857    1.10727
        53        314         92        117    313.586     92.222    116.639     4.2727     1.3578        262    34.2833    12.3309        309        318         88         97        115        119    37.8233    1.10326
        54        297        232        232    297.376    231.679    232.534     4.2114     1.2677        230    35.5387    12.3364        292        302        227        237        231        234    39.2878    1.10549
        55        190        231        225    190.529    231.342    225.488     4.2771      1.287        142    21.7186    12.1247        186        195        227        236        225        226    24.0057    1.10531
        56        250        219        227     250.43    219.358    227.114      4.276     1.2891        137    20.9939    12.1102        246        257        213        226        227        228    23.2103    1.10557
        57        350         51        217    349.975     51.201    216.628     4.1697      1.229        684    103.233    12.7951        342        359         45         59        213        220    114.082    1.10509
        58         80         82        328     79.609     82.519    327.637      4.222     1.6252        163    29.1734    12.2895         75         83         79         87        326        330    32.3049    1.10734
        59        289        116        181    288.794    115.665    181.465     4.2452     1.2563        247    35.4106    12.3335        281        296        111        121        180        182    39.1106    1.10449
        60        358        184        170    357.471    184.317    169.492     4.2566     1.2699        203     28.622    12.2426        352        363        179        189        168        170     31.594    1.10384
        61        269        124        207    269.398    124.426    206.093     4.2457     1.2554        293     43.541    12.4232        264        275        120        129        204        208    48.1115    1.10497
        62        298        359        138     298.06    359.123      137.6     4.2048      1.288        119    16.0298    11.9929        296        301        356        363        135        139    17.6911    1.10364
