#   X     Y     Z      S       D
   171   279   245  8.8117  4.7960
   172   279   245  8.7998  4.7821
   171   278   245  8.7502  4.7246
   171   280   245  8.7486  4.7227
   170   279   245  8.7467  4.7205
   172   278   245  8.7407  4.7135
   172   280   245  8.7383  4.7108
   171   279   244  8.7261  4.6850
   172   279   244  8.7124  4.6694
   171   278   244  8.6951  4.6496
   170   280   245  8.6882  4.6533
   172   278   244  8.6785  4.6308
   170   278   245  8.6757  4.6391
   170   279   244  8.6715  4.6227
   170   278   244  8.6374  4.5843
   171   280   244  8.6235  4.5687
   172   280   244  8.6188  4.5634
   170   280   244  8.5657  4.5041
   171   279   246  8.3625  4.3043
   171   278   246  8.3592  4.3007
   170   279   246  8.3334  4.2732
   172   279   246  8.3228  4.2619
   172   278   246  8.3219  4.2610
   170   278   246  8.3189  4.2578
   171   280   246  8.2475  4.1824
   170   280   246  8.2227  4.1565
   172   280   246  8.2115  4.1449
   171   279   243  8.7531  4.7046
   172   279   243  8.7238  4.6710
   171   278   243  8.7207  4.6674
   170   279   243  8.7083  4.6533
   173   279   245  8.7080  4.6759
   172   278   243  8.6941  4.6372
   170   278   243  8.6668  4.6063
   171   280   243  8.6596  4.5981
   173   280   245  8.6520  4.6122
   173   278   245  8.6457  4.6051
   172   280   243  8.6320  4.5672
   173   279   244  8.6273  4.5729
   173   279   243  8.6192  4.5528
   170   280   243  8.6183  4.5518
   169   279   245  8.6053  4.5596
   169   279   243  8.5887  4.5189
   173   278   244  8.5874  4.5283
   173   278   243  8.5871  4.5171
   171   281   245  8.5731  4.5235
   172   281   245  8.5662  4.5158
   169   280   245  8.5593  4.5081
   171   277   245  8.5574  4.5060
   171   277   243  8.5568  4.4835
   172   277   245  8.5552  4.5036
   169   279   244  8.5492  4.4859
   173   280   244  8.5442  4.4803
   172   277   243  8.5385  4.4634
   173   280   243  8.5321  4.4563
   169   278   243  8.5315  4.4556
   171   277   244  8.5296  4.4642
   172   277   244  8.5176  4.4510
   169   278   245  8.5175  4.4618
   170   281   245  8.5136  4.4576
   169   280   243  8.5095  4.4315
   169   278   244  8.5045  4.4366
   170   277   243  8.4887  4.4088
   173   281   245  8.4852  4.4264
   170   277   245  8.4691  4.4088
   170   277   244  8.4621  4.3904
   173   277   245  8.4616  4.4006
   171   281   243  8.4532  4.3703
   169   280   244  8.4488  4.3760
   173   277   243  8.4340  4.3495
   172   281   243  8.4290  4.3442
   173   277   244  8.4272  4.3526
   170   281   243  8.4118  4.3257
   172   281   244  8.4043  4.3279
   171   281   244  8.3977  4.3208
   169   281   245  8.3924  4.3257
   173   281   244  8.3412  4.2606
   169   277   243  8.3343  4.2432
   173   281   243  8.3330  4.2419
   170   281   244  8.3327  4.2516
   169   277   244  8.3143  4.2322
   169   281   243  8.3088  4.2164
   169   277   245  8.2917  4.2186
   169   279   246  8.2366  4.1710
   171   277   246  8.2300  4.1642
   169   281   244  8.2169  4.1305
   173   279   246  8.2133  4.1467
   173   278   246  8.2078  4.1410
   172   277   246  8.2023  4.1354
   169   278   246  8.2018  4.1348
   170   279   247  8.2017  4.1450
   170   277   246  8.1724  4.1044
   169   279   247  8.1607  4.1025
   170   280   247  8.1568  4.0985
   169   280   246  8.1400  4.0711
   171   279   247  8.1374  4.0785
   169   280   247  8.1179  4.0586
   170   278   247  8.1178  4.0584
   173   280   246  8.1111  4.0416
   171   280   247  8.0998  4.0401
   173   277   246  8.0900  4.0202
   169   278   247  8.0679  4.0076
   171   278   247  8.0549  3.9944
   169   277   246  8.0311  3.9607
   171   281   246  8.0295  3.9591
   170   281   246  8.0036  3.9333
   172   281   246  8.0010  3.9306
   170   281   247  7.9960  3.9353
   172   279   247  7.9696  3.9091
   169   281   247  7.9528  3.8924
   171   281   247  7.9526  3.8922
   172   280   247  7.9461  3.8858
   169   281   246  7.9286  3.8590
   173   281   246  7.9113  3.8421
   170   277   247  7.9007  3.8411
   172   278   247  7.8824  3.8231
   171   277   247  7.8480  3.7897
   169   277   247  7.8364  3.7785
   172   281   247  7.8189  3.7617
   173   279   247  7.7053  3.6534
   173   280   247  7.6986  3.6472
   172   277   247  7.6817  3.6313
   173   278   247  7.6102  3.5648
   173   281   247  7.5936  3.5495
   173   277   247  7.4137  3.3868
   171   279   242  8.7382  4.6763
   171   278   242  8.7312  4.6683
   172   279   242  8.7273  4.6638
   172   278   242  8.7204  4.6559
   170   279   242  8.6701  4.5990
   170   278   242  8.6550  4.5820
   173   279   242  8.6348  4.5594
   173   278   242  8.6223  4.5454
   171   280   242  8.6082  4.5297
   172   280   242  8.6020  4.5228
   171   277   242  8.5829  4.5017
   172   277   242  8.5785  4.4968
   170   280   242  8.5430  4.4578
   174   279   245  8.5313  4.4772
   169   279   242  8.5250  4.4380
   173   280   242  8.5186  4.4310
   170   277   242  8.4932  4.4034
   169   278   242  8.4927  4.4028
   174   280   245  8.4827  4.4237
   173   277   242  8.4807  4.3898
   174   279   244  8.4651  4.3936
   174   278   245  8.4623  4.4014
   174   279   242  8.4577  4.3649
   174   278   242  8.4366  4.3422
   174   279   243  8.4357  4.3514
   174   278   244  8.4189  4.3437
   169   280   242  8.4106  4.3144
   174   278   243  8.3977  4.3106
   168   279   243  8.3929  4.3055
   174   280   244  8.3907  4.3133
   168   279   245  8.3869  4.3198
   168   280   245  8.3610  4.2921
   168   279   244  8.3579  4.2784
   172   281   242  8.3557  4.2560
   171   281   242  8.3554  4.2557
   174   280   243  8.3546  4.2647
   174   280   242  8.3521  4.2522
   168   280   243  8.3320  4.2408
   174   281   245  8.3213  4.2499
   168   278   243  8.3141  4.2220
   169   277   242  8.3109  4.2088
   172   276   242  8.3083  4.2062
   168   279   242  8.3045  4.2021
   171   282   245  8.3005  4.2278
   171   276   242  8.3004  4.1978
   172   282   245  8.2961  4.2232
   168   278   244  8.2952  4.2121
   174   277   242  8.2910  4.1880
   170   281   242  8.2900  4.1870
   173   281   242  8.2817  4.1783
   168   278   245  8.2761  4.2022
   174   277   245  8.2745  4.2005
   168   280   244  8.2725  4.1883
   171   276   243  8.2660  4.1717
   172   276   243  8.2610  4.1665
   174   277   244  8.2574  4.1725
   168   278   242  8.2473  4.1427
   172   276   245  8.2438  4.1684
   174   277   243  8.2415  4.1462
   170   282   245  8.2408  4.1652
   171   276   244  8.2390  4.1534
   172   276   244  8.2387  4.1530
   171   276   245  8.2345  4.1586
   173   276   242  8.2178  4.1122
   173   282   245  8.2178  4.1413
   168   280   242  8.2126  4.1068
   168   281   245  8.2096  4.1329
   174   281   244  8.1963  4.1092
   170   276   242  8.1937  4.0875
   170   276   243  8.1807  4.0836
   169   281   242  8.1663  4.0595
   173   276   243  8.1643  4.0669
   174   281   243  8.1587  4.0611
   170   276   244  8.1571  4.0690
   173   276   245  8.1567  4.0783
   173   276   244  8.1564  4.0683
   171   282   243  8.1521  4.0544
   168   281   243  8.1449  4.0471
   170   276   245  8.1306  4.0517
   172   282   243  8.1295  4.0314
   174   281   242  8.1247  4.0174
   169   282   245  8.1238  4.0447
   170   282   243  8.1099  4.0117
   168   277   243  8.0956  3.9972
   168   277   244  8.0869  3.9977
   172   282   244  8.0817  3.9926
   168   279   246  8.0739  4.0038
   171   282   244  8.0656  3.9763
   174   282   245  8.0559  3.9761
   168   281   244  8.0519  3.9626
   168   277   242  8.0413  3.9339
   173   282   243  8.0337  3.9354
   174   279   246  8.0317  3.9614
   174   276   242  8.0304  3.9231
   168   277   245  8.0284  3.9486
   173   282   244  8.0275  3.9382
   174   278   246  8.0165  3.9461
   168   279   247  8.0164  3.9558
   168   278   246  8.0110  3.9407
   169   282   243  8.0099  3.9117
   169   276   243  8.0076  3.9094
   172   282   242  8.0069  3.8999
   171   282   242  8.0021  3.8952
   168   280   246  8.0012  3.9308
   170   282   244  7.9938  3.9048
   169   276   244  7.9934  3.9044
   174   276   244  7.9915  3.9026
   169   276   242  7.9915  3.8848
   168   281   242  7.9868  3.8801
   168   280   247  7.9855  3.9248
   171   276   246  7.9777  3.9075
   174   276   243  7.9739  3.8762
   174   276   245  7.9708  3.8914
   172   276   246  7.9656  3.8955
   168   282   245  7.9518  3.8726
   174   280   246  7.9417  3.8719
   173   282   242  7.9391  3.8336
   170   282   242  7.9364  3.8309
   169   276   245  7.9359  3.8570
   168   278   247  7.9075  3.8478
   170   276   246  7.8990  3.8301
   174   277   246  7.8937  3.8249
   174   282   244  7.8889  3.8023
   169   282   244  7.8775  3.7912
   173   276   246  7.8618  3.7939
   174   282   243  7.8579  3.7637
   168   282   243  7.8552  3.7611
   168   281   247  7.8267  3.7692
   169   282   242  7.8190  3.7183
   168   277   246  7.8117  3.7456
   168   281   246  7.8072  3.7413
   174   282   242  7.7886  3.6895
   174   281   246  7.7536  3.6902
   168   276   243  7.7523  3.6635
   168   276   244  7.7514  3.6709
   170   282   247  7.7377  3.6840
   169   276   246  7.7335  3.6712
   171   282   246  7.7297  3.6676
   168   282   244  7.7210  3.6424
   171   282   247  7.7109  3.6587
   172   282   246  7.7089  3.6480
   168   276   242  7.7028  3.6092
   170   282   246  7.7000  3.6397
   169   282   247  7.6860  3.6353
   174   276   246  7.6663  3.6082
   168   277   247  7.6589  3.6099
   168   276   245  7.6569  3.5911
   168   282   242  7.6542  3.5645
   173   282   246  7.6282  3.5729
   169   282   246  7.6277  3.5724
   172   282   247  7.5990  3.5544
   168   282   247  7.5612  3.5198
   170   276   247  7.5565  3.5155
   171   276   247  7.5210  3.4831
   168   282   246  7.5171  3.4713
   168   276   246  7.4898  3.4468
   174   282   246  7.4796  3.4376
   169   276   247  7.4756  3.4421
   173   282   247  7.3973  3.3723
   172   276   247  7.3715  3.3495
   174   280   247  7.3657  3.3444
   174   279   247  7.3570  3.3368
   168   276   247  7.2843  3.2734
   174   281   247  7.2808  3.2705
   174   278   247  7.2552  3.2484
   173   276   247  7.1199  3.1337
   174   282   247  7.1064  3.1224
   174   277   247  7.0630  3.0864
   174   276   247  6.7862  2.8638
   172   280   248  5.6475  2.0730
   172   281   248  5.6394  2.0680
   173   280   248  5.6243  2.0586
   173   281   248  5.5973  2.0420
   171   281   248  5.5920  2.0387
   171   280   248  5.5861  2.0350
   172   279   248  5.5859  2.0349
   173   279   248  5.5769  2.0294
   172   282   248  5.5552  2.0161
   171   282   248  5.5271  1.9990
   174   280   248  5.5173  1.9930
   171   279   248  5.5159  1.9922
   173   282   248  5.4903  1.9767
   174   279   248  5.4885  1.9756
   174   281   248  5.4682  1.9634
   173   278   248  5.4631  1.9604
   172   278   248  5.4625  1.9600
   170   281   248  5.4592  1.9580
   170   280   248  5.4452  1.9497
   170   282   248  5.4085  1.9278
   174   278   248  5.3892  1.9164
   171   278   248  5.3887  1.9161
   170   279   248  5.3728  1.9067
   174   282   248  5.3369  1.8857
   173   277   248  5.2916  1.8593
   172   277   248  5.2855  1.8558
   169   281   248  5.2516  1.8362
   170   278   248  5.2482  1.8343
   169   280   248  5.2359  1.8272
   174   277   248  5.2283  1.8228
   171   277   248  5.2121  1.8136
   169   282   248  5.2096  1.8122
   169   279   248  5.1676  1.7883
