#   X     Y     Z      S       D
   231   216   197  4.2106  1.2365
   231   217   197  4.2058  1.2345
   232   216   197  4.1966  1.2304
   232   217   197  4.1912  1.2281
   230   216   197  4.1880  1.2267
   230   217   197  4.1865  1.2260
   231   215   197  4.1640  1.2162
   232   215   197  4.1511  1.2106
   230   215   197  4.1378  1.2049
   231   218   197  4.1544  1.2121
   233   216   197  4.1519  1.2110
   233   217   197  4.1478  1.2092
   232   218   197  4.1396  1.2057
   230   218   197  4.1375  1.2048
   229   217   197  4.1267  1.2001
   229   216   197  4.1224  1.1983
   233   215   197  4.1053  1.1909
   233   218   197  4.0977  1.1877
   229   218   197  4.0828  1.1813
   229   215   197  4.0661  1.1742
   231   214   197  4.0618  1.1723
   232   214   197  4.0506  1.1676
   230   214   197  4.0319  1.1596
   233   214   197  4.0046  1.1481
   234   216   197  4.0798  1.1800
   234   217   197  4.0784  1.1794
   231   219   197  4.0611  1.1720
   232   219   197  4.0468  1.1659
   230   219   197  4.0456  1.1654
   234   218   197  4.0308  1.1592
   234   215   197  4.0308  1.1592
   228   217   197  4.0210  1.1550
   228   216   197  4.0085  1.1497
   233   219   197  4.0066  1.1490
