#   X     Y     Z      S       D
    84   338   338  4.0764  1.5836
    85   338   338  4.0605  1.5738
    83   338   338  4.0541  1.5698
    84   339   338  4.0459  1.5648
    84   337   338  4.0457  1.5646
    84   338   339  4.0433  1.5677
    85   339   338  4.0314  1.5558
    83   338   339  4.0279  1.5582
    85   337   338  4.0277  1.5536
    83   337   338  4.0254  1.5522
    83   339   338  4.0230  1.5507
    84   339   339  4.0148  1.5501
    85   338   339  4.0103  1.5474
    86   338   338  4.0042  1.5392
