#   X     Y     Z      S       D
   298   360   139  4.5795  1.4638
   298   359   139  4.5452  1.4468
   298   361   139  4.5395  1.4440
   299   360   139  4.5349  1.4417
   298   359   138  4.5063  1.4295
   299   361   139  4.4999  1.4246
   299   359   139  4.4972  1.4233
   297   360   139  4.4768  1.4133
   298   360   138  4.4617  1.4078
   297   359   139  4.4505  1.4005
   299   359   138  4.4439  1.3992
   297   359   138  4.4379  1.3963
   297   361   139  4.4302  1.3908
   297   360   138  4.3985  1.3773
   299   360   138  4.3927  1.3745
   298   361   138  4.3511  1.3547
   297   361   138  4.2925  1.3270
   299   361   138  4.2787  1.3205
   298   358   138  4.4816  1.4175
   298   358   139  4.4402  1.3956
   299   358   138  4.4281  1.3915
   298   362   139  4.4237  1.3876
   297   358   138  4.4085  1.3821
   299   362   139  4.3919  1.3724
   299   358   139  4.3897  1.3714
   300   360   139  4.3612  1.3578
   297   358   139  4.3549  1.3548
   300   361   139  4.3312  1.3435
   300   359   139  4.3230  1.3397
   297   362   139  4.3088  1.3330
   300   359   138  4.2692  1.3161
   300   358   138  4.2638  1.3136
   296   359   138  4.2364  1.3009
   300   362   139  4.2341  1.2981
   296   360   139  4.2272  1.2950
   300   358   139  4.2179  1.2907
   296   359   139  4.2137  1.2887
   300   360   138  4.2121  1.2896
   296   358   138  4.2071  1.2873
   298   359   137  4.2066  1.2887
   298   358   137  4.2014  1.2863
   296   360   138  4.1996  1.2838
   297   359   137  4.1844  1.2785
   298   362   138  4.1783  1.2741
   297   358   137  4.1783  1.2757
   296   361   139  4.1721  1.2696
   298   360   137  4.1675  1.2707
   297   360   137  4.1465  1.2611
   296   358   139  4.1345  1.2525
   297   362   138  4.1233  1.2490
   299   359   137  4.1171  1.2477
   299   358   137  4.1146  1.2466
   299   362   138  4.1070  1.2416
   296   361   138  4.0988  1.2379
   300   361   138  4.0980  1.2375
   298   361   137  4.0887  1.2349
   299   360   137  4.0768  1.2295
   297   361   137  4.0686  1.2258
   296   359   137  4.0500  1.2175
   296   362   139  4.0469  1.2131
   296   358   137  4.0455  1.2155
   296   360   137  4.0124  1.2007
   298   357   138  4.3849  1.3708
   299   357   138  4.3414  1.3501
   297   357   138  4.3079  1.3343
   298   357   139  4.2687  1.3142
   298   363   139  4.2357  1.2989
   298   359   136  4.2284  1.3004
   298   358   136  4.2181  1.2957
   299   357   139  4.2161  1.2899
   299   363   139  4.2154  1.2895
   297   359   136  4.2037  1.2890
   297   357   139  4.1940  1.2797
   300   357   138  4.1911  1.2799
   297   358   136  4.1856  1.2806
   298   360   136  4.1722  1.2744
   297   360   136  4.1551  1.2666
   298   357   137  4.1471  1.2614
   298   357   136  4.1459  1.2624
   297   357   137  4.1238  1.2508
   299   358   136  4.1182  1.2498
   299   359   136  4.1165  1.2490
   297   363   139  4.1154  1.2439
   296   357   138  4.1094  1.2427
   297   357   136  4.1063  1.2444
   301   360   139  4.0913  1.2330
   300   363   139  4.0758  1.2260
   301   361   139  4.0682  1.2226
   299   357   137  4.0643  1.2239
   299   357   136  4.0597  1.2234
   301   359   139  4.0527  1.2157
   299   360   136  4.0514  1.2196
   300   357   139  4.0489  1.2140
   298   361   136  4.0484  1.2183
   296   359   136  4.0400  1.2145
   297   361   136  4.0377  1.2135
   296   358   136  4.0190  1.2052
   301   358   138  4.0170  1.2013
   301   359   138  4.0137  1.1998
   298   356   138  4.2144  1.2907
   299   356   138  4.1815  1.2755
   298   359   135  4.1409  1.2618
   297   356   138  4.1349  1.2542
   298   358   135  4.1155  1.2501
   297   359   135  4.1149  1.2499
   298   360   135  4.1100  1.2477
   297   358   135  4.0894  1.2383
   297   360   135  4.0835  1.2356
   299   359   135  4.0556  1.2231
   300   356   138  4.0475  1.2149
   298   356   137  4.0397  1.2129
   298   357   135  4.0367  1.2146
   298   356   139  4.0343  1.2075
   299   358   135  4.0340  1.2134
   299   360   135  4.0237  1.2088
   298   361   135  4.0231  1.2085
   298   356   136  4.0187  1.2050
   297   356   137  4.0169  1.2027
   297   357   135  4.0106  1.2029
