#   X     Y     Z      S       D
   273   228   283  5.2920  2.0370
   272   228   283  5.2911  2.0364
   272   229   283  5.2899  2.0356
   273   229   283  5.2820  2.0305
   273   227   283  5.2388  2.0026
   274   228   283  5.2371  2.0015
   272   227   283  5.2262  1.9944
   274   229   283  5.2143  1.9868
   274   227   283  5.2001  1.9777
   272   228   284  4.7330  1.6989
   272   229   284  4.7295  1.6968
   273   228   284  4.7253  1.6944
   273   229   284  4.7093  1.6852
   273   228   282  4.6959  1.6676
   273   229   282  4.6820  1.6596
   273   227   284  4.6802  1.6684
   272   229   282  4.6791  1.6580
   272   228   282  4.6780  1.6574
   272   227   284  4.6729  1.6642
   274   228   284  4.6684  1.6617
   274   228   282  4.6672  1.6512
   273   227   282  4.6669  1.6511
   274   227   282  4.6576  1.6458
   274   227   284  4.6411  1.6461
   274   229   284  4.6384  1.6446
   274   229   282  4.6355  1.6333
   272   227   282  4.6328  1.6318
   271   229   283  5.2369  2.0013
   271   228   283  5.2319  1.9981
   272   230   283  5.2214  1.9914
   273   230   283  5.2077  1.9826
   271   230   283  5.1725  1.9602
   271   227   283  5.1586  1.9513
   274   230   283  5.1312  1.9341
   275   228   283  5.1307  1.9337
   273   226   283  5.1267  1.9312
   275   227   283  5.1145  1.9235
   274   226   283  5.1059  1.9182
   272   226   283  5.1006  1.9148
   275   229   283  5.0907  1.9087
   275   226   283  5.0427  1.8789
   271   226   283  5.0232  1.8668
   275   230   283  4.9952  1.8497
   271   229   284  4.7002  1.6799
   271   228   284  4.6927  1.6756
   272   230   284  4.6632  1.6587
   273   228   281  4.6538  1.6388
   272   229   281  4.6533  1.6386
   272   228   281  4.6521  1.6379
   271   230   284  4.6437  1.6476
   273   229   281  4.6403  1.6313
   272   230   282  4.6394  1.6355
   273   230   284  4.6334  1.6417
   271   229   282  4.6312  1.6309
   273   230   282  4.6293  1.6298
   271   227   284  4.6202  1.6342
   271   228   282  4.6180  1.6235
   271   229   281  4.6128  1.6158
   273   227   281  4.6079  1.6131
   274   228   281  4.6037  1.6108
   274   226   282  4.6032  1.6151
   271   230   282  4.6021  1.6145
   275   227   282  4.6010  1.6139
   271   228   281  4.5999  1.6086
   273   226   282  4.5929  1.6094
   272   230   281  4.5925  1.6045
   275   228   282  4.5888  1.6071
   272   227   281  4.5881  1.6021
   274   227   281  4.5804  1.5978
   273   226   284  4.5777  1.6103
   274   229   281  4.5727  1.5935
   275   226   282  4.5689  1.5960
   273   230   281  4.5686  1.5913
   274   230   282  4.5674  1.5952
   275   228   284  4.5627  1.6019
   271   230   281  4.5620  1.5876
   271   227   282  4.5599  1.5910
   274   226   284  4.5589  1.5998
   275   227   284  4.5557  1.5980
   272   226   284  4.5539  1.5969
   274   230   284  4.5527  1.5963
   272   226   282  4.5428  1.5815
   275   229   282  4.5371  1.5784
   271   227   281  4.5220  1.5656
   275   229   284  4.5174  1.5767
   273   226   281  4.5061  1.5569
   275   227   281  4.5052  1.5564
   274   226   281  4.5042  1.5558
   275   228   281  4.5026  1.5550
   275   226   284  4.4970  1.5654
   274   230   281  4.4886  1.5474
   271   226   284  4.4883  1.5606
   272   226   281  4.4659  1.5350
   275   226   281  4.4586  1.5311
   271   226   282  4.4572  1.5347
   275   230   282  4.4518  1.5317
   275   229   281  4.4515  1.5273
   275   230   284  4.4217  1.5242
   271   226   281  4.3848  1.4915
   275   230   281  4.3540  1.4751
   270   229   283  5.1234  1.9291
   270   228   283  5.1133  1.9228
   272   231   283  5.0887  1.9074
   273   231   283  5.0713  1.8966
   270   230   283  5.0637  1.8918
   271   231   283  5.0434  1.8793
   270   227   283  5.0335  1.8732
   274   231   283  4.9896  1.8462
   276   227   283  4.9868  1.8445
   276   228   283  4.9788  1.8397
   273   225   283  4.9632  1.8302
   274   225   283  4.9598  1.8281
   276   226   283  4.9408  1.8166
   270   231   283  4.9402  1.8162
   272   225   283  4.9240  1.8065
   275   225   283  4.9183  1.8030
   276   229   283  4.9181  1.8029
   270   226   283  4.8908  1.7866
   273   228   280  4.8797  1.7642
   274   227   280  4.8710  1.7591
   273   227   280  4.8645  1.7553
   274   228   280  4.8643  1.7551
   275   231   283  4.8458  1.7598
   276   225   283  4.8412  1.7571
   271   225   283  4.8371  1.7547
   273   229   280  4.8368  1.7390
   272   228   280  4.8330  1.7368
   274   226   280  4.8211  1.7299
   275   227   280  4.8188  1.7285
   272   229   280  4.8089  1.7228
   276   230   283  4.8066  1.7367
   274   229   280  4.8020  1.7188
   272   227   280  4.7982  1.7166
   275   226   280  4.7937  1.7140
   273   226   280  4.7919  1.7129
   275   228   280  4.7892  1.7113
   273   230   280  4.7389  1.6824
   272   230   280  4.7285  1.6765
   271   228   280  4.7262  1.6752
   271   229   280  4.7201  1.6717
   274   225   280  4.7172  1.6700
   275   225   280  4.7141  1.6682
   276   227   280  4.7118  1.6669
   276   226   280  4.7116  1.6668
   275   229   280  4.7071  1.6643
   272   226   280  4.7061  1.6637
   270   225   283  4.6974  1.6734
   274   230   280  4.6873  1.6531
   271   227   280  4.6742  1.6457
   273   225   280  4.6663  1.6412
   276   228   280  4.6595  1.6373
   271   230   280  4.6580  1.6365
   276   225   280  4.6567  1.6358
   276   231   283  4.6470  1.6446
   270   229   284  4.6239  1.6363
   270   228   284  4.6064  1.6264
   272   231   280  4.5973  1.6026
   273   231   280  4.5911  1.5992
   270   230   284  4.5778  1.6103
   270   229   280  4.5768  1.5912
   275   230   280  4.5763  1.5910
   271   226   280  4.5667  1.5857
   270   228   280  4.5657  1.5851
   272   225   280  4.5632  1.5838
   272   231   282  4.5631  1.5928
   276   229   280  4.5583  1.5810
   271   231   280  4.5457  1.5741
   270   229   282  4.5433  1.5818
   273   231   282  4.5420  1.5811
   272   231   284  4.5401  1.5893
   271   231   282  4.5353  1.5774
   270   230   280  4.5339  1.5677
   271   231   284  4.5302  1.5838
   274   231   280  4.5248  1.5627
   270   227   284  4.5238  1.5802
   270   230   282  4.5233  1.5708
   270   229   281  4.5220  1.5656
   270   228   282  4.5205  1.5692
   274   225   282  4.5035  1.5599
   273   231   284  4.5025  1.5685
   270   228   281  4.4992  1.5531
   270   227   280  4.4988  1.5485
   276   227   282  4.4947  1.5551
   275   225   282  4.4903  1.5527
   276   226   282  4.4866  1.5507
   270   230   281  4.4809  1.5431
   270   231   284  4.4762  1.5539
   272   231   281  4.4757  1.5403
   273   225   282  4.4755  1.5446
   274   231   282  4.4673  1.5402
   270   231   282  4.4652  1.5390
   276   228   282  4.4594  1.5359
   271   231   281  4.4543  1.5288
   270   227   282  4.4523  1.5320
   273   231   281  4.4435  1.5229
   270   231   280  4.4429  1.5183
   276   225   282  4.4315  1.5207
   274   225   284  4.4278  1.5275
   273   225   284  4.4263  1.5267
   276   227   284  4.4253  1.5262
   274   231   284  4.4155  1.5209
   276   230   280  4.4124  1.5020
   271   225   280  4.4115  1.5015
   272   225   282  4.4112  1.5098
   270   227   281  4.4110  1.5054
   276   228   284  4.4108  1.5183
   275   231   280  4.4008  1.4958
   276   226   284  4.3922  1.5083
   275   225   284  4.3900  1.5071
   276   229   282  4.3870  1.4969
   272   225   284  4.3865  1.5052
   270   231   281  4.3839  1.4910
   276   227   281  4.3829  1.4905
   270   226   284  4.3822  1.5029
   274   225   281  4.3799  1.4888
   270   226   280  4.3796  1.4846
   276   226   281  4.3676  1.4823
   275   225   281  4.3643  1.4806
   273   225   281  4.3561  1.4762
   274   231   281  4.3555  1.4759
   276   228   281  4.3532  1.4747
   276   229   284  4.3495  1.4854
   270   226   282  4.3399  1.4718
   275   231   282  4.3376  1.4706
   271   225   282  4.3147  1.4585
   276   225   284  4.3120  1.4654
   271   225   284  4.3091  1.4639
   276   225   281  4.3053  1.4495
   272   225   281  4.2959  1.4446
   276   230   282  4.2840  1.4424
   276   229   281  4.2811  1.4369
   275   231   284  4.2793  1.4481
   270   226   281  4.2633  1.4276
   276   230   284  4.2439  1.4296
   276   231   280  4.2256  1.4042
   270   225   280  4.2173  1.4000
   275   231   281  4.2130  1.4016
   271   225   281  4.2004  1.3952
   270   225   284  4.1947  1.4040
   270   225   282  4.1894  1.3934
   276   230   281  4.1696  1.3795
   276   231   282  4.1556  1.3762
   276   231   284  4.0974  1.3543
   270   225   281  4.0694  1.3291
   276   231   281  4.0214  1.3053
   269   229   283  4.9521  1.8235
   269   228   283  4.9360  1.8137
   269   230   283  4.8994  1.7917
   272   232   283  4.8987  1.7913
   273   232   283  4.8781  1.7790
   271   232   283  4.8585  1.7673
   269   227   283  4.8501  1.7624
   277   227   283  4.8219  1.7457
   277   226   283  4.8028  1.7345
   274   232   283  4.7935  1.7290
   277   228   283  4.7882  1.7259
   269   231   283  4.7856  1.7244
   274   224   283  4.7696  1.7151
   270   232   283  4.7642  1.7119
   273   224   283  4.7587  1.7087
   274   226   279  4.7530  1.6856
   273   226   279  4.7500  1.6839
   275   224   283  4.7464  1.7016
   274   225   279  4.7461  1.6817
   273   227   279  4.7402  1.6783
   277   225   283  4.7294  1.6917
   273   225   279  4.7236  1.6689
   274   227   279  4.7230  1.6685
   275   225   279  4.7172  1.6652
   272   224   283  4.7090  1.6800
   272   227   279  4.7073  1.6596
   277   229   283  4.7051  1.6777
   275   226   279  4.7038  1.6576
   269   226   283  4.7012  1.6755
   273   228   279  4.7002  1.6556
   272   226   279  4.6977  1.6542
   274   224   279  4.6963  1.6534
   276   224   283  4.6911  1.6697
   275   224   279  4.6863  1.6478
   272   228   279  4.6859  1.6475
   274   228   279  4.6641  1.6353
   273   224   279  4.6564  1.6310
   275   227   279  4.6535  1.6293
   272   225   279  4.6530  1.6290
   275   232   283  4.6462  1.6441
   272   229   279  4.6376  1.6204
   273   229   279  4.6357  1.6194
   276   225   279  4.6349  1.6190
   271   227   279  4.6282  1.6152
   271   228   279  4.6252  1.6135
   269   232   283  4.6240  1.6316
   276   224   279  4.6233  1.6125
   271   224   283  4.6145  1.6262
   277   224   283  4.6027  1.6196
   276   226   279  4.6014  1.6003
   271   226   279  4.5998  1.5994
   271   229   279  4.5929  1.5956
   274   229   279  4.5833  1.5904
   275   224   280  4.5828  1.5946
   277   226   280  4.5777  1.5917
   277   230   283  4.5760  1.6046
   275   228   279  4.5758  1.5862
   272   224   279  4.5700  1.5830
   274   224   280  4.5649  1.5847
   272   230   279  4.5642  1.5798
   277   227   280  4.5550  1.5793
   273   230   279  4.5497  1.5719
   276   224   280  4.5474  1.5750
   277   225   280  4.5458  1.5742
   271   225   279  4.5374  1.5651
   271   230   279  4.5323  1.5624
   276   227   279  4.5317  1.5621
   270   228   279  4.5225  1.5570
   270   227   279  4.5071  1.5487
   270   229   279  4.5066  1.5484
   277   224   279  4.5063  1.5482
   269   229   284  4.5036  1.5690
   269   225   283  4.5020  1.5636
   277   225   279  4.4995  1.5445
   273   224   280  4.4962  1.5471
   274   230   279  4.4847  1.5366
   277   228   280  4.4821  1.5394
   275   229   279  4.4790  1.5335
   269   228   284  4.4765  1.5541
   269   230   284  4.4690  1.5500
