#   X     Y     Z      S       D
   118   453   213  2.7113  0.6705
   118   454   213  2.7099  0.6701
   117   454   213  2.7070  0.6691
   119   453   213  2.7067  0.6690
   117   453   213  2.7046  0.6683
   118   452   213  2.7029  0.6678
   119   454   213  2.7022  0.6676
   119   452   213  2.7019  0.6675
   117   452   213  2.6919  0.6642
   117   455   213  2.7015  0.6673
   118   455   213  2.7009  0.6671
   116   454   213  2.6958  0.6654
   116   455   213  2.6941  0.6649
   119   455   213  2.6906  0.6637
   120   453   213  2.6900  0.6636
   116   453   213  2.6891  0.6633
   120   452   213  2.6880  0.6629
   119   451   213  2.6845  0.6618
   120   454   213  2.6834  0.6614
   118   451   213  2.6813  0.6607
   120   451   213  2.6742  0.6584
   116   452   213  2.6718  0.6576
   120   455   213  2.6699  0.6570
   117   451   213  2.6657  0.6556
   116   451   213  2.6409  0.6476
   117   456   213  2.6889  0.6632
   116   456   213  2.6852  0.6620
   118   456   213  2.6850  0.6619
   115   455   213  2.6808  0.6606
   115   454   213  2.6787  0.6599
   115   456   213  2.6757  0.6589
   119   456   213  2.6720  0.6577
   115   453   213  2.6679  0.6564
   121   452   213  2.6621  0.6544
   121   453   213  2.6621  0.6544
   121   454   213  2.6542  0.6519
   121   451   213  2.6514  0.6510
   119   450   213  2.6513  0.6510
   120   456   213  2.6496  0.6504
   115   452   213  2.6464  0.6494
   120   450   213  2.6455  0.6491
   118   450   213  2.6434  0.6484
   121   455   213  2.6398  0.6472
   121   450   213  2.6273  0.6432
   117   450   213  2.6230  0.6418
   121   456   213  2.6187  0.6404
   115   451   213  2.6114  0.6381
   116   450   213  2.5937  0.6324
   115   450   213  2.5607  0.6218
   116   457   213  2.6692  0.6568
   117   457   213  2.6689  0.6567
   115   457   213  2.6636  0.6550
   114   455   213  2.6634  0.6549
   114   456   213  2.6616  0.6543
   118   457   213  2.6615  0.6543
   114   454   213  2.6581  0.6532
   114   457   213  2.6532  0.6516
   119   457   213  2.6458  0.6492
   114   453   213  2.6442  0.6487
   122   452   213  2.6271  0.6431
   122   453   213  2.6257  0.6427
   120   457   213  2.6214  0.6413
   114   452   213  2.6197  0.6407
   122   451   213  2.6193  0.6406
   122   454   213  2.6173  0.6400
   122   455   213  2.6029  0.6353
   119   449   213  2.6005  0.6346
   120   449   213  2.6003  0.6345
   122   450   213  2.5998  0.6343
   121   457   213  2.5895  0.6310
   121   449   213  2.5881  0.6306
   118   449   213  2.5875  0.6304
   114   451   213  2.5820  0.6286
   122   456   213  2.5819  0.6286
   122   449   213  2.5671  0.6238
   117   449   213  2.5626  0.6224
   122   457   213  2.5526  0.6192
   116   449   213  2.5294  0.6119
   114   450   213  2.5293  0.6119
   116   458   213  2.6455  0.6491
   115   458   213  2.6444  0.6487
   113   456   213  2.6438  0.6485
   113   455   213  2.6432  0.6483
   117   458   213  2.6408  0.6475
   113   457   213  2.6384  0.6468
   114   458   213  2.6383  0.6467
   113   454   213  2.6358  0.6459
   118   458   213  2.6294  0.6439
   113   458   213  2.6270  0.6431
   113   453   213  2.6203  0.6409
   119   458   213  2.6104  0.6377
   113   452   213  2.5946  0.6327
   123   452   213  2.5876  0.6304
   123   453   213  2.5851  0.6296
   120   458   213  2.5837  0.6292
   123   451   213  2.5825  0.6288
   123   454   213  2.5768  0.6270
   123   450   213  2.5677  0.6240
   123   455   213  2.5631  0.6226
   113   451   213  2.5565  0.6205
   121   458   213  2.5505  0.6186
   123   456   213  2.5430  0.6162
   123   449   213  2.5417  0.6158
   120   448   213  2.5392  0.6150
   121   448   213  2.5342  0.6134
   119   448   213  2.5332  0.6131
   122   448   213  2.5212  0.6093
   118   448   213  2.5150  0.6073
