#   X     Y     Z      S       D
   131   393   323  2.9044  0.9125
   131   392   323  2.8993  0.9103
   130   393   323  2.8949  0.9083
   131   394   323  2.8911  0.9066
   132   393   323  2.8909  0.9065
   132   392   323  2.8886  0.9055
   130   392   323  2.8871  0.9049
   130   394   323  2.8840  0.9035
   132   394   323  2.8755  0.8997
   132   392   322  2.5419  0.7556
   131   392   322  2.5371  0.7537
   131   393   322  2.5307  0.7511
   132   393   322  2.5295  0.7506
   130   392   322  2.5061  0.7411
   131   394   322  2.5054  0.7408
   130   393   322  2.5046  0.7405
   131   391   323  2.8785  0.9010
   132   391   323  2.8712  0.8978
   130   391   323  2.8634  0.8944
   129   393   323  2.8627  0.8941
   131   395   323  2.8586  0.8922
   133   392   323  2.8551  0.8907
   133   393   323  2.8546  0.8905
   129   394   323  2.8545  0.8904
   130   395   323  2.8537  0.8901
   129   392   323  2.8526  0.8896
   132   395   323  2.8416  0.8847
   133   391   323  2.8412  0.8846
   133   394   323  2.8377  0.8830
   129   395   323  2.8271  0.8784
   129   391   323  2.8268  0.8782
   133   395   323  2.8033  0.8680
   132   391   322  2.5344  0.7526
   131   391   322  2.5238  0.7483
   133   391   322  2.5179  0.7459
   133   392   322  2.5176  0.7458
   131   390   323  2.8452  0.8863
   132   390   323  2.8417  0.8848
   130   390   323  2.8271  0.8784
   133   390   323  2.8159  0.8735
   128   393   323  2.8094  0.8707
   131   396   323  2.8081  0.8701
   130   396   323  2.8053  0.8689
   128   394   323  2.8038  0.8682
   134   392   323  2.7991  0.8662
   128   392   323  2.7974  0.8654
   134   393   323  2.7963  0.8650
   132   396   323  2.7903  0.8623
   134   391   323  2.7887  0.8617
   129   390   323  2.7885  0.8616
   129   396   323  2.7816  0.8586
   128   395   323  2.7798  0.8578
   134   394   323  2.7783  0.8572
   128   391   323  2.7703  0.8537
   134   390   323  2.7675  0.8525
   133   396   323  2.7524  0.8460
   134   395   323  2.7444  0.8426
   128   396   323  2.7381  0.8399
   128   390   323  2.7315  0.8370
   134   396   323  2.6951  0.8215
   132   390   322  2.5072  0.7415
   132   389   323  2.8027  0.8677
   131   389   323  2.8022  0.8675
   133   389   323  2.7813  0.8585
   130   389   323  2.7810  0.8583
   131   397   323  2.7431  0.8420
   130   397   323  2.7422  0.8416
   129   389   323  2.7408  0.8410
   127   393   323  2.7379  0.8397
   134   389   323  2.7374  0.8395
   127   394   323  2.7349  0.8385
   132   397   323  2.7247  0.8341
   127   392   323  2.7245  0.8340
   129   397   323  2.7216  0.8328
   135   392   323  2.7216  0.8328
   135   393   323  2.7168  0.8307
   127   395   323  2.7144  0.8297
   135   391   323  2.7143  0.8297
   135   394   323  2.6985  0.8229
   127   391   323  2.6974  0.8225
   135   390   323  2.6969  0.8223
   133   397   323  2.6875  0.8183
   128   389   323  2.6841  0.8168
   128   397   323  2.6820  0.8159
   127   396   323  2.6771  0.8139
   135   389   323  2.6709  0.8113
   135   395   323  2.6658  0.8091
   127   390   323  2.6596  0.8065
   134   397   323  2.6321  0.7950
   127   397   323  2.6253  0.7921
   135   396   323  2.6189  0.7895
   127   389   323  2.6142  0.7875
   135   397   323  2.5586  0.7645
   132   388   323  2.7559  0.8475
   131   388   323  2.7515  0.8456
   133   388   323  2.7391  0.8403
   130   388   323  2.7275  0.8353
   134   388   323  2.6997  0.8235
   129   388   323  2.6863  0.8178
   130   398   323  2.6694  0.8106
   131   398   323  2.6685  0.8102
   126   393   323  2.6529  0.8037
   126   394   323  2.6521  0.8033
   129   398   323  2.6517  0.8032
   132   398   323  2.6492  0.8021
   126   392   323  2.6389  0.7978
   135   388   323  2.6377  0.7973
   126   395   323  2.6352  0.7963
   128   388   323  2.6306  0.7943
   136   392   323  2.6243  0.7917
   136   391   323  2.6197  0.7898
   136   393   323  2.6180  0.7891
   128   398   323  2.6157  0.7881
   126   391   323  2.6128  0.7869
   133   398   323  2.6122  0.7866
   136   390   323  2.6056  0.7839
   126   396   323  2.6023  0.7825
   136   394   323  2.5997  0.7815
   136   389   323  2.5835  0.7747
   126   390   323  2.5774  0.7722
   136   395   323  2.5687  0.7687
   127   388   323  2.5638  0.7666
   127   398   323  2.5629  0.7662
   134   398   323  2.5578  0.7642
   126   397   323  2.5550  0.7630
   136   388   323  2.5544  0.7627
   126   389   323  2.5356  0.7551
   136   396   323  2.5247  0.7506
   132   387   323  2.7023  0.8246
   131   387   323  2.6943  0.8211
   133   387   323  2.6898  0.8193
   130   387   323  2.6681  0.8101
   134   387   323  2.6552  0.8046
   129   387   323  2.6267  0.7927
   135   387   323  2.5979  0.7807
   130   399   323  2.5921  0.7783
   131   399   323  2.5890  0.7770
   129   399   323  2.5770  0.7720
   128   387   323  2.5730  0.7704
   132   399   323  2.5681  0.7684
   125   394   323  2.5612  0.7656
   125   393   323  2.5603  0.7652
   125   395   323  2.5475  0.7599
   125   392   323  2.5465  0.7595
   128   399   323  2.5438  0.7584
   133   399   323  2.5300  0.7528
   125   391   323  2.5222  0.7496
   136   387   323  2.5191  0.7483
   125   396   323  2.5186  0.7481
   137   392   323  2.5106  0.7449
   127   387   323  2.5103  0.7447
   137   391   323  2.5083  0.7439
   137   393   323  2.5031  0.7418
   125   394   324  2.5001  0.7425
   132   386   323  2.6425  0.7993
   133   386   323  2.6341  0.7958
   131   386   323  2.6315  0.7947
   134   386   323  2.6041  0.7833
   130   386   323  2.6041  0.7833
   129   386   323  2.5635  0.7665
   135   386   323  2.5518  0.7617
   130   400   323  2.5140  0.7462
   128   386   323  2.5129  0.7458
   124   394   324  2.5125  0.7476
   131   400   323  2.5084  0.7440
   124   393   324  2.5034  0.7439
   124   395   324  2.5030  0.7437
   129   400   323  2.5011  0.7410
   132   385   323  2.5778  0.7724
   133   385   323  2.5729  0.7704
   131   385   323  2.5647  0.7670
   134   385   323  2.5475  0.7599
   130   385   323  2.5370  0.7556
   123   394   324  2.5189  0.7502
   123   395   324  2.5126  0.7476
   123   393   324  2.5065  0.7451
   135   385   323  2.5004  0.7407
   122   394   324  2.5173  0.7496
   122   395   324  2.5133  0.7479
   132   384   323  2.5103  0.7447
