#   X     Y     Z      S       D
   246   246   205  2.5813  0.6265
   245   246   205  2.5784  0.6255
   246   247   205  2.5770  0.6251
   245   247   205  2.5727  0.6237
   247   246   205  2.5721  0.6235
   247   247   205  2.5692  0.6226
   246   245   205  2.5656  0.6214
   245   245   205  2.5649  0.6212
   247   245   205  2.5543  0.6179
   244   246   205  2.5646  0.6211
   244   247   205  2.5577  0.6190
   244   245   205  2.5532  0.6175
   248   246   205  2.5488  0.6161
   246   248   205  2.5483  0.6160
   248   247   205  2.5473  0.6156
   245   248   205  2.5437  0.6145
   247   248   205  2.5412  0.6137
   245   244   205  2.5369  0.6124
   246   244   205  2.5347  0.6117
   248   245   205  2.5294  0.6100
   244   248   205  2.5292  0.6099
   244   244   205  2.5279  0.6095
   247   244   205  2.5210  0.6074
   248   248   205  2.5206  0.6072
   243   246   205  2.5396  0.6132
   243   247   205  2.5323  0.6109
   243   245   205  2.5300  0.6102
   249   247   205  2.5096  0.6038
   249   246   205  2.5095  0.6037
   243   244   205  2.5074  0.6031
   243   248   205  2.5053  0.6024
   242   246   205  2.5025  0.6015
