#   X     Y     Z      S       D
    94   470   237  2.5250  0.6231
    94   469   237  2.5243  0.6229
    95   469   237  2.5218  0.6221
    95   470   237  2.5213  0.6219
    94   471   237  2.5163  0.6203
    93   470   237  2.5149  0.6198
    93   469   237  2.5140  0.6195
    95   471   237  2.5095  0.6181
    93   471   237  2.5083  0.6177
    94   468   237  2.5168  0.6204
    95   468   237  2.5130  0.6192
    93   468   237  2.5084  0.6177
    96   469   237  2.5052  0.6167
    96   470   237  2.5032  0.6160
    94   467   237  2.5036  0.6161
