#   X     Y     Z      S       D
   228   199   336  3.3326  1.1547
   228   200   336  3.3266  1.1516
   227   199   336  3.3207  1.1486
   229   200   336  3.3062  1.1411
   227   198   336  3.3022  1.1391
   228   198   336  3.3006  1.1383
   227   200   336  3.2988  1.1374
   229   199   336  3.2978  1.1368
   229   198   336  3.2544  1.1148
   228   200   337  3.0172  1.0008
   228   199   337  3.0059  0.9953
   227   199   337  3.0018  0.9934
   227   200   337  2.9988  0.9919
   229   200   337  2.9853  0.9855
   229   199   337  2.9616  0.9742
   227   198   337  2.9575  0.9723
   228   198   337  2.9504  0.9690
   229   198   337  2.8979  0.9443
   228   200   335  2.8162  0.9020
   227   200   335  2.7980  0.8937
   229   200   335  2.7978  0.8937
   228   199   335  2.7776  0.8845
   227   199   335  2.7748  0.8833
   229   199   335  2.7446  0.8697
   227   198   335  2.7117  0.8551
   228   198   335  2.6997  0.8498
   229   198   335  2.6538  0.8296
   228   201   336  3.2903  1.1330
   229   201   336  3.2861  1.1309
   226   199   336  3.2659  1.1206
   226   198   336  3.2613  1.1183
   227   201   336  3.2456  1.1103
   227   197   336  3.2374  1.1062
   230   200   336  3.2352  1.1051
   230   201   336  3.2298  1.1024
   226   200   336  3.2281  1.1015
   228   197   336  3.2258  1.1004
   230   199   336  3.2145  1.0947
   226   197   336  3.2076  1.0913
   229   197   336  3.1718  1.0734
   230   198   336  3.1623  1.0687
   226   201   336  3.1587  1.0669
   230   197   336  3.0746  1.0258
   229   201   338  3.0452  1.0169
   229   200   338  3.0379  1.0134
   230   201   338  3.0251  1.0072
   228   200   338  3.0201  1.0048
   228   201   338  3.0060  0.9980
   230   200   338  3.0000  0.9951
   228   199   338  2.9977  0.9940
   229   199   338  2.9974  0.9938
   228   201   337  2.9898  0.9876
   229   201   337  2.9730  0.9797
   227   201   337  2.9558  0.9715
   227   200   338  2.9515  0.9720
   226   199   337  2.9501  0.9688
   227   199   338  2.9499  0.9713
   230   199   338  2.9451  0.9690
   228   198   338  2.9351  0.9643
   226   200   337  2.9328  0.9607
   229   198   338  2.9214  0.9578
   226   198   337  2.9184  0.9539
   227   201   338  2.9143  0.9545
   230   201   337  2.9047  0.9475
   227   198   338  2.9039  0.9496
   230   200   337  2.9036  0.9470
   226   201   337  2.8758  0.9341
   230   199   337  2.8703  0.9315
   227   197   337  2.8627  0.9280
   230   198   338  2.8599  0.9291
   226   199   338  2.8588  0.9286
   228   197   337  2.8490  0.9217
   226   200   338  2.8388  0.9194
   226   197   337  2.8329  0.9143
   226   198   338  2.8312  0.9158
   228   197   338  2.8305  0.9155
