#   X     Y     Z      S       D
   420   116   175  2.6029  0.6357
   419   116   175  2.5986  0.6344
   420   117   175  2.5946  0.6331
   421   116   175  2.5937  0.6328
   420   115   175  2.5909  0.6319
   419   117   175  2.5901  0.6316
   419   115   175  2.5872  0.6307
   421   117   175  2.5865  0.6305
   421   115   175  2.5806  0.6286
   418   116   175  2.5795  0.6282
   422   116   175  2.5716  0.6257
   418   117   175  2.5708  0.6254
   418   115   175  2.5691  0.6249
   422   117   175  2.5672  0.6243
   420   118   175  2.5658  0.6238
   420   114   175  2.5619  0.6226
   419   118   175  2.5615  0.6225
   419   114   175  2.5592  0.6217
   421   118   175  2.5588  0.6216
   422   115   175  2.5559  0.6207
   421   114   175  2.5502  0.6189
   418   114   175  2.5428  0.6165
   418   118   175  2.5427  0.6165
   422   118   175  2.5424  0.6164
   422   114   175  2.5232  0.6103
   417   116   175  2.5442  0.6170
   423   117   175  2.5369  0.6146
   423   116   175  2.5363  0.6144
   417   115   175  2.5358  0.6143
   417   117   175  2.5347  0.6139
   420   113   175  2.5212  0.6097
   419   113   175  2.5199  0.6093
   420   119   175  2.5195  0.6091
   423   118   175  2.5171  0.6084
   423   115   175  2.5161  0.6080
   419   119   175  2.5155  0.6079
   421   119   175  2.5133  0.6072
   417   114   175  2.5122  0.6068
   421   113   175  2.5081  0.6055
   417   118   175  2.5072  0.6052
   418   113   175  2.5055  0.6047
