#   X     Y     Z      S       D
   171    54   332  2.9548  0.9583
   170    54   332  2.9544  0.9581
   170    55   332  2.9397  0.9513
   171    55   332  2.9377  0.9504
   170    53   332  2.9248  0.9444
   171    53   332  2.9234  0.9438
   172    54   332  2.9217  0.9430
   172    55   332  2.9025  0.9342
   172    53   332  2.8888  0.9279
   170    54   333  2.8731  0.9231
   170    53   333  2.8548  0.9148
   170    55   333  2.8412  0.9086
   171    54   333  2.8340  0.9054
   171    53   333  2.8107  0.8948
   171    55   333  2.8040  0.8918
   172    54   333  2.7844  0.8830
   172    55   333  2.7565  0.8706
   172    53   333  2.7563  0.8705
   169    54   332  2.9184  0.9415
   169    55   332  2.9053  0.9354
   169    54   333  2.8984  0.9348
   169    53   332  2.8917  0.9292
   169    53   333  2.8850  0.9286
   170    56   332  2.8749  0.9215
   171    56   332  2.8670  0.9179
   169    55   333  2.8648  0.9194
   173    54   332  2.8597  0.9146
   170    52   332  2.8584  0.9140
   171    52   332  2.8508  0.9106
   169    56   332  2.8462  0.9085
   173    55   332  2.8398  0.9056
   169    52   332  2.8327  0.9024
   172    56   332  2.8270  0.8998
   169    52   333  2.8266  0.9020
   173    53   332  2.8250  0.8989
   172    52   332  2.8111  0.8927
   170    52   333  2.7891  0.8851
   169    56   333  2.7853  0.8834
   173    56   332  2.7620  0.8707
   170    56   333  2.7598  0.8720
   173    52   332  2.7430  0.8623
   171    52   333  2.7379  0.8623
   173    54   333  2.7263  0.8572
   171    56   333  2.7210  0.8548
   173    55   333  2.7011  0.8461
   173    53   333  2.6937  0.8428
   172    52   333  2.6769  0.8355
   172    56   333  2.6727  0.8337
   173    56   333  2.6180  0.8099
   173    52   333  2.6088  0.8060
   168    54   333  2.9065  0.9385
   168    53   333  2.8978  0.9345
   168    55   333  2.8713  0.9223
   168    54   332  2.8480  0.9093
   168    52   333  2.8464  0.9110
   168    55   332  2.8347  0.9033
   168    53   332  2.8261  0.8994
   168    56   333  2.7937  0.8872
   168    56   332  2.7800  0.8788
   168    52   332  2.7761  0.8770
   174    54   332  2.7747  0.8764
   170    51   332  2.7630  0.8712
   170    57   332  2.7575  0.8687
   168    51   333  2.7567  0.8706
   174    55   332  2.7566  0.8683
   169    51   332  2.7484  0.8647
   171    51   332  2.7458  0.8636
   171    57   332  2.7416  0.8617
   169    57   332  2.7375  0.8599
   174    53   332  2.7374  0.8598
   169    51   333  2.7285  0.8582
   168    51   332  2.7044  0.8453
   172    51   332  2.6981  0.8426
   172    57   332  2.6956  0.8415
   170    51   333  2.6825  0.8380
   174    56   332  2.6802  0.8348
   168    57   332  2.6797  0.8345
   168    57   333  2.6774  0.8357
   169    57   333  2.6635  0.8297
   174    54   333  2.6608  0.8285
   174    52   332  2.6519  0.8225
   174    55   333  2.6392  0.8191
   170    57   333  2.6327  0.8163
   173    57   332  2.6283  0.8123
   174    53   333  2.6240  0.8126
   173    51   332  2.6239  0.8104
   171    51   333  2.6233  0.8123
   171    57   333  2.5892  0.7976
   174    56   333  2.5587  0.7846
   172    51   333  2.5553  0.7832
   174    57   332  2.5491  0.7786
   172    57   333  2.5376  0.7757
   174    52   333  2.5349  0.7745
   174    51   332  2.5289  0.7700
   167    54   333  2.8941  0.9328
   167    53   333  2.8897  0.9308
   167    55   333  2.8576  0.9161
   167    52   333  2.8449  0.9103
   167    56   333  2.7821  0.8820
   167    51   333  2.7635  0.8737
   167    54   332  2.7482  0.8646
   167    53   332  2.7334  0.8581
   167    55   332  2.7323  0.8576
   167    52   332  2.6943  0.8409
   167    56   332  2.6797  0.8345
   175    54   332  2.6731  0.8317
   167    57   333  2.6711  0.8330
   175    55   332  2.6597  0.8259
   167    50   333  2.6526  0.8249
   170    50   332  2.6463  0.8201
   169    50   332  2.6455  0.8197
   168    50   333  2.6367  0.8180
   167    51   332  2.6365  0.8158
   175    53   332  2.6319  0.8139
   171    50   332  2.6171  0.8075
   168    50   332  2.6165  0.8072
   169    50   333  2.5997  0.8021
   170    58   332  2.5901  0.7960
   175    56   332  2.5895  0.7957
   175    54   333  2.5880  0.7971
   167    57   332  2.5861  0.7943
   169    58   332  2.5804  0.7918
   175    55   333  2.5710  0.7898
   171    58   332  2.5661  0.7857
   167    50   332  2.5645  0.7851
   172    50   332  2.5597  0.7830
   175    53   333  2.5474  0.7798
   170    50   333  2.5453  0.7789
   175    52   332  2.5435  0.7762
   168    58   332  2.5335  0.7720
   167    58   333  2.5294  0.7722
   168    58   333  2.5274  0.7714
   172    58   332  2.5152  0.7643
   169    58   333  2.5055  0.7622
   166    54   333  2.8600  0.9172
   166    53   333  2.8593  0.9169
   166    55   333  2.8226  0.9002
   166    52   333  2.8209  0.8994
   166    56   333  2.7494  0.8674
   166    51   333  2.7476  0.8666
   166    50   333  2.6461  0.8221
   166    57   333  2.6439  0.8211
   166    54   332  2.6271  0.8118
   166    53   332  2.6220  0.8096
   166    55   332  2.6056  0.8026
   166    52   332  2.5958  0.7984
   176    54   332  2.5606  0.7834
   176    55   332  2.5551  0.7811
   166    51   332  2.5530  0.7802
   166    56   332  2.5521  0.7798
   169    49   332  2.5298  0.7704
   166    49   333  2.5253  0.7705
   167    49   333  2.5220  0.7691
   168    49   332  2.5171  0.7651
   170    49   332  2.5155  0.7644
