#   X     Y     Z      S       D
   140    21   326  2.7329  0.8444
   141    21   326  2.7309  0.8435
   140    22   326  2.7248  0.8409
   141    20   326  2.7228  0.8400
   140    20   326  2.7189  0.8384
   141    22   326  2.7178  0.8379
   139    21   326  2.7101  0.8345
   139    22   326  2.7073  0.8334
   139    20   326  2.6899  0.8259
   141    22   327  2.6260  0.8008
   140    22   327  2.6198  0.7982
   141    21   327  2.6161  0.7966
   140    21   327  2.6115  0.7947
   139    22   327  2.6019  0.7907
   139    21   327  2.5947  0.7876
   141    20   327  2.5919  0.7865
   140    20   327  2.5882  0.7849
   139    20   327  2.5717  0.7780
   142    21   326  2.7052  0.8324
   142    20   326  2.7025  0.8313
   141    19   326  2.6951  0.8281
   140    23   326  2.6938  0.8275
   142    22   326  2.6878  0.8250
   140    19   326  2.6848  0.8237
   141    23   326  2.6830  0.8229
   142    19   326  2.6811  0.8221
   139    23   326  2.6806  0.8219
   138    22   326  2.6667  0.8160
   138    21   326  2.6639  0.8148
   142    23   326  2.6498  0.8088
   139    19   326  2.6492  0.8085
   138    23   326  2.6447  0.8066
   138    20   326  2.6377  0.8037
   141    23   327  2.6226  0.7994
   142    22   327  2.6178  0.7974
   142    23   327  2.6172  0.7971
   140    23   327  2.6142  0.7958
   142    21   327  2.6056  0.7922
   139    23   327  2.5944  0.7875
   138    19   326  2.5908  0.7839
   142    20   327  2.5796  0.7813
   138    22   327  2.5746  0.7792
   138    21   327  2.5681  0.7765
   138    23   327  2.5660  0.7756
   141    19   327  2.5534  0.7704
   140    19   327  2.5499  0.7689
   138    20   327  2.5451  0.7669
   142    19   327  2.5397  0.7647
   139    19   327  2.5328  0.7618
   138    19   327  2.5055  0.7506
   143    20   326  2.6623  0.8141
   143    21   326  2.6600  0.8131
   141    18   326  2.6508  0.8092
   143    19   326  2.6469  0.8076
   142    18   326  2.6434  0.8061
   140    24   326  2.6393  0.8043
   143    22   326  2.6388  0.8041
   140    18   326  2.6338  0.8020
   139    24   326  2.6293  0.8001
   141    24   326  2.6260  0.7987
   143    18   326  2.6156  0.7944
   141    24   327  2.6076  0.7931
   137    22   326  2.6070  0.7908
   142    24   327  2.6052  0.7921
   137    21   326  2.5989  0.7873
   143    23   326  2.5984  0.7871
   138    24   326  2.5975  0.7867
   140    24   327  2.5964  0.7884
   143    23   327  2.5955  0.7880
   143    22   327  2.5928  0.7869
   139    18   326  2.5916  0.7843
   142    24   326  2.5911  0.7841
   137    23   326  2.5901  0.7837
   143    24   327  2.5867  0.7843
   143    21   327  2.5773  0.7803
   139    24   327  2.5746  0.7792
   137    20   326  2.5671  0.7741
   143    20   327  2.5482  0.7682
   137    24   326  2.5478  0.7660
   138    24   327  2.5448  0.7668
   137    22   327  2.5401  0.7648
   143    24   326  2.5386  0.7623
   137    21   327  2.5339  0.7623
   137    23   327  2.5311  0.7611
   138    18   326  2.5272  0.7575
   137    19   326  2.5149  0.7525
   137    20   327  2.5109  0.7528
   137    24   327  2.5100  0.7524
   143    19   327  2.5057  0.7507
   141    18   327  2.5008  0.7486
   144    20   326  2.6082  0.7912
   144    21   326  2.6010  0.7882
   144    19   326  2.5988  0.7873
   141    17   326  2.5932  0.7849
   142    17   326  2.5918  0.7843
   142    25   327  2.5837  0.7830
   141    25   327  2.5830  0.7828
   144    22   326  2.5764  0.7779
   144    18   326  2.5740  0.7769
   140    17   326  2.5700  0.7753
   143    17   326  2.5699  0.7752
   140    25   327  2.5691  0.7769
   143    25   327  2.5684  0.7766
   140    25   326  2.5618  0.7718
   144    23   327  2.5557  0.7713
   139    25   326  2.5541  0.7687
   144    24   327  2.5505  0.7692
   144    22   327  2.5491  0.7686
   141    25   326  2.5473  0.7658
   139    25   327  2.5451  0.7669
   144    25   327  2.5356  0.7630
   136    22   326  2.5347  0.7606
   144    17   326  2.5342  0.7604
   144    23   326  2.5339  0.7603
   144    21   327  2.5294  0.7604
   138    25   326  2.5258  0.7570
   136    23   326  2.5231  0.7559
   139    17   326  2.5218  0.7553
   136    21   326  2.5215  0.7552
   138    25   327  2.5145  0.7543
   142    25   326  2.5123  0.7514
   136    22   327  2.5003  0.7484
   142    26   327  2.5551  0.7711
   141    26   327  2.5514  0.7696
   145    20   326  2.5467  0.7656
   145    19   326  2.5436  0.7643
   143    26   327  2.5429  0.7660
   140    26   327  2.5349  0.7627
   145    21   326  2.5345  0.7606
   142    16   326  2.5279  0.7578
   145    18   326  2.5256  0.7569
   141    16   326  2.5249  0.7566
   144    26   327  2.5135  0.7538
   143    16   326  2.5100  0.7505
   139    26   327  2.5092  0.7521
   145    22   326  2.5065  0.7490
   142    27   327  2.5215  0.7571
   141    27   327  2.5151  0.7545
   143    27   327  2.5125  0.7535
