#   X     Y     Z      S       D
   137    29   301  2.5565  0.7205
   136    29   301  2.5535  0.7194
   137    28   301  2.5527  0.7191
   136    28   301  2.5482  0.7173
   137    30   301  2.5445  0.7159
   138    29   301  2.5438  0.7157
   138    28   301  2.5418  0.7149
   136    30   301  2.5416  0.7148
   138    30   301  2.5323  0.7113
   135    29   301  2.5336  0.7118
   137    27   301  2.5324  0.7113
   135    28   301  2.5274  0.7094
   138    27   301  2.5254  0.7087
   136    27   301  2.5248  0.7084
   135    30   301  2.5219  0.7073
   137    31   301  2.5191  0.7063
   139    29   301  2.5176  0.7057
   139    28   301  2.5169  0.7055
   136    31   301  2.5151  0.7048
   138    31   301  2.5091  0.7025
   139    30   301  2.5073  0.7018
   139    27   301  2.5045  0.7007
   135    27   301  2.5026  0.7000
