#   X     Y     Z      S       D
   361    51   232  2.6149  0.6488
   361    52   232  2.6074  0.6464
   361    50   232  2.6050  0.6456
   362    51   232  2.6020  0.6446
   360    51   232  2.5971  0.6430
   362    52   232  2.5962  0.6427
   362    50   232  2.5914  0.6411
   360    50   232  2.5883  0.6401
   360    52   232  2.5878  0.6399
   361    53   232  2.5838  0.6387
   361    49   232  2.5760  0.6361
   362    53   232  2.5752  0.6358
   362    49   232  2.5625  0.6317
   360    53   232  2.5622  0.6316
   360    49   232  2.5599  0.6309
   363    51   232  2.5593  0.6307
   363    52   232  2.5550  0.6293
   359    51   232  2.5491  0.6274
   363    50   232  2.5485  0.6272
   359    50   232  2.5417  0.6250
   359    52   232  2.5384  0.6239
   363    53   232  2.5367  0.6233
   363    49   232  2.5206  0.6182
   359    49   232  2.5148  0.6163
   359    53   232  2.5115  0.6152
   361    54   232  2.5448  0.6260
   362    54   232  2.5388  0.6240
   361    48   232  2.5267  0.6201
   360    54   232  2.5213  0.6184
   362    48   232  2.5138  0.6160
   360    48   232  2.5114  0.6152
   363    54   232  2.5035  0.6126
