#   X     Y     Z      S       D
   309   334   237  2.6263  0.6563
   309   335   237  2.6222  0.6550
   310   335   237  2.6178  0.6535
   310   334   237  2.6153  0.6527
   309   333   237  2.6124  0.6517
   308   334   237  2.5991  0.6473
   310   333   237  2.5944  0.6458
   308   333   237  2.5917  0.6449
   308   335   237  2.5896  0.6442
   310   336   237  2.6013  0.6481
   309   336   237  2.5999  0.6476
   309   332   237  2.5787  0.6406
   311   335   237  2.5741  0.6391
   308   332   237  2.5650  0.6361
   311   334   237  2.5648  0.6361
   311   336   237  2.5641  0.6358
   308   336   237  2.5634  0.6356
   310   332   237  2.5536  0.6324
   307   334   237  2.5379  0.6273
   311   333   237  2.5373  0.6271
   307   333   237  2.5354  0.6265
   307   335   237  2.5252  0.6232
   307   332   237  2.5146  0.6197
   310   337   237  2.5628  0.6354
   309   337   237  2.5569  0.6335
   311   337   237  2.5314  0.6252
   309   331   237  2.5212  0.6218
   308   337   237  2.5180  0.6208
   308   331   237  2.5143  0.6196
