#   X     Y     Z      S       D
   357    55   160  2.8989  0.7410
   356    55   160  2.8988  0.7410
   356    56   160  2.8920  0.7387
   357    56   160  2.8889  0.7376
   358    55   160  2.8807  0.7348
   357    54   160  2.8780  0.7338
   356    54   160  2.8760  0.7332
   358    56   160  2.8679  0.7304
   358    54   160  2.8621  0.7284
   355    55   160  2.8788  0.7341
   355    56   160  2.8752  0.7329
   355    54   160  2.8546  0.7258
   356    57   160  2.8535  0.7255
   359    55   160  2.8463  0.7230
   357    57   160  2.8461  0.7229
   355    57   160  2.8416  0.7214
   359    56   160  2.8311  0.7178
   357    53   160  2.8304  0.7176
   359    54   160  2.8301  0.7175
   356    53   160  2.8276  0.7166
   358    57   160  2.8217  0.7146
   358    53   160  2.8162  0.7127
   355    53   160  2.8065  0.7095
   359    53   160  2.7866  0.7027
   359    57   160  2.7828  0.7014
   354    55   160  2.8390  0.7205
   354    56   160  2.8382  0.7202
   354    54   160  2.8142  0.7121
   354    57   160  2.8095  0.7105
   360    55   160  2.7963  0.7060
   356    58   160  2.7833  0.7016
   360    54   160  2.7828  0.7014
   360    56   160  2.7791  0.7002
   355    58   160  2.7776  0.6997
   357    58   160  2.7707  0.6974
   354    53   160  2.7675  0.6963
   357    52   160  2.7616  0.6943
   356    52   160  2.7589  0.6934
   354    58   160  2.7521  0.6911
   358    52   160  2.7484  0.6899
   358    58   160  2.7429  0.6880
   360    53   160  2.7424  0.6879
   355    52   160  2.7391  0.6868
   360    57   160  2.7297  0.6836
   359    52   160  2.7209  0.6807
   354    52   160  2.7028  0.6747
   359    58   160  2.7022  0.6745
   360    52   160  2.6796  0.6670
   360    58   160  2.6489  0.6569
   353    56   160  2.7832  0.7016
   353    55   160  2.7821  0.7012
   353    57   160  2.7587  0.6933
   353    54   160  2.7575  0.6929
   361    55   160  2.7295  0.6836
   361    54   160  2.7192  0.6801
   353    53   160  2.7129  0.6780
   361    56   160  2.7105  0.6772
   353    58   160  2.7074  0.6762
   355    59   160  2.6850  0.6688
   356    59   160  2.6837  0.6684
   361    53   160  2.6826  0.6680
   357    51   160  2.6767  0.6660
   356    51   160  2.6747  0.6654
   354    59   160  2.6673  0.6629
   357    59   160  2.6657  0.6624
   358    51   160  2.6641  0.6619
   361    57   160  2.6607  0.6608
   355    51   160  2.6570  0.6595
   353    52   160  2.6516  0.6578
   359    51   160  2.6381  0.6533
   358    59   160  2.6345  0.6522
   353    59   160  2.6303  0.6508
   354    51   160  2.6239  0.6487
   361    52   160  2.6234  0.6485
   360    51   160  2.5989  0.6405
   359    59   160  2.5926  0.6385
   361    58   160  2.5810  0.6347
   353    51   160  2.5766  0.6333
   361    51   160  2.5453  0.6232
   360    59   160  2.5400  0.6215
   352    56   160  2.7148  0.6787
   352    55   160  2.7125  0.6779
   352    57   160  2.6933  0.6715
   352    54   160  2.6887  0.6700
   352    58   160  2.6468  0.6562
   352    53   160  2.6464  0.6561
   362    55   160  2.6435  0.6551
   362    54   160  2.6368  0.6529
   362    56   160  2.6225  0.6482
   362    53   160  2.6046  0.6424
   352    52   160  2.5884  0.6371
   357    50   160  2.5802  0.6345
   356    50   160  2.5791  0.6341
   352    59   160  2.5761  0.6332
   362    57   160  2.5727  0.6321
   358    50   160  2.5677  0.6304
   355    60   160  2.5676  0.6304
   355    50   160  2.5637  0.6291
   356    60   160  2.5590  0.6276
   354    60   160  2.5584  0.6274
   362    52   160  2.5495  0.6246
   359    50   160  2.5422  0.6222
   357    60   160  2.5357  0.6201
   354    50   160  2.5338  0.6195
   353    60   160  2.5300  0.6183
   352    51   160  2.5171  0.6142
   360    50   160  2.5039  0.6100
   358    60   160  2.5016  0.6092
   351    56   160  2.6379  0.6533
   351    55   160  2.6351  0.6524
   351    57   160  2.6182  0.6468
   351    54   160  2.6120  0.6448
   351    58   160  2.5749  0.6328
   351    53   160  2.5714  0.6316
   363    55   160  2.5356  0.6201
   363    54   160  2.5327  0.6192
   351    52   160  2.5157  0.6137
   363    56   160  2.5125  0.6127
   351    59   160  2.5087  0.6115
   363    53   160  2.5052  0.6104
   350    56   160  2.5566  0.6269
   350    55   160  2.5535  0.6259
   350    57   160  2.5377  0.6208
   350    54   160  2.5306  0.6185
