#   X     Y     Z      S       D
   185   193   289  2.9128  0.8356
   185   194   289  2.9126  0.8355
   186   194   289  2.9118  0.8352
   186   193   289  2.9094  0.8342
   184   193   289  2.8924  0.8275
   185   192   289  2.8898  0.8265
   184   194   289  2.8881  0.8258
   186   192   289  2.8835  0.8239
   184   192   289  2.8746  0.8204
   186   195   289  2.8944  0.8283
   185   195   289  2.8936  0.8280
   187   194   289  2.8910  0.8269
   187   193   289  2.8874  0.8255
   187   195   289  2.8740  0.8202
   184   195   289  2.8661  0.8171
   187   192   289  2.8601  0.8147
   183   193   289  2.8452  0.8088
   185   191   289  2.8410  0.8072
   183   194   289  2.8347  0.8047
   183   192   289  2.8345  0.8046
   186   191   289  2.8319  0.8036
   184   191   289  2.8308  0.8032
   183   195   289  2.8082  0.7944
   187   191   289  2.8077  0.7942
   183   191   289  2.7984  0.7906
   186   196   289  2.8608  0.8150
   185   196   289  2.8596  0.8145
   188   194   289  2.8558  0.8130
   188   193   289  2.8523  0.8116
   187   196   289  2.8395  0.8066
   188   195   289  2.8381  0.8060
   184   196   289  2.8306  0.8031
   188   192   289  2.8249  0.8009
   188   196   289  2.8017  0.7918
   188   191   289  2.7730  0.7807
   182   193   289  2.7705  0.7797
   183   196   289  2.7699  0.7795
   182   192   289  2.7692  0.7792
   185   190   289  2.7663  0.7781
   184   190   289  2.7604  0.7759
   186   190   289  2.7554  0.7739
   182   194   289  2.7521  0.7727
   182   191   289  2.7433  0.7693
   183   190   289  2.7351  0.7661
   187   190   289  2.7315  0.7648
   182   195   289  2.7195  0.7602
   188   190   289  2.6987  0.7522
   182   190   289  2.6901  0.7490
   182   196   289  2.6775  0.7442
   186   197   289  2.8131  0.7963
   185   197   289  2.8131  0.7963
   189   194   289  2.8107  0.7954
   189   193   289  2.8082  0.7944
   189   195   289  2.7911  0.7877
   187   197   289  2.7898  0.7872
   184   197   289  2.7841  0.7850
   189   192   289  2.7818  0.7841
   189   196   289  2.7519  0.7726
   188   197   289  2.7489  0.7714
   189   191   289  2.7314  0.7647
   183   197   289  2.7226  0.7613
   189   197   289  2.6950  0.7508
   181   192   289  2.6812  0.7456
   181   193   289  2.6714  0.7419
   185   189   289  2.6696  0.7412
   181   191   289  2.6677  0.7405
   184   189   289  2.6662  0.7399
   189   190   289  2.6598  0.7375
   186   189   289  2.6587  0.7371
   183   189   289  2.6465  0.7325
   181   194   289  2.6437  0.7314
   187   189   289  2.6370  0.7289
   182   197   289  2.6286  0.7258
   181   190   289  2.6272  0.7252
   182   189   289  2.6103  0.7189
   188   189   289  2.6075  0.7179
   181   195   289  2.6041  0.7166
   189   189   289  2.5726  0.7049
   181   189   289  2.5594  0.7000
   181   196   289  2.5575  0.6994
   181   197   289  2.5069  0.6808
   190   194   289  2.7579  0.7749
   190   193   289  2.7574  0.7747
   185   198   289  2.7547  0.7736
   186   198   289  2.7524  0.7728
   190   195   289  2.7357  0.7664
   190   192   289  2.7327  0.7652
   184   198   289  2.7273  0.7631
   187   198   289  2.7259  0.7626
   190   196   289  2.6928  0.7500
   190   191   289  2.6845  0.7468
   188   198   289  2.6807  0.7454
   183   198   289  2.6670  0.7402
   190   197   289  2.6312  0.7267
   189   198   289  2.6218  0.7232
   190   190   289  2.6160  0.7211
   180   191   289  2.5765  0.7064
   180   192   289  2.5762  0.7063
   182   198   289  2.5739  0.7054
   185   188   289  2.5581  0.6996
   184   188   289  2.5548  0.6983
   180   193   289  2.5543  0.6982
   190   198   289  2.5524  0.6975
   180   190   289  2.5508  0.6969
   186   188   289  2.5497  0.6965
   183   188   289  2.5382  0.6922
   190   189   289  2.5331  0.6904
   187   188   289  2.5319  0.6899
   180   194   289  2.5168  0.6844
   182   188   289  2.5084  0.6813
   188   188   289  2.5074  0.6810
   191   193   289  2.6991  0.7524
   191   194   289  2.6971  0.7516
   185   199   289  2.6841  0.7467
   186   199   289  2.6784  0.7445
   191   192   289  2.6769  0.7440
   191   195   289  2.6717  0.7420
   184   199   289  2.6598  0.7375
   187   199   289  2.6477  0.7330
   191   191   289  2.6314  0.7268
   191   196   289  2.6247  0.7243
   183   199   289  2.6025  0.7160
   188   199   289  2.5977  0.7142
   191   190   289  2.5664  0.7026
   191   197   289  2.5582  0.6996
   189   199   289  2.5331  0.6904
   182   199   289  2.5128  0.6830
   192   193   289  2.6306  0.7265
   192   194   289  2.6255  0.7246
   192   192   289  2.6114  0.7193
   185   200   289  2.6005  0.7153
   192   195   289  2.5966  0.7138
   186   200   289  2.5905  0.7115
   184   200   289  2.5807  0.7079
   192   191   289  2.5693  0.7037
   187   200   289  2.5552  0.6985
   192   196   289  2.5457  0.6950
   183   200   289  2.5284  0.6886
   192   190   289  2.5083  0.6813
   193   193   289  2.5473  0.6956
   193   194   289  2.5387  0.6924
   193   192   289  2.5319  0.6899
   193   195   289  2.5065  0.6806
   185   201   289  2.5032  0.6794
