#   X     Y     Z      S       D
   209   291   233  5.3214  1.8284
   209   292   233  5.3204  1.8278
   208   292   233  5.3090  1.8214
   208   291   233  5.3028  1.8180
   210   291   233  5.2847  1.8078
   210   292   233  5.2806  1.8055
   209   290   233  5.2785  1.8044
   208   290   233  5.2534  1.7904
   210   290   233  5.2457  1.7861
   209   293   233  5.2843  1.8076
   208   293   233  5.2809  1.8057
   207   292   233  5.2478  1.7873
   210   293   233  5.2411  1.7835
   207   293   233  5.2322  1.7786
   207   291   233  5.2304  1.7776
   211   291   233  5.1960  1.7586
   211   292   233  5.1917  1.7563
   209   289   233  5.1830  1.7515
   207   290   233  5.1714  1.7452
   211   290   233  5.1595  1.7386
   210   289   233  5.1562  1.7368
   211   293   233  5.1525  1.7348
   208   289   233  5.1512  1.7341
   211   289   233  5.0762  1.6936
   207   289   233  5.0613  1.6856
   208   294   233  5.2245  1.7743
   209   294   233  5.2191  1.7714
   207   294   233  5.1883  1.7544
   210   294   233  5.1719  1.7454
   206   292   233  5.1401  1.7281
   206   293   233  5.1397  1.7278
   206   294   233  5.1108  1.7122
   206   291   233  5.1088  1.7111
   211   294   233  5.0830  1.6972
   212   291   233  5.0630  1.6865
   212   292   233  5.0591  1.6844
   206   290   233  5.0381  1.6732
   212   290   233  5.0293  1.6685
   209   288   233  5.0289  1.6683
   212   293   233  5.0219  1.6646
   210   288   233  5.0112  1.6589
   208   295   233  5.1410  1.7286
   209   295   233  5.1272  1.7210
   207   295   233  5.1166  1.7153
   210   295   233  5.0753  1.6931
   206   295   233  5.0521  1.6807
   205   293   233  5.0050  1.6556
   208   296   233  5.0279  1.6678
   207   296   233  5.0129  1.6598
   209   296   233  5.0069  1.6566
