# Peak  xc   yc   zc  bxc      byc      bzc       sc       dc         npx      vol      mass   min_xc max_xc min_yc max_yc min_zc max_zc
    1  231  301  242  229.347  304.984  242.433   5.4218   1.9805    17796   2790.9528  14.3058    195    259    279    345    233    250
    2  164  283  241  159.461  282.959  242.030   5.0032   1.7530     8578   1343.7321  13.9661    116    186    266    334    232    249
    3  196  143  126  195.098  144.522  126.538   5.1142   1.8126     9996   1326.5475  13.9664    165    223    127    177    120    133
    4  134  239  253  134.566  238.993  253.328   5.2241   1.8913     2980    475.1057  13.5282    125    147    228    249    249    258
    5  269  243  231  270.012  244.857  230.677   4.9715   1.6678     8516   1311.5262  13.9468    247    300    222    268    220    237
    6  338  180  119  337.686  180.448  118.385   5.0585   1.8001     4914    644.6051  13.6517    305    358    166    193    113    122
    7  411  116  260  411.064  116.490  260.365   4.9617   1.7500     3547    571.4962  13.5944    396    424    105    127    255    264
    8  277  191  224  278.111  184.961  223.354   4.8283   1.5724     4748    723.7725  13.6786    254    296    159    210    217    227
    9  232  286  280  232.471  286.086  279.763   4.9489   1.8384     1906    316.4421  13.3465    222    242    276    298    277    284
   10  251  147  253  251.003  147.168  253.098   4.8881   1.6720      880    140.2672  12.9763    243    258    139    154    251    256
   11  323  285  331  323.295  284.555  330.826   4.8277   2.0716     2157    388.0461  13.4575    313    331    274    296    326    336
   12  135  290  171  134.738  289.556  170.567   4.8514   1.5660     2148    303.1826  13.3001    125    144    281    299    166    175
   13  173  279  259  172.960  277.560  259.530   4.5945   1.5330     4088    657.9577  13.6331    159    185    252    294    254    267
   14  208   71  284  208.213   70.487  283.742   4.7839   1.7476     1035    172.9302  13.0750    202    215     63     78    280    288
   15  239  240  160  238.882  240.063  160.603   4.4942   1.3976      953    132.6891  12.9230    231    247    231    249    158    166
   16  171   94  277  170.660   94.386  276.958   4.6634   1.6416      744    123.0020  12.9162    162    179     86    101    275    279
   17  376  204  219  376.250  204.322  219.387   4.6561   1.4668     1589    240.7781  13.1894    367    385    196    213    215    224
   18  283  323  237  282.580  323.070  237.097   4.7560   1.5477      593     92.2621  12.7814    277    288    317    328    234    240
   19   85  299  155   84.742  297.544  155.516   4.4747   1.3907     1622    224.1652  13.1500     78     92    281    310    153    159
   20   82  318  173   82.195  317.465  172.522   4.5102   1.3881      757    107.1615  12.8292     75     89    311    324    170    176
   21  149  365  318  148.812  365.364  317.518   4.5231   1.7658      785    138.2655  12.9797    143    155    359    371    314    321
   22  303  224  152  302.948  224.448  152.353   4.4538   1.3852      976    134.2593  12.9268    296    311    218    231    148    156
   23  351  200  146  350.852  199.963  145.352   4.4931   1.4157     1542    210.0768  13.1246    339    361    190    209    140    149
   24  191  234  231  191.245  234.061  231.308   4.4107   1.3606     1103    170.1305  13.0269    184    200    225    245    228    234
   25  228  239  228  228.873  238.496  228.441   4.3902   1.3464     1317    202.2845  13.1005    217    250    231    246    226    231
   26  273  228  281  272.877  227.800  280.786   4.3919   1.4987      909    151.1622  12.9907    266    280    220    235    277    284
   27  345  289  241  344.364  289.010  241.512   4.3655   1.3595      360     56.3877  12.5472    337    350    284    295    239    245
   28  286  123  250  286.004  122.419  250.071   4.5640   1.4804      235     37.2968  12.3809    279    293    114    130    250    251
   29  321  127  279  321.286  126.606  279.175   4.4414   1.5198      556     92.2197  12.7783    313    330    117    135    278    280
   30  387  372  215  387.369  372.096  215.427   4.5164   1.3889      226     34.0375  12.3312    381    394    367    378    215    216
   31  343   80  266  343.388   79.479  265.177   4.3810   1.4335      303     49.2004  12.4961    338    349     73     84    263    267
   32  155  216  303  154.170  216.126  303.189   4.3903   1.6058      199     34.2733  12.3575    146    161    209    227    303    305
   33  313   91  122  312.683   90.535  122.144   4.4370   1.4300      259     34.1604  12.3373    308    318     85     96    121    123
   34  203  204  131  203.330  203.440  131.386   4.3575   1.3729      447     59.6935  12.5734    197    210    195    210    129    133
   35  415  114  234  415.172  114.427  234.043   4.3577   1.3392     1782    276.0316  13.2347    406    427    105    123    229    238
   36  184  182  133  183.744  182.037  133.009   4.3431   1.3629      828    110.8525  12.8411    176    190    173    189    129    137
   37  118  193  126  118.139  192.949  125.988   4.3245   1.3664      515     68.2847  12.6311    111    125    187    199    124    129
   38  339  137  278  338.566  136.726  278.101   4.2878   1.4316      363     60.0873  12.5827    334    343    132    142    274    281
   39  141  293  247  140.869  292.227  247.828   4.3228   1.3517     1019    161.1351  13.0023    129    153    279    308    246    251
