#   X     Y     Z      S       D
   142   304   244  4.7436  1.5474
   142   303   244  4.7346  1.5428
   141   304   244  4.7288  1.5398
   141   303   244  4.7199  1.5352
   143   304   244  4.7185  1.5345
   143   303   244  4.7092  1.5298
   142   305   244  4.7082  1.5293
   141   305   244  4.6932  1.5217
   143   305   244  4.6834  1.5166
   142   302   244  4.6853  1.5177
   140   304   244  4.6761  1.5130
   141   302   244  4.6697  1.5097
   140   303   244  4.6671  1.5084
   143   302   244  4.6604  1.5050
   144   304   244  4.6517  1.5007
   144   303   244  4.6416  1.4956
   140   305   244  4.6408  1.4952
   142   306   244  4.6263  1.4879
   144   305   244  4.6168  1.4831
   140   302   244  4.6161  1.4828
   141   306   244  4.6123  1.4808
   143   306   244  4.6008  1.4751
   144   302   244  4.5917  1.4706
   140   306   244  4.5618  1.4558
   144   306   244  4.5332  1.4416
   142   301   244  4.6020  1.4757
   139   304   244  4.5884  1.4689
   141   301   244  4.5841  1.4668
   139   303   244  4.5790  1.4642
   143   301   244  4.5782  1.4639
   139   305   244  4.5546  1.4522
   145   304   244  4.5408  1.4454
   145   303   244  4.5290  1.4395
   140   301   244  4.5285  1.4393
   139   302   244  4.5278  1.4390
   144   301   244  4.5085  1.4295
   145   305   244  4.5061  1.4283
