#   X     Y     Z      S       D
   262   192   226  4.8868  1.5798
   263   192   226  4.8749  1.5738
   261   192   226  4.8698  1.5712
   261   193   226  4.8660  1.5692
   262   193   226  4.8658  1.5691
   263   191   226  4.8582  1.5653
   262   191   226  4.8549  1.5636
   263   193   226  4.8419  1.5570
   261   191   226  4.8179  1.5449
   261   193   225  4.6343  1.4524
   262   193   225  4.6287  1.4497
   262   192   225  4.6264  1.4486
   263   192   225  4.6107  1.4410
   261   192   225  4.6099  1.4406
   263   193   225  4.5961  1.4340
   263   191   225  4.5737  1.4232
   262   191   225  4.5674  1.4202
   261   191   225  4.5237  1.3994
   260   193   226  4.8392  1.5557
   264   192   226  4.8363  1.5542
   264   191   226  4.8290  1.5505
   260   192   226  4.8225  1.5472
   261   194   226  4.8145  1.5432
   260   194   226  4.8048  1.5383
   262   194   226  4.8003  1.5360
   264   193   226  4.7971  1.5344
   263   190   226  4.7864  1.5290
   264   190   226  4.7705  1.5211
   263   194   226  4.7667  1.5192
   262   190   226  4.7646  1.5181
   260   191   226  4.7474  1.5096
   264   194   226  4.7176  1.4948
   261   190   226  4.7053  1.4888
   260   190   226  4.6108  1.4426
   260   193   225  4.6057  1.4386
   261   194   225  4.6027  1.4371
   260   194   225  4.5942  1.4330
   262   194   225  4.5805  1.4265
   264   192   225  4.5713  1.4221
   260   192   225  4.5555  1.4145
   264   191   225  4.5501  1.4119
   264   193   225  4.5460  1.4099
   263   194   225  4.5361  1.4052
   259   193   226  4.7823  1.5270
   265   192   226  4.7736  1.5227
   265   191   226  4.7695  1.5206
   259   194   226  4.7660  1.5189
   259   192   226  4.7435  1.5076
   265   193   226  4.7343  1.5031
   260   195   226  4.7275  1.4997
   261   195   226  4.7243  1.4982
   265   190   226  4.7190  1.4955
   259   195   226  4.7018  1.4870
   262   195   226  4.6990  1.4856
   264   189   226  4.6597  1.4664
   263   189   226  4.6578  1.4655
   263   195   226  4.6575  1.4653
   265   194   226  4.6561  1.4646
   259   191   226  4.6444  1.4589
   265   189   226  4.6218  1.4480
   262   189   226  4.6148  1.4445
   264   195   226  4.6048  1.4397
   259   194   225  4.5484  1.4111
   265   195   226  4.5444  1.4107
   259   193   225  4.5381  1.4062
   261   189   226  4.5325  1.4050
   260   195   225  4.5300  1.4023
   261   195   225  4.5246  1.3997
   265   192   225  4.5190  1.3971
   265   191   225  4.5067  1.3913
   258   194   226  4.6934  1.4829
   258   193   226  4.6923  1.4824
   266   192   226  4.6903  1.4814
   266   191   226  4.6839  1.4782
   266   193   226  4.6566  1.4649
   258   195   226  4.6409  1.4572
   266   190   226  4.6364  1.4550
   258   192   226  4.6321  1.4529
   260   196   226  4.6156  1.4449
   261   196   226  4.6037  1.4392
   259   196   226  4.5975  1.4362
   266   194   226  4.5851  1.4302
   262   196   226  4.5700  1.4229
   266   189   226  4.5489  1.4129
   258   196   226  4.5416  1.4094
   263   196   226  4.5219  1.4000
   258   191   226  4.5106  1.3946
   264   188   226  4.5003  1.3897
   267   192   226  4.5914  1.4332
   257   194   226  4.5829  1.4291
   267   191   226  4.5783  1.4269
   267   193   226  4.5679  1.4219
   257   193   226  4.5668  1.4214
   257   195   226  4.5392  1.4082
   267   190   226  4.5299  1.4038
   267   194   226  4.5078  1.3933
