#   X     Y     Z      S       D
    80   129   198  4.3754  1.3100
    80   130   198  4.3730  1.3089
    79   129   198  4.3605  1.3033
    79   130   198  4.3536  1.3002
    81   129   198  4.3525  1.2996
    81   130   198  4.3491  1.2981
    80   128   198  4.3336  1.2912
    79   128   198  4.3251  1.2873
    81   128   198  4.3113  1.2812
    80   131   198  4.3260  1.2878
    78   129   198  4.3078  1.2796
    79   131   198  4.3033  1.2776
    81   131   198  4.3022  1.2771
    82   129   198  4.2944  1.2736
    78   130   198  4.2907  1.2720
    82   130   198  4.2861  1.2700
    78   128   198  4.2853  1.2696
    82   128   198  4.2595  1.2581
    80   127   198  4.2540  1.2557
    79   127   198  4.2535  1.2555
    82   131   198  4.2376  1.2485
    78   131   198  4.2332  1.2466
    81   127   198  4.2309  1.2455
    78   127   198  4.2283  1.2444
    82   127   198  4.1845  1.2252
    80   132   198  4.2405  1.2498
    81   132   198  4.2192  1.2404
    77   129   198  4.2192  1.2404
    77   128   198  4.2147  1.2384
    79   132   198  4.2147  1.2384
    83   129   198  4.2062  1.2347
    83   130   198  4.1914  1.2283
    77   130   198  4.1874  1.2265
    83   128   198  4.1806  1.2236
    77   127   198  4.1770  1.2220
    82   132   198  4.1575  1.2135
    79   126   198  4.1545  1.2122
    80   126   198  4.1460  1.2085
    78   126   198  4.1440  1.2077
    83   131   198  4.1414  1.2065
    78   132   198  4.1401  1.2060
    81   126   198  4.1201  1.1973
    77   131   198  4.1196  1.1971
    83   127   198  4.1151  1.1952
    77   126   198  4.1112  1.1935
    82   126   198  4.0767  1.1788
    83   132   198  4.0662  1.1743
    77   132   198  4.0204  1.1549
    83   126   198  4.0145  1.1524
    80   133   198  4.1277  1.2006
    76   128   198  4.1143  1.1949
    81   133   198  4.1121  1.1939
    76   129   198  4.0983  1.1880
    76   127   198  4.0981  1.1879
    79   133   198  4.0979  1.1878
    84   129   198  4.0943  1.1863
    84   128   198  4.0781  1.1794
    84   130   198  4.0741  1.1777
    82   133   198  4.0585  1.1710
    76   126   198  4.0524  1.1684
    76   130   198  4.0493  1.1671
    78   125   198  4.0390  1.1627
    79   125   198  4.0365  1.1617
    84   131   198  4.0250  1.1568
    84   127   198  4.0232  1.1561
    77   125   198  4.0220  1.1555
    78   133   198  4.0202  1.1548
    80   125   198  4.0189  1.1542
    81   125   198  3.9884  1.1414
    76   125   198  3.9798  1.1378
    83   133   198  3.9780  1.1371
    76   131   198  3.9691  1.1333
    84   132   198  3.9574  1.1284
    82   125   198  3.9449  1.1233
    84   126   198  3.9314  1.1177
    77   133   198  3.8976  1.1037
    83   125   198  3.8859  1.0989
    84   133   198  3.8829  1.0976
    76   132   198  3.8626  1.0893
    84   125   198  3.8079  1.0670
    76   133   198  3.7371  1.0386
    80   134   198  4.0005  1.1465
    81   134   198  3.9940  1.1438
    75   127   198  3.9904  1.1422
    75   128   198  3.9855  1.1402
    79   134   198  3.9649  1.1316
    85   129   198  3.9649  1.1316
    75   126   198  3.9641  1.1313
    85   128   198  3.9552  1.1275
    82   134   198  3.9530  1.1266
    75   129   198  3.9492  1.1250
    85   130   198  3.9431  1.1225
    78   124   198  3.9174  1.1118
    77   124   198  3.9119  1.1096
    85   127   198  3.9090  1.1084
    75   125   198  3.9076  1.1078
    79   124   198  3.9047  1.1066
    85   131   198  3.8985  1.1041
    83   134   198  3.8882  1.0998
    78   134   198  3.8843  1.0982
    75   130   198  3.8828  1.0976
    76   124   198  3.8819  1.0972
    80   124   198  3.8791  1.0961
    81   124   198  3.8432  1.0814
    85   132   198  3.8420  1.0809
    85   126   198  3.8253  1.0741
    75   124   198  3.8213  1.0725
    84   134   198  3.8109  1.0683
    82   124   198  3.7967  1.0625
    75   131   198  3.7899  1.0598
    85   133   198  3.7836  1.0572
    77   134   198  3.7608  1.0481
    83   124   198  3.7367  1.0384
    85   134   198  3.7305  1.0359
    85   125   198  3.7067  1.0265
    75   132   198  3.6760  1.0143
    84   124   198  3.6591  1.0077
    76   134   198  3.6004  0.9848
    85   124   198  3.5587  0.9686
    75   133   198  3.5477  0.9644
    81   135   198  3.8751  1.0944
    80   135   198  3.8695  1.0921
    74   127   198  3.8535  1.0856
    82   135   198  3.8499  1.0841
    74   126   198  3.8443  1.0818
    74   128   198  3.8301  1.0761
    79   135   198  3.8263  1.0745
    86   129   198  3.8228  1.0731
    86   128   198  3.8145  1.0697
    86   130   198  3.8046  1.0657
    83   135   198  3.8036  1.0653
    74   125   198  3.8018  1.0646
    77   123   198  3.7811  1.0562
    78   123   198  3.7796  1.0556
    74   129   198  3.7758  1.0541
    86   127   198  3.7727  1.0528
    86   131   198  3.7694  1.0515
    79   123   198  3.7605  1.0480
    76   123   198  3.7584  1.0471
    84   135   198  3.7459  1.0421
    78   135   198  3.7420  1.0406
    80   123   198  3.7291  1.0354
    86   132   198  3.7272  1.0347
    74   124   198  3.7255  1.0340
    75   123   198  3.7048  1.0257
    74   130   198  3.6940  1.0215
    86   126   198  3.6938  1.0214
    81   123   198  3.6879  1.0190
    86   133   198  3.6866  1.0185
    85   135   198  3.6847  1.0178
    86   134   198  3.6523  1.0050
    82   123   198  3.6367  0.9989
    86   135   198  3.6242  0.9940
    77   135   198  3.6180  0.9916
    74   123   198  3.6152  0.9905
    74   131   198  3.5898  0.9806
    86   125   198  3.5785  0.9763
    83   123   198  3.5726  0.9740
    81   136   198  3.7597  1.0476
    82   136   198  3.7517  1.0444
    80   136   198  3.7407  1.0400
    83   136   198  3.7246  1.0336
    73   126   198  3.6928  1.0210
    73   127   198  3.6885  1.0193
    79   136   198  3.6883  1.0192
    84   136   198  3.6862  1.0184
    87   129   198  3.6709  1.0123
    87   130   198  3.6621  1.0089
    73   125   198  3.6611  1.0085
    87   128   198  3.6576  1.0071
    73   128   198  3.6504  1.0043
    85   136   198  3.6427  1.0012
    87   131   198  3.6408  1.0005
    77   122   198  3.6279  0.9954
    78   122   198  3.6239  0.9939
    87   132   198  3.6159  0.9908
    87   127   198  3.6141  0.9901
    76   122   198  3.6078  0.9876
    79   122   198  3.6022  0.9855
    78   136   198  3.5996  0.9844
    86   136   198  3.5973  0.9836
    87   133   198  3.5939  0.9822
    73   124   198  3.5926  0.9817
    73   129   198  3.5819  0.9776
    87   134   198  3.5775  0.9759
    80   122   198  3.5677  0.9721
    87   135   198  3.5650  0.9710
    75   122   198  3.5570  0.9680
    87   136   198  3.5503  0.9654
    87   126   198  3.5355  0.9597
    81   122   198  3.5226  0.9548
    82   137   198  3.6550  1.0061
    81   137   198  3.6466  1.0028
    83   137   198  3.6457  1.0024
    84   137   198  3.6246  0.9942
    80   137   198  3.6141  0.9901
