#   X     Y     Z      S       D
   350   189   190  3.8638  1.0901
   350   190   190  3.8536  1.0859
   349   189   190  3.8492  1.0841
   349   190   190  3.8407  1.0806
   350   188   190  3.8369  1.0791
   351   189   190  3.8363  1.0788
   351   190   190  3.8243  1.0740
   349   188   190  3.8187  1.0717
   351   188   190  3.8142  1.0698
   350   191   190  3.8068  1.0669
   349   191   190  3.7935  1.0615
   348   189   190  3.7924  1.0610
   348   190   190  3.7848  1.0580
   351   191   190  3.7787  1.0555
   350   187   190  3.7737  1.0535
   352   189   190  3.7697  1.0519
   348   188   190  3.7599  1.0480
   351   187   190  3.7581  1.0473
   352   190   190  3.7563  1.0465
   352   188   190  3.7527  1.0451
   349   187   190  3.7502  1.0441
   348   191   190  3.7370  1.0388
   352   191   190  3.7130  1.0292
   352   187   190  3.7052  1.0261
   348   187   190  3.6884  1.0195
   350   192   190  3.7245  1.0338
   349   192   190  3.7086  1.0275
   351   192   190  3.7004  1.0242
   347   189   190  3.6953  1.0222
   347   190   190  3.6871  1.0190
   350   186   190  3.6761  1.0146
   351   186   190  3.6697  1.0121
   353   189   190  3.6695  1.0120
   347   188   190  3.6629  1.0094
   353   188   190  3.6576  1.0074
   353   190   190  3.6554  1.0065
   348   192   190  3.6504  1.0045
   349   186   190  3.6460  1.0028
   352   192   190  3.6405  1.0006
   347   191   190  3.6382  0.9997
   352   186   190  3.6280  0.9957
   353   187   190  3.6193  0.9923
   353   191   190  3.6158  0.9910
   347   187   190  3.5913  0.9814
   348   186   190  3.5808  0.9774
   353   186   190  3.5544  0.9672
   353   192   190  3.5510  0.9659
   347   192   190  3.5499  0.9654
   350   193   190  3.6089  0.9883
   351   193   190  3.5912  0.9814
   349   193   190  3.5885  0.9804
   346   189   190  3.5616  0.9700
   351   185   190  3.5521  0.9663
   346   190   190  3.5510  0.9659
   350   185   190  3.5480  0.9647
   354   189   190  3.5439  0.9631
   352   193   190  3.5402  0.9617
   354   188   190  3.5368  0.9604
   346   188   190  3.5316  0.9584
   354   190   190  3.5299  0.9577
   348   193   190  3.5274  0.9568
   352   185   190  3.5233  0.9552
   349   185   190  3.5106  0.9504
   354   187   190  3.5075  0.9492
