#   X     Y     Z      S       D
   320   189   242  4.1471  1.2547
   321   189   242  4.1310  1.2474
   320   188   242  4.1254  1.2448
   319   189   242  4.1103  1.2380
   321   188   242  4.1089  1.2374
   320   190   242  4.0972  1.2322
   319   188   242  4.0894  1.2287
   321   190   242  4.0789  1.2240
   319   190   242  4.0635  1.2171
   319   189   243  3.8003  1.1045
   319   188   243  3.7737  1.0933
   319   190   243  3.7581  1.0867
   320   189   243  3.7389  1.0787
   320   188   243  3.7081  1.0658
   320   190   243  3.7023  1.0634
   319   190   241  3.6890  1.0546
   319   189   241  3.6864  1.0536
   320   190   241  3.6484  1.0379
   320   189   241  3.6463  1.0371
   321   189   243  3.6328  1.0348
   319   188   241  3.6287  1.0299
   321   190   243  3.6041  1.0230
   321   188   243  3.5967  1.0200
   320   188   241  3.5883  1.0135
   321   189   241  3.5587  1.0016
   321   190   241  3.5576  1.0011
   321   188   241  3.5043  0.9798
   322   189   242  4.0568  1.2141
   322   188   242  4.0350  1.2044
   318   189   242  4.0287  1.2016
   320   187   242  4.0275  1.2011
   321   187   242  4.0092  1.1930
   318   188   242  4.0086  1.1928
   322   190   242  4.0038  1.1906
   319   189   240  4.0000  1.1853
   319   187   242  3.9951  1.1868
   320   189   240  3.9937  1.1825
   318   190   242  3.9858  1.1827
   320   191   242  3.9843  1.1821
   319   188   240  3.9752  1.1744
   320   188   240  3.9710  1.1726
   319   190   240  3.9710  1.1726
   318   189   240  3.9641  1.1696
   320   190   240  3.9616  1.1685
   321   191   242  3.9609  1.1718
   319   191   242  3.9582  1.1706
   321   189   240  3.9423  1.1601
   318   190   240  3.9397  1.1590
   318   188   240  3.9359  1.1573
   322   187   242  3.9356  1.1608
   321   188   240  3.9200  1.1505
   318   187   242  3.9183  1.1533
   321   190   240  3.9094  1.1459
   319   191   240  3.8929  1.1388
   319   187   240  3.8927  1.1387
   320   187   240  3.8899  1.1375
   318   191   242  3.8896  1.1409
   322   191   242  3.8839  1.1384
   320   191   240  3.8792  1.1330
   318   191   240  3.8677  1.1280
   318   187   240  3.8511  1.1210
   322   189   240  3.8431  1.1175
   321   187   240  3.8393  1.1159
   321   191   240  3.8255  1.1101
   322   188   240  3.8190  1.1073
   322   190   240  3.8124  1.1046
   318   189   243  3.8111  1.1091
   318   188   243  3.7878  1.0992
   318   190   243  3.7658  1.0900
   322   187   240  3.7375  1.0731
