#   X     Y     Z      S       D
   360    52   154  3.6003  1.0063
   359    52   154  3.5930  1.0033
   360    51   154  3.5805  0.9984
   360    53   154  3.5775  0.9971
   359    51   154  3.5754  0.9963
   359    53   154  3.5722  0.9951
   359    52   155  3.5672  0.9921
   361    52   154  3.5660  0.9926
   359    51   155  3.5602  0.9893
   360    52   155  3.5585  0.9887
   360    51   155  3.5472  0.9842
   361    51   154  3.5455  0.9845
   361    53   154  3.5401  0.9823
   359    53   155  3.5340  0.9790
   360    53   155  3.5270  0.9762
   361    52   155  3.5098  0.9695
   358    52   154  3.5500  0.9863
   358    51   155  3.5390  0.9810
   358    52   155  3.5387  0.9809
   358    51   154  3.5358  0.9807
   358    53   154  3.5305  0.9785
   359    50   154  3.5183  0.9738
   360    50   154  3.5178  0.9736
   359    50   155  3.5151  0.9716
   359    54   154  3.5139  0.9720
   360    54   154  3.5125  0.9715
   358    50   155  3.5034  0.9670
   358    53   155  3.5008  0.9660
