#   X     Y     Z      S       D
   147   383   339  3.7159  1.3732
   147   384   339  3.7121  1.3710
   146   383   339  3.6979  1.3630
   146   384   339  3.6941  1.3607
   148   383   339  3.6876  1.3571
   148   384   339  3.6825  1.3542
   147   382   339  3.6688  1.3464
   146   382   339  3.6500  1.3359
   148   382   339  3.6428  1.3318
   147   385   339  3.6559  1.3392
   146   385   339  3.6369  1.3285
   145   383   339  3.6353  1.3276
   145   384   339  3.6302  1.3248
   148   385   339  3.6263  1.3226
   149   383   339  3.6113  1.3142
   149   384   339  3.6037  1.3100
   145   382   339  3.5880  1.3013
   147   381   339  3.5737  1.2934
   145   385   339  3.5715  1.2921
   149   382   339  3.5707  1.2917
   146   381   339  3.5537  1.2824
   148   381   339  3.5510  1.2809
   149   385   339  3.5466  1.2784
   147   386   339  3.5469  1.2786
   144   383   339  3.5288  1.2687
   146   386   339  3.5265  1.2675
   144   384   339  3.5220  1.2650
   148   386   339  3.5182  1.2630
