#   X     Y     Z      S       D
   351   187   217  4.2859  1.2799
   351   186   217  4.2689  1.2723
   350   187   217  4.2649  1.2705
   352   187   217  4.2537  1.2655
   350   186   217  4.2463  1.2622
   352   186   217  4.2391  1.2590
   351   188   217  4.2383  1.2586
   350   188   217  4.2196  1.2504
   352   188   217  4.2045  1.2437
   352   188   218  3.5375  0.9682
   351   188   218  3.5289  0.9649
   352   187   218  3.5268  0.9640
   351   187   218  3.5178  0.9605
   349   187   217  4.1933  1.2387
   351   185   217  4.1921  1.2382
   349   186   217  4.1731  1.2299
   353   187   217  4.1688  1.2280
   350   185   217  4.1686  1.2278
   352   185   217  4.1650  1.2263
   353   186   217  4.1573  1.2229
   349   188   217  4.1512  1.2202
   350   187   219  4.1459  1.2198
   350   188   219  4.1426  1.2183
   351   187   219  4.1356  1.2153
   351   188   219  4.1343  1.2148
   351   189   217  4.1269  1.2096
   353   188   217  4.1188  1.2061
   350   189   217  4.1110  1.2027
   350   186   219  4.1002  1.1999
   349   185   217  4.0951  1.1958
   352   189   217  4.0927  1.1948
   350   189   219  4.0924  1.1965
   352   188   219  4.0905  1.1957
   351   186   219  4.0891  1.1951
   353   185   217  4.0880  1.1928
   352   187   219  4.0880  1.1946
   351   189   219  4.0874  1.1944
   352   189   219  4.0486  1.1776
   349   189   217  4.0475  1.1754
   352   186   219  4.0391  1.1736
   353   188   219  4.0114  1.1617
   353   189   217  4.0093  1.1591
   353   187   219  4.0032  1.1582
   353   189   219  3.9766  1.1469
   353   186   219  3.9506  1.1360
   353   188   218  3.5191  0.9611
   352   189   218  3.5144  0.9592
   353   187   218  3.5084  0.9569
   351   189   218  3.5064  0.9561
   349   187   219  4.1188  1.2080
   349   188   219  4.1147  1.2062
   348   187   217  4.0749  1.1872
   349   186   219  4.0728  1.1881
   351   184   217  4.0641  1.1825
   349   189   219  4.0628  1.1837
   348   186   217  4.0524  1.1774
   352   184   217  4.0403  1.1723
   350   184   217  4.0395  1.1720
   348   188   217  4.0377  1.1712
   354   187   217  4.0354  1.1702
   354   186   217  4.0271  1.1667
   350   185   219  4.0042  1.1586
   350   190   219  3.9994  1.1566
   351   190   219  3.9988  1.1564
   351   185   219  3.9938  1.1542
   354   188   217  3.9860  1.1492
   349   185   219  3.9757  1.1465
   348   185   217  3.9737  1.1440
   353   184   217  3.9690  1.1420
   349   190   219  3.9667  1.1428
   349   184   217  3.9663  1.1409
