#   X     Y     Z      S       D
   345   279   258  3.6740  1.0805
   344   279   258  3.6661  1.0772
   344   280   258  3.6361  1.0644
   345   280   258  3.6327  1.0630
   345   278   258  3.6221  1.0585
   344   278   258  3.6049  1.0512
   346   279   258  3.6027  1.0503
   346   280   258  3.5616  1.0330
   346   278   258  3.5509  1.0286
   343   279   258  3.5894  1.0447
   343   280   258  3.5816  1.0414
   344   281   258  3.5288  1.0194
   345   281   258  3.5127  1.0127
   343   278   258  3.5095  1.0114
