#   X     Y     Z      S       D
   129   447   265  3.9465  1.2189
   129   448   265  3.9423  1.2169
   130   447   265  3.9308  1.2117
   128   447   265  3.9250  1.2090
   130   448   265  3.9240  1.2085
   128   448   265  3.9238  1.2085
   129   446   265  3.9095  1.2019
   130   446   265  3.8957  1.1956
   128   446   265  3.8857  1.1911
   129   448   266  3.6238  1.0774
   130   448   266  3.6205  1.0760
   128   448   266  3.5927  1.0641
   130   447   266  3.5486  1.0452
   129   447   266  3.5469  1.0445
   128   447   266  3.5129  1.0301
   129   449   265  3.8995  1.1973
   128   449   265  3.8850  1.1907
   130   449   265  3.8781  1.1876
   131   447   265  3.8760  1.1866
   127   448   265  3.8742  1.1858
   127   447   265  3.8714  1.1846
   131   448   265  3.8669  1.1825
   131   446   265  3.8430  1.1717
   127   449   265  3.8404  1.1705
   129   445   265  3.8313  1.1664
   127   446   265  3.8294  1.1656
   130   445   265  3.8187  1.1608
   131   449   265  3.8186  1.1607
   128   445   265  3.8065  1.1553
   131   445   265  3.7677  1.1380
   127   445   265  3.7487  1.1296
   129   449   266  3.6622  1.0941
   130   449   266  3.6525  1.0899
   128   449   266  3.6366  1.0830
   131   449   266  3.6055  1.0696
   131   448   266  3.5804  1.0588
   127   449   266  3.5802  1.0587
   127   449   267  3.5442  1.0457
   127   448   266  3.5319  1.0381
   128   449   267  3.5257  1.0378
   131   447   266  3.5156  1.0312
   129   450   265  3.8233  1.1628
   128   450   265  3.8138  1.1586
   126   448   265  3.8014  1.1530
   130   450   265  3.7983  1.1516
   126   447   265  3.7935  1.1495
   132   447   265  3.7835  1.1450
   127   450   265  3.7753  1.1414
   126   449   265  3.7737  1.1407
   132   448   265  3.7721  1.1399
   132   446   265  3.7531  1.1315
   126   446   265  3.7477  1.1292
   131   450   265  3.7362  1.1241
   132   449   265  3.7220  1.1178
   126   450   265  3.7158  1.1151
   129   444   265  3.7153  1.1149
   130   444   265  3.7028  1.1094
   128   444   265  3.6908  1.1041
   132   445   265  3.6804  1.0996
   129   450   266  3.6658  1.0957
   126   445   265  3.6649  1.0928
   131   444   265  3.6529  1.0876
   130   450   266  3.6488  1.0883
   128   450   266  3.6477  1.0878
   132   450   265  3.6386  1.0814
   127   444   265  3.6332  1.0791
   127   450   266  3.5984  1.0665
   131   450   266  3.5952  1.0651
   127   450   267  3.5736  1.0583
   126   450   267  3.5708  1.0570
   132   444   265  3.5683  1.0513
   128   450   267  3.5538  1.0498
   126   444   265  3.5492  1.0431
   126   449   267  3.5389  1.0434
   126   450   266  3.5240  1.0348
   132   449   266  3.5224  1.0341
   129   450   267  3.5081  1.0304
   132   450   266  3.5067  1.0275
   132   448   266  3.5044  1.0265
   129   451   265  3.7204  1.1171
   128   451   265  3.7168  1.1155
   125   448   265  3.7141  1.1143
   125   447   265  3.7000  1.1081
   125   449   265  3.6938  1.1054
   130   451   265  3.6910  1.1042
   127   451   265  3.6856  1.1018
   133   447   265  3.6579  1.0898
   125   446   265  3.6494  1.0861
   125   450   265  3.6442  1.0839
   133   448   265  3.6442  1.0838
   129   451   266  3.6384  1.0838
   126   451   265  3.6345  1.0796
   133   446   265  3.6307  1.0780
   128   451   266  3.6290  1.0797
   131   451   265  3.6266  1.0762
   130   451   266  3.6138  1.0732
   133   449   265  3.5931  1.0619
   127   451   266  3.5892  1.0625
   127   451   267  3.5763  1.0594
   126   451   267  3.5757  1.0592
   125   451   265  3.5719  1.0528
   129   443   265  3.5670  1.0507
   125   445   265  3.5636  1.0492
   133   445   265  3.5621  1.0486
   125   451   267  3.5572  1.0512
   128   451   267  3.5558  1.0506
   131   451   266  3.5545  1.0477
   130   443   265  3.5536  1.0450
   125   450   267  3.5483  1.0474
   128   443   265  3.5443  1.0411
   132   451   265  3.5287  1.0345
   126   451   266  3.5245  1.0350
   125   449   267  3.5127  1.0323
   129   451   267  3.5111  1.0316
   133   450   265  3.5102  1.0267
   131   443   265  3.5044  1.0242
   124   448   265  3.6199  1.0733
   124   449   265  3.6081  1.0683
   128   452   265  3.6011  1.0653
   124   447   265  3.5984  1.0641
   129   452   265  3.5979  1.0639
   129   452   266  3.5844  1.0605
   128   452   266  3.5841  1.0604
   127   452   265  3.5783  1.0555
   124   450   265  3.5677  1.0510
   130   452   265  3.5638  1.0493
   127   452   266  3.5549  1.0479
   126   452   267  3.5537  1.0497
   130   452   266  3.5528  1.0470
   127   452   267  3.5524  1.0492
   124   446   265  3.5419  1.0401
   125   452   267  3.5390  1.0435
   126   452   265  3.5365  1.0377
   128   452   267  3.5321  1.0405
   124   451   267  3.5226  1.0365
   124   452   267  3.5098  1.0311
   124   450   267  3.5083  1.0304
   134   447   265  3.5064  1.0251
   124   451   265  3.5051  1.0245
   126   452   266  3.5019  1.0254
   123   448   265  3.5232  1.0321
   123   449   265  3.5210  1.0312
   128   453   266  3.5170  1.0318
   129   453   266  3.5084  1.0282
   126   453   267  3.5059  1.0294
   127   453   267  3.5034  1.0283
